iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_R,algo_R_local
0,1.83467132349809,0.3253333568572998,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
1,1.3226498837272327,0.4240834414958954,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
2,1.1282760178049405,0.4542500376701355,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
3,0.9730807468295097,0.47345829010009766,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
4,0.8006024298568567,0.4906250834465027,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
5,0.72939008846879,0.4905833601951599,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
6,0.6195626569290956,0.49820828437805176,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
7,0.5303144517044226,0.505500078201294,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
8,0.4687977364907662,0.5058334469795227,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
9,0.4230182996640603,0.5101667642593384,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
10,0.35754043391595286,0.5121250152587891,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
11,0.31795969512313604,0.5120834112167358,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
12,0.2717627314850688,0.5168334245681763,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
13,0.24435864156112075,0.5175416469573975,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
14,0.21529142248133817,0.5177499651908875,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
15,0.19042223024492463,0.5170834064483643,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
16,0.16817163047380745,0.518416702747345,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
17,0.1484849744786819,0.517958402633667,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
18,0.13138397790802023,0.5185000896453857,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
19,0.11279329005628824,0.5200834274291992,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
20,0.1050500738589714,0.5200001001358032,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
21,0.08795551455114037,0.5201250910758972,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
22,0.08143859542906284,0.521041750907898,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
23,0.07075770692123722,0.5210000276565552,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
24,0.06317432350867118,0.5219167470932007,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
25,0.058254190313164145,0.5204583406448364,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
26,0.052706463960930705,0.5210000276565552,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
27,0.04547202499816194,0.5210000872612,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
28,0.041812884563114494,0.5205833911895752,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
29,0.03918943870424604,0.5213333368301392,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,4,30,10
