iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_R,algo_R_local
0,1.7709628244241078,0.3372916579246521,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
1,1.371882011493047,0.3983334004878998,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
2,1.0897258867820103,0.43512505292892456,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
3,0.9009117571016153,0.4564167857170105,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
4,0.7616324896613756,0.46520841121673584,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
5,0.6497626056273779,0.46929165720939636,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
6,0.5841521260639032,0.47079166769981384,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
7,0.4897300706555446,0.47612500190734863,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
8,0.4162675117452939,0.48191675543785095,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
9,0.3616526365901033,0.4830833673477173,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
10,0.31230084924027324,0.4843333661556244,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
11,0.28760601626709104,0.4831666946411133,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
12,0.24348497941779593,0.4856667220592499,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
13,0.21055082546081394,0.48499998450279236,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
14,0.18430665500151613,0.4863750636577606,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
15,0.16774880657127747,0.487083375453949,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
16,0.13943085730231056,0.4867917001247406,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
17,0.12983621567642936,0.48720842599868774,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
18,0.10889343085000291,0.48729169368743896,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
19,0.09761101348946492,0.4881666898727417,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
20,0.08551484557877605,0.4873332977294922,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
21,0.0755725743365474,0.48766669631004333,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
22,0.06571422800576936,0.4882916808128357,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
23,0.06019939688849263,0.4877501130104065,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
24,0.05273560180406397,0.4878750741481781,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
25,0.04580757764051668,0.4884583652019501,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
26,0.041589087719330564,0.4878334403038025,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
27,0.037047477409942076,0.4876250624656677,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
28,0.033701344965569056,0.4872916638851166,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
29,0.030243854474974796,0.48741668462753296,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,4,30,10
