iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_R,algo_R_local
0,1.750506396094958,0.3226667046546936,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
1,1.2843004316091537,0.3970833718776703,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
2,1.0790516684452693,0.4284583330154419,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
3,0.8631476319084564,0.46150004863739014,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
4,0.7324453219771385,0.46800002455711365,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
5,0.6020359322428703,0.4815417230129242,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
6,0.5114270454893509,0.4882916808128357,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
7,0.4294978897863378,0.4957500398159027,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
8,0.38083216866167885,0.49400001764297485,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
9,0.3227414257902031,0.5011667609214783,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
10,0.26390118070412427,0.5017500519752502,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
11,0.225082840033186,0.5053750276565552,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
12,0.19554872556667155,0.5050833225250244,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
13,0.1620329531530539,0.5090000629425049,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
14,0.14133979905939972,0.5072916746139526,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
15,0.11973084895483528,0.5075000524520874,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
16,0.09579579198422532,0.5086667537689209,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
17,0.08385155051170538,0.5089583396911621,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
18,0.06889575736325544,0.5106251239776611,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
19,0.06070575585666423,0.5104584097862244,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
20,0.05520825376152061,0.512458324432373,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
21,0.04795610797979558,0.5109583735466003,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
22,0.04312230371093998,0.5108333230018616,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
23,0.035910687739184745,0.5121667385101318,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
24,0.03152500939904712,0.5125417113304138,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
25,0.027825553954850573,0.5127916932106018,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
26,0.0276046932801061,0.512458324432373,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
27,0.023243672413324628,0.5127084255218506,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
28,0.020927310082091328,0.5127916932106018,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
29,0.018749595008557662,0.5132083892822266,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,30,10
