iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.4250066578388214,0.48127004504203796,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
1,1.202436938881874,0.5408653616905212,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
2,1.0774720485011737,0.5663061738014221,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
3,0.98188233623902,0.592948853969574,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
4,0.9069876074790955,0.6096755266189575,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
5,0.8477994402249655,0.6213942766189575,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
6,0.7984856963157654,0.6301082372665405,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
7,0.7558673570553461,0.6375200748443604,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
8,0.7164291938145956,0.6452323198318481,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
9,0.6818800369898478,0.6500401496887207,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
10,0.6502679238716761,0.65234375,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
11,0.6218067606290182,0.6565505266189575,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
12,0.5920460820198059,0.6606571078300476,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
13,0.5654026580353578,0.6611579060554504,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
14,0.5415947896738847,0.6631611585617065,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
15,0.5181087056795756,0.6634615063667297,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
16,0.49684808527429897,0.6654647588729858,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
17,0.47597308581074077,0.6651643514633179,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
18,0.4556610385576884,0.6674680113792419,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
19,0.4362875409424305,0.6696715354919434,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
20,0.4184649835030238,0.6704728007316589,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
21,0.40100158875187236,0.6711739301681519,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
22,0.38543829694390297,0.672476053237915,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
23,0.36903344591458637,0.6723758578300476,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
24,0.355545736849308,0.6732773184776306,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
25,0.34064678226908046,0.6738781929016113,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
26,0.3274591912825902,0.6744792461395264,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
27,0.3142855366071065,0.6751803159713745,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
28,0.3022078561286132,0.6761819124221802,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
29,0.29009226833780605,0.6758813858032227,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,30,10,0.01
