iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.6883288820584614,0.4388020634651184,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.209751511613528,0.5277444124221802,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.0915738393863041,0.569110631942749,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.0008471210797627,0.5898438096046448,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,0.9372816830873489,0.606670618057251,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,0.8634113197525343,0.6188902854919434,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,0.8054349745313326,0.6319110989570618,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,0.7574937517444292,0.6417267918586731,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,0.7169191166758537,0.6473357677459717,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,0.6748689040541649,0.6509416103363037,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,0.6368346313635508,0.6554487943649292,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,0.604694165289402,0.6586539149284363,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,0.5651822785536448,0.6653647422790527,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.5334121187527975,0.669771671295166,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.5095068377753099,0.6706732511520386,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.47641201814015705,0.6724759936332703,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.4520511341591676,0.6721755266189575,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.4239256742099921,0.6760817766189575,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.40238852550586063,0.6758813858032227,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.3771155538658301,0.6783854961395264,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.3566532110174497,0.6792868971824646,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.33635807534058887,0.6781851053237915,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.3158555254340172,0.6811899542808533,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.29959359889229137,0.6815906763076782,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.28142464098831016,0.6817909479141235,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.26359927530090016,0.6827924251556396,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.24732615053653717,0.6836940050125122,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.2317862194031477,0.6843950748443604,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.21762371994554996,0.685797393321991,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.2041885225723187,0.6862980723381042,24,1,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
