iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_mu
0,1.966311752796173,0.30670833587646484,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
1,1.6996940970420837,0.351333349943161,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
2,1.6083271354436874,0.366791695356369,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
3,1.5841834098100662,0.37316662073135376,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
4,1.4799346675475438,0.39412498474121094,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
5,1.4191332707802455,0.3933750092983246,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
6,1.3495398412148158,0.41537508368492126,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
7,1.2645942916472752,0.424416720867157,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
8,1.2190528213977814,0.42895835638046265,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
9,1.1573420415321987,0.43416664004325867,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
10,1.1027794008453686,0.4345000684261322,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
11,1.03851884106795,0.4417916536331177,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
12,1.0262592459718387,0.43791672587394714,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
13,0.9664740711450577,0.4439167380332947,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
14,0.9369544684886932,0.4462916851043701,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
15,0.8888521318634351,0.447916716337204,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
16,0.8468985706567764,0.4504999816417694,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
17,0.8239894534150759,0.45016664266586304,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
18,0.7892762025197347,0.45116671919822693,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
19,0.7567645460367203,0.45341670513153076,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
20,0.7214880585670471,0.4530417323112488,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
21,0.7012900238235792,0.4520833492279053,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
22,0.6632044514020284,0.4543333947658539,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
23,0.6365134790539742,0.45629167556762695,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
24,0.6113317757844925,0.45608335733413696,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
25,0.5859706550836563,0.4578333795070648,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
26,0.5578024610877037,0.4581250548362732,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
27,0.5409168985982736,0.45883333683013916,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
28,0.5114094813664755,0.4604167342185974,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
29,0.4913240571816762,0.4593750238418579,24,8,500,1000,0.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.01
