iter,data_n_features_2.0_mean,data_n_features_2.0_upper,data_n_features_2.0_lower,data_n_features_10.0_mean,data_n_features_10.0_upper,data_n_features_10.0_lower,data_n_features_50.0_mean,data_n_features_50.0_upper,data_n_features_50.0_lower,data_n_features_100.0_mean,data_n_features_100.0_upper,data_n_features_100.0_lower
96,0.00439859787002201,0.004455609837806392,0.004341585902237628,0.1480639263987541,0.14838349977575285,0.14774435302175534,0.7947506606578827,0.8021925536238623,0.787308767691903,2.2900040626525877,2.3102109059915263,2.269797219313649
97,0.00459638061001892,0.004653800797030058,0.0045389604230077815,0.14496586769819259,0.14551368162502315,0.14441805377136202,0.780022817850113,0.7874893856777755,0.7725562500224504,2.268226385116577,2.2893764398041307,2.2470763304290235
98,0.00480228038504715,0.004861911703354576,0.004742649066739725,0.14148388206958767,0.1420470273951514,0.14092073674402394,0.7648658752441406,0.7723797872903834,0.7573519631978979,2.2462391376495363,2.2674375244410996,2.225040750857973
99,0.00500715994276102,0.0050670694569139125,0.0049472504286081275,0.13835743367671963,0.1390059569778341,0.13770891037560515,0.7510936617851257,0.758715821021528,0.7434715025487234,2.2242969274520874,2.2447693961018365,2.2038244588023383
100,0.00521414093673223,0.005273389924351982,0.005154891949112478,0.13500497937202452,0.13568436050736085,0.1343255982366882,0.737334805727005,0.7450248764869145,0.7296447349670956,2.2035846948623656,2.2240638879954204,2.183105501729311
101,0.00542167713865634,0.005479908665397516,0.005363445611915163,0.13239634335041045,0.1329844832895434,0.1318082034112775,0.7240162312984466,0.7315647160264913,0.7164677465704019,2.1849708557128906,2.2055122264100357,2.1644294850157455
102,0.00563278100453312,0.005691029109349294,0.005574532899716947,0.12980204373598098,0.13040980300101798,0.12919428447094397,0.7102262318134308,0.7178065319727398,0.7026459316541218,2.1651479482650755,2.1864811577760483,2.1438147387541027
103,0.00583737464621658,0.005896537195746232,0.005778212096686927,0.1273521192371845,0.12798824237690612,0.1267159960974629,0.6965040981769561,0.7040863188302404,0.6889218775236718,2.1450464010238646,2.1662700337362195,2.1238227683115096
104,0.006052096234634459,0.006110532810962135,0.005993659658306783,0.12466338500380514,0.1252841449015323,0.12404262510607797,0.6837721288204193,0.6915055745176946,0.676038683123144,2.126528263092041,2.1471331726132052,2.105923353570877
105,0.00627261726185675,0.006331086788908275,0.006214147734805225,0.12226209715008732,0.12296103276931947,0.12156316153085517,0.6705490112304687,0.6782591660721559,0.6628388563887816,2.108558988571167,2.129068383625743,2.0880495935165913
106,0.0064759262837469096,0.006534475961231614,0.006417376606262205,0.12056549713015549,0.12121159673506884,0.11991939752524214,0.6585517227649689,0.6661521393378625,0.6509513061920752,2.09055495262146,2.1114669756694857,2.069642929573434
107,0.00668912874534721,0.0067471519604127665,0.006631105530281654,0.11823238134384154,0.11892968727533361,0.11753507541234946,0.6459018230438233,0.6537136980263782,0.6380899480612683,2.073566424846649,2.09478880600275,2.052344043690548
108,0.006895773205906111,0.0069551091220315065,0.006836437289780715,0.1163470737636089,0.11706864794032194,0.11562549958689584,0.6337435841560364,0.6416742227605444,0.6258129455515283,2.0555106163024903,2.0758054321499113,2.0352158004550693
109,0.007096793595701411,0.007156009781658728,0.007037577409744093,0.11401560679078097,0.11462380207344378,0.11340741150811817,0.6226934432983399,0.6307207075571122,0.6146661790395676,2.0358670234680174,2.0566183474835955,2.0151156994524393
110,0.0072958297096192394,0.007354203986190348,0.007237455433048131,0.11194163933396335,0.1125569893405683,0.1113262893273584,0.6102697134017945,0.6181528284224966,0.6023865983810923,2.018315088748932,2.0390127519368937,1.9976174255609702
111,0.00750410254113372,0.0075605460942470264,0.007447658988020413,0.10992764905095091,0.11062330670210907,0.10923199139979275,0.599293726682663,0.6068855367234441,0.5917019166418819,2.002609133720398,2.022940249899525,1.982278017541271
112,0.00769814918749029,0.007754762267762583,0.0076415361072179975,0.10848635509610172,0.10922576717136732,0.10774694302083611,0.5887086033821106,0.5964169972072028,0.5810002095570185,1.985243833065033,2.0058070908976378,1.9646805752324286
113,0.007895991858094881,0.007951535480027248,0.007840448236162515,0.10709563121199603,0.10773708474441111,0.10645417767958094,0.5781297028064728,0.58593411011862,0.5703252954943256,1.9670806407928467,1.9878860785664214,1.946275203019272
114,0.00809408333152526,0.00814945838178749,0.00803870828126303,0.1055043779313564,0.1061237860969325,0.10488496976578031,0.5676366686820984,0.5754756654195231,0.5597976719446737,1.9475059270858766,1.9675350478108957,1.9274768063608574
115,0.00827728742733592,0.008331750679398188,0.008222824175273652,0.10395386368036266,0.10453188819989516,0.10337583916083017,0.5572366118431091,0.5649974326548736,0.5494757910313447,1.930660569667816,1.950585144797844,1.9107359945377882
116,0.008460688777267869,0.008515109008556416,0.008406268545979322,0.10226845592260356,0.10274883729369375,0.10178807455151337,0.5469590783119201,0.5546159653984962,0.5393021912253441,1.9146546363830566,1.9346499896256186,1.8946592831404945
117,0.008635345660149991,0.008691000883121627,0.008579690437178355,0.10148097202181813,0.10189087266010749,0.10107107138352878,0.5375465154647827,0.5452321136055315,0.529860917324034,1.8974028706550599,1.9176641957552945,1.8771415455548253
118,0.00880691809579726,0.008860974612382755,0.008752861579211764,0.0997506588697433,0.10024300292187757,0.09925831481760902,0.5280549973249435,0.5357439847119897,0.5203660099378974,1.8803594350814818,1.9009983002972086,1.859720569865755
119,0.008977579511702,0.009030966089036344,0.008924192934367655,0.09829068481922146,0.09874905648178009,0.09783231315666283,0.5184773653745651,0.5262299844886187,0.5107247462605116,1.865068256855011,1.8858095370373515,1.8443269766726704
120,0.00915031908079976,0.009202037094118279,0.00909860106748124,0.09750707149505614,0.09777956822514902,0.09723457476496325,0.5095083534717559,0.5173388354583865,0.5016778714851253,1.848136305809021,1.8693189284269054,1.8269536831911366
