iter,data_n_features_2.0_mean,data_n_features_2.0_upper,data_n_features_2.0_lower,data_n_features_10.0_mean,data_n_features_10.0_upper,data_n_features_10.0_lower,data_n_features_50.0_mean,data_n_features_50.0_upper,data_n_features_50.0_lower,data_n_features_100.0_mean,data_n_features_100.0_upper,data_n_features_100.0_lower
17,1.0941061139106751,1.101490650826644,1.0867215769947063,3.877058506011963,3.882813207716857,3.8713038043070687,4.171029949188233,4.17631906661773,4.165740831758735,5.59219012260437,5.6061254649983905,5.578254780210349
18,1.004551076889038,1.01146047966764,0.9976416741104359,3.685055637359619,3.6912666806205303,3.678844594098708,4.051781177520752,4.059385040488933,4.044177314552571,5.492797040939331,5.503603700943634,5.481990380935029
19,0.9241908907890319,0.9311470684525278,0.9172347131255361,3.5041765451431273,3.5096940139837636,3.498659076302491,3.9377735376358034,3.944941579106753,3.930605496164854,5.396632146835327,5.409448377029226,5.383815916641429
20,0.8501615107059479,0.856454878934593,0.8438681424773028,3.333558440208435,3.3395277250547037,3.3275891553621664,3.828573989868164,3.836166571003369,3.8209814087329588,5.3112400531768795,5.323572339426569,5.29890776692719
21,0.7820605456829071,0.7879150395812989,0.7762060517845152,3.1719806671142576,3.1774507153650644,3.166510618863451,3.725336503982544,3.733314194856311,3.717358813108777,5.228035116195679,5.239566923002304,5.216503309389054
22,0.7210079908370972,0.7261959972750024,0.715819984399192,3.0203530311584474,3.025216982165887,3.0154890801510077,3.628067374229431,3.635927481059024,3.6202072673998384,5.154886484146118,5.166547448722268,5.1432255195699685
23,0.6631772756576538,0.6678172615371782,0.6585372897781294,2.8751848220825194,2.880278912590565,2.8700907315744737,3.537918949127197,3.5451076313913847,3.5307302668630096,5.076106405258178,5.087702529473171,5.0645102810431855
24,0.6104233622550964,0.6148388079348359,0.6060079165753569,2.7377939462661742,2.7429696752511914,2.732618217281157,3.4450252294540404,3.4504313071776536,3.4396191517304273,5.0044396877288815,5.015914865100499,4.992964510357264
25,0.5613528728485108,0.5656802090574788,0.5570255366395427,2.6072940826416016,2.6126074520375666,2.6019807132456365,3.3607768297195433,3.3664334247312326,3.355120234707854,4.94013614654541,4.951898849327996,4.928373443762824
26,0.5171087980270386,0.5209988588629564,0.5132187371911208,2.484891724586487,2.4898930110838764,2.4798904380890976,3.2780970335006714,3.285215404637732,3.2709786623636106,4.878378963470459,4.888609755261575,4.868148171679342
27,0.4752024233341217,0.4788214230520718,0.4715834236161716,2.3663338899612425,2.3708123067009677,2.3618554732215173,3.2011895895004274,3.2094253353374076,3.1929538436634473,4.812353897094726,4.8230423865431495,4.801665407646303
28,0.4374577671289444,0.440985453003532,0.43393008125435684,2.255798864364624,2.2603956662316795,2.251202062497568,3.1287740230560304,3.137214241161513,3.1203338049505476,4.754784393310547,4.767260258334817,4.7423085282862765
29,0.4025503695011139,0.4055986787081038,0.399502060294124,2.1480238914489744,2.1524648974008675,2.1435828854970813,3.05691602230072,3.0646798813029275,3.049152163298513,4.699324703216552,4.7111229585199785,4.687526447913126
30,0.36907721161842344,0.3718639316210267,0.36629049161582017,2.0477381467819216,2.0519377925555937,2.0435385010082494,2.9910566091537474,2.9977969399338873,2.9843162783736075,4.6397645473480225,4.651891299444134,4.6276377952519105
31,0.33852057754993437,0.3410445026628987,0.33599665243697,1.9516802072525024,1.9560849986682423,1.9472754158367624,2.926413154602051,2.9332214196656876,2.919604889538414,4.579477453231812,4.591989508085672,4.566965398377952
32,0.31001377403736113,0.31219767316108576,0.3078298749136365,1.8602237224578857,1.8640481485944556,1.8563992963213158,2.860419249534607,2.8683209685073474,2.8525175305618666,4.526091623306274,4.535567097909945,4.516616148702603
33,0.28433040380477903,0.28642292079807297,0.2822378868114851,1.7743213295936584,1.7781931602679886,1.7704494989193282,2.80201096534729,2.809317679783845,2.7947042509107356,4.476944351196289,4.4886737423096275,4.465214960082951
34,0.26031088531017305,0.2623701036253098,0.25825166699503627,1.6927353620529175,1.6962723436178408,1.6891983804879942,2.73917179107666,2.7475003799005906,2.7308432022527294,4.421413850784302,4.4333367862602415,4.409490915308362
35,0.23818709701299667,0.2401363739363444,0.23623782008964894,1.6145859241485596,1.6177697216960232,1.611402126601096,2.683395028114319,2.6918254951150358,2.674964561113602,4.37104344367981,4.383858866282569,4.35822802107705
36,0.21815297007560724,0.2198591501282423,0.21644679002297218,1.5389306664466857,1.5419339604002638,1.5359273724931077,2.6298609495162966,2.637948796974191,2.6217731020584023,4.321545076370239,4.336526860653713,4.306563292086766
37,0.1995666205883026,0.201085971187693,0.1980472699889122,1.469722282886505,1.47276442436543,1.46668014140758,2.572656345367432,2.580015338130304,2.5652973526045595,4.277060461044312,4.293625558588005,4.260495363500619
38,0.1824775472283363,0.18387962214247178,0.18107547231420085,1.4035985827445985,1.4069152831348086,1.4002818823543883,2.5200106382369993,2.5269890968940967,2.513032179579902,4.229599142074585,4.247341312502719,4.211856971646451
39,0.1666613683104515,0.16794094372691443,0.16538179289398858,1.3401825189590455,1.3437563505790602,1.3366086873390308,2.4701310634613036,2.4777476249987704,2.462514501923837,4.176893663406372,4.194097896646352,4.1596894301663925
40,0.1524056002497673,0.15366275086458453,0.15114844963495006,1.2790274381637574,1.2824852662199413,1.2755696101075735,2.4202992916107178,2.4279792291651328,2.412619354056303,4.131108617782592,4.150286933190998,4.111930302374187
41,0.13930512964725494,0.14053853966378035,0.13807171963072953,1.2219158172607423,1.2252214370940004,1.218610197427484,2.3699509143829345,2.3772266890112563,2.3626751397546126,4.087083578109741,4.1073428861848145,4.066824270034668
42,0.12723283767700194,0.1283424596173065,0.12612321573669738,1.1671229362487794,1.1699215547276909,1.164324317769868,2.3257203578948973,2.3326066045540044,2.31883411123579,4.03671407699585,4.056726710139995,4.016701443851704
43,0.11607446447014806,0.11718929455173394,0.11495963438856219,1.114810061454773,1.117410954185425,1.112209168724121,2.280117893218994,2.2875634600307118,2.2726723264072763,3.991408658027649,4.010767706460388,3.97204960959491
44,0.10575524866580958,0.10676094160008782,0.10474955573153134,1.065897274017334,1.0684500301691418,1.0633445178655263,2.2352966547012327,2.2419920126670094,2.228601296735456,3.9422869205474855,3.961477770706914,3.923096070388057
45,0.09613278135657308,0.09703241352919992,0.09523314918394624,1.0179972410202027,1.020536070173538,1.0154584118668675,2.1922767639160154,2.198378947545605,2.186174580286426,3.896041679382324,3.914722777974295,3.877360580790353
46,0.08743795901536937,0.08828353728808967,0.08659238074264906,0.9724664628505707,0.9748786580083357,0.9700542676928057,2.1503777742385863,2.156325799522437,2.1444297489547357,3.8547618865966795,3.874774925307012,3.834748847886347
47,0.07944339662790295,0.08022011141601056,0.07866668183979535,0.92970010638237,0.9321407204393034,0.9272594923254366,2.1083410501480104,2.115198656772319,2.1014834435237018,3.81353120803833,3.8336930223244416,3.793369393752218
48,0.07213654443621628,0.07281493583228436,0.0714581530401482,0.8870321929454803,0.8892582133988997,0.884806172492061,2.0656278848648073,2.072670394033692,2.0585853756959227,3.771025562286377,3.790675608615399,3.7513755159573545
49,0.06547427922487255,0.06609946900098583,0.06484908944875926,0.8473144710063935,0.8494703913305595,0.8451585506822274,2.0236576437950133,2.0304597036585386,2.016855583931488,3.7311264514923095,3.750374790043686,3.711878112940933
50,0.059367966651916446,0.05996248041111991,0.058773452892712984,0.8102744340896606,0.8122815723209644,0.8082672958583568,1.984325611591339,1.9906692911621953,1.9779819320204828,3.6904791593551636,3.710886425775397,3.67007189293493
51,0.05383769981563087,0.05437194069052051,0.05330345894074123,0.7743804156780243,0.7763892663776754,0.7723715649783732,1.9446542620658875,1.9511955085839945,1.9381130155477806,3.6519762516021728,3.6719126733687473,3.6320398298355983
52,0.048602081090211816,0.04905152987340719,0.04815263230701644,0.7405279040336609,0.7425083788545686,0.7385474292127532,1.9049246907234192,1.9109709578995895,1.898878423547249,3.6108880043029785,3.631144949176125,3.590631059429832
53,0.043857387080788554,0.04425237930072981,0.0434623948608473,0.7087399125099182,0.7107826783089428,0.7066971467108936,1.8686609983444213,1.8739702961300184,1.8633517005588243,3.5720666646957397,3.5928592325899693,3.55127409680151
54,0.03952108584344383,0.03989811112439951,0.039144060562488155,0.6776784479618072,0.6798200217170527,0.6755368742065617,1.8299412965774535,1.8345487131600862,1.8253338799948209,3.534710240364075,3.5569674207924273,3.5124530599357224
55,0.03558592982590194,0.03592892144955724,0.03524293820224664,0.6483551263809204,0.6503154919820436,0.6463947607797972,1.7969749331474305,1.801415759720935,1.792534106573926,3.497743606567383,3.518587938006571,3.4768992751281944
56,0.03203288521617644,0.03235458349348921,0.03171118693886368,0.6214175462722779,0.6232287341042705,0.6196063584402852,1.760233998298645,1.7643894722380922,1.7560785243591979,3.4598626613616945,3.480627800262966,3.439097522460423
57,0.02879352625459427,0.029083897659325703,0.028503154849862836,0.5947907626628876,0.5966958025721365,0.5928857227536386,1.7269606113433837,1.7315873035028055,1.722333919183962,3.4231611013412477,3.4454608525424266,3.400861350140069
58,0.025818804651498738,0.02607611327390049,0.025561496029096985,0.5695810616016388,0.5713622672337846,0.567799855969493,1.6906973600387574,1.6950212256976946,1.68637349437982,3.383772039413452,3.406144984072891,3.361399094754013
59,0.02310182731598612,0.023339052732376308,0.022864601899595934,0.5453540861606598,0.5468995074784397,0.5438086648428799,1.6570871353149415,1.661358586063665,1.6528156845662179,3.3438202381134032,3.3661954793131863,3.32144499691362
60,0.02070617657154793,0.02092302651113831,0.02048932663195755,0.5233102679252625,0.5247252671913689,0.521895268659156,1.6251559734344483,1.6294911715712117,1.6208207752976849,3.305378866195679,3.3284718363169694,3.2822858960743884
61,0.01848494727164501,0.01869203396947599,0.01827786057381403,0.5015546441078186,0.5028439816875375,0.5002653065280996,1.5919187664985657,1.5959233302393132,1.5879142027578181,3.2677162647247315,3.290802914691328,3.2446296147581353
62,0.016497088968753768,0.016690420665875467,0.01630375727163207,0.4809222161769867,0.4821300398909913,0.47971439246298214,1.560699462890625,1.56502932118227,1.55636960459898,3.2327160358428957,3.2567159334634077,3.2087161382223837
63,0.014729391224682278,0.014906924068947083,0.014551858380417473,0.4612964689731598,0.4623923779514984,0.4602005599948212,1.5306854128837586,1.5351535603033282,1.526217265464189,3.194855308532715,3.2180561971077246,3.1716544199577053
64,0.013139739446341942,0.013301948489923655,0.012977530402760229,0.44242972433567046,0.4434855104892654,0.44137393818207554,1.499419641494751,1.5037397814007232,1.4950995015887787,3.162349796295166,3.186185912209583,3.138513680380749
65,0.0117301987484097,0.011878021363300432,0.011582376133518967,0.42410860359668734,0.42510180764170036,0.4231153995516743,1.4689874291419982,1.4738458359289572,1.4641290223550392,3.127830648422241,3.1511626159572286,3.1044986808872537
66,0.010450676269829208,0.010585187494727347,0.01031616504493107,0.40674162209033965,0.4077670453712529,0.4057161988094264,1.4406936049461365,1.4459476082564975,1.4354396016357756,3.0928170919418334,3.1156006127048808,3.070033571178786
67,0.00930706597864623,0.009431636977980027,0.009182494979312433,0.3907120734453201,0.3916220969122455,0.38980204997839474,1.4111533999443053,1.4159749826184342,1.4063318172701764,3.059914708137512,3.0826466844838336,3.037182731791191
68,0.00829701768234368,0.008403710857931169,0.008190324506756191,0.3755365163087845,0.3764260725786029,0.3746469600389661,1.384307825565338,1.3891895972403425,1.3794260538903336,3.02485249042511,3.0469296458379795,3.0027753350122404
69,0.00740238800644869,0.007496309207491753,0.007308466805405626,0.36100938618183137,0.36193573542758023,0.3600830369360825,1.3570793271064758,1.3620286255647218,1.3521300286482298,2.9957055330276487,3.0174748904455253,2.973936175609772
70,0.006611250713467541,0.006700167187934353,0.006522334239000729,0.34704540073871615,0.34800195645118176,0.34608884502625054,1.328524684906006,1.333419907154891,1.323629462657121,2.9651728868484497,2.9861847368119885,2.944161036884911
71,0.005914418259635521,0.00599362096784446,0.005835215551426582,0.33333814740180967,0.3342505418524898,0.3324257529511295,1.302240538597107,1.3073013380331542,1.2971797391610598,2.9338383436203004,2.9548308089017237,2.912845878338877
72,0.0053203736431895994,0.005391615087807885,0.005249132198571314,0.3208206295967102,0.3217345794236614,0.319906679769759,1.2759750843048097,1.2809605640083608,1.2709896046012585,2.9016412496566772,2.9230381386316613,2.880244360681693
73,0.00479983272962267,0.004865764601220818,0.004733900858024522,0.30892318189144136,0.30984939734532335,0.30799696643755936,1.2512217164039612,1.2563236455876607,1.2461197872202616,2.872838854789734,2.893782748077992,2.851894961501476
74,0.0043488898314535205,0.004408979041130331,0.00428880062177671,0.29753264486789704,0.29830999599596264,0.29675529373983145,1.226239013671875,1.231434635108754,1.2210433922349961,2.839867353439331,2.861335848434429,2.818398858444233
75,0.003974691196344729,0.004028414872880749,0.00392096751980871,0.28634169697761536,0.2870585415490624,0.2856248524061683,1.2023156762123108,1.207184097354293,1.1974472550703286,2.8113970041275023,2.8327237896716904,2.790070218583314
76,0.0036589847877621104,0.0037080279398486516,0.0036099416356755692,0.2762197136878967,0.27696958921239134,0.2754698381634021,1.177377951145172,1.1821368056365833,1.1726190966537609,2.7832547664642333,2.803240826527429,2.7632687064010377
77,0.0033997304970397996,0.0034470926569057513,0.003352368337173848,0.26687478125095365,0.2675495745365024,0.2661999879654049,1.1542331457138062,1.1591675022205252,1.1492987892070872,2.7526799917221068,2.772561210421704,2.7327987730225094
78,0.0031853782478719296,0.0032320879566304916,0.0031386685391133675,0.2571810781955719,0.25788548670727995,0.25647666968386384,1.132053554058075,1.1372387226647063,1.1268683854514436,2.723880958557129,2.744125147881511,2.703636769232747
79,0.00302452230826016,0.0030672883133878587,0.0029817563031324613,0.24829607903957368,0.24908113059127798,0.24751102748786938,1.1112920761108398,1.1166047920316402,1.1059793601900394,2.694514346122742,2.715265063469456,2.673763628776028
80,0.00291610257700081,0.0029564791443534143,0.0028757260096482053,0.2394586220383644,0.24024817301351004,0.23866907106321877,1.0889274954795838,1.0939386479435562,1.0839163430156113,2.6683875799179075,2.6884657516624317,2.6483094081733833
81,0.0028438350418582103,0.002879867816184776,0.0028078022675316447,0.23149757087230682,0.2322251007150812,0.23077004102953244,1.0671076774597168,1.0718777325634028,1.0623376223560308,2.6423753023147585,2.6625983997975133,2.6221522048320036
82,0.0028021546546369196,0.0028386916502679852,0.002765617659005854,0.22324929684400555,0.22395796329468606,0.22254063039332503,1.0459925413131714,1.050852296344239,1.0411327862821038,2.615470218658447,2.6360624640387615,2.5948779732781326
83,0.00278666063677515,0.0028231464876140202,0.0027501747859362794,0.21616147160530086,0.21684353894939307,0.21547940426120865,1.025428867340088,1.0304689568035503,1.0203887778766256,2.5898733854293825,2.6099188392672876,2.5698279315914774
84,0.0028047024272381898,0.002840732049858023,0.0027686728046183566,0.20917821228504177,0.20977777877453188,0.20857864579555166,1.0057005763053894,1.0109471691048677,1.0004539835059112,2.562624764442444,2.5821663936988815,2.5430831351860066
85,0.0028567614499479,0.002893091436217515,0.0028204314636782845,0.20236594825983042,0.2029571588646723,0.20177473765498855,0.9865306854248047,0.9915729609365859,0.9814884099130236,2.5373008012771607,2.557207893244544,2.5173937093097773
86,0.0029276736779138097,0.002964285484547891,0.0028910618712797284,0.196081930398941,0.19678473119517836,0.19537912960270365,0.9676387548446655,0.9727828936614595,0.9624946160278716,2.511175036430359,2.5318977451319653,2.4904523277287525
87,0.00301817411091173,0.0030538331581024276,0.0029825150637210326,0.1900566130876541,0.19072622842140302,0.18938699775390516,0.9494683384895325,0.9547787175634818,0.9441579594155832,2.4839194297790526,2.5041704971484977,2.4636683624096074
88,0.0031193543225526196,0.0031550651019383947,0.0030836435431668445,0.18426545858383175,0.1848484521768188,0.1836824649908447,0.9310547471046448,0.9366724894449749,0.9254370047643146,2.4614184141159057,2.481890240878118,2.4409465873536935
89,0.0032436881680040996,0.0032774140216031864,0.0032099623144050127,0.1782010704278946,0.17871100674591575,0.17769113410987344,0.9122522711753845,0.917836797359447,0.9066677449913221,2.438424062728882,2.458969685807306,2.4178784396504582
90,0.003379762545227951,0.0034132400896142666,0.0033462850008416354,0.1731764957308769,0.17362031406780448,0.17273267739394932,0.8951423287391662,0.900953943425498,0.8893307140528345,2.4157843828201293,2.436404992181653,2.3951637734586058
91,0.0035292474552988404,0.0035649784387039585,0.0034935164718937223,0.16834710687398907,0.16886151775552585,0.1678326959924523,0.8791299879550933,0.8850863290557076,0.8731736468544791,2.392919111251831,2.4139727024973854,2.3718655200062764
92,0.00368683545384551,0.003724833147672032,0.003648837760018988,0.16448077559471128,0.16502697932233723,0.16393457186708532,0.8624655485153199,0.8684257045569177,0.856505392473722,2.368614387512207,2.390292862031325,2.3469359129930893
93,0.00385222821496422,0.0038931082067175707,0.0038113482232108695,0.1599266797304153,0.16043960986412303,0.15941374959670757,0.846471494436264,0.8523518535164585,0.8405911353560696,2.3459757804870605,2.367913978880879,2.3240375820932417
94,0.00403652638196941,0.004078696116253703,0.003994356647685116,0.15607132017612454,0.15655767411136118,0.1555849662408879,0.8305296838283539,0.8363667236078186,0.8246926440488892,2.3237797737121584,2.3463264337166545,2.3012331137076623
95,0.004229488689452369,0.00427057392142496,0.004188403457479778,0.15210547298192975,0.15250930278120675,0.15170164318265275,0.814725911617279,0.8203932968058129,0.8090585264287452,2.303895378112793,2.326649918889777,2.281140837335809
96,0.00442151343449944,0.004463347747542974,0.004379679121455906,0.14833035618066787,0.148697191925508,0.14796352043582772,0.8000502943992615,0.8059510085928903,0.7941495802056326,2.2830894231796264,2.3056129838876354,2.2605658624716174
97,0.00461377147585149,0.004656186638603335,0.0045713563130996455,0.14441409558057783,0.14480112505615703,0.14402706610499863,0.785660856962204,0.7915460017902931,0.7797757121341149,2.2616336345672607,2.2842345682716463,2.239032700862875
98,0.004811692843213621,0.004856449832610252,0.004766935853816989,0.1412894174456596,0.14177888468536948,0.1407999502059497,0.7707579910755158,0.776755329688309,0.7647606524627226,2.23936607837677,2.2621389170039325,2.2165932397496073
99,0.005017367843538471,0.005062678184046418,0.004972057503030524,0.1377985209226608,0.13823826026437042,0.13735878158095116,0.7564957976341248,0.7623534071119766,0.7506381881562729,2.2170249462127685,2.2397508907844297,2.1942990016411072
100,0.005226397048681919,0.00527052037693007,0.0051822737204337685,0.13475108742713926,0.13516513620551074,0.13433703864876778,0.7425284326076508,0.7485140003150992,0.7365428649002024,2.194559383392334,2.2182959295900075,2.17082283719466
101,0.00543999597430224,0.005484863205194337,0.005395128743410143,0.1321764215826988,0.13266147098503334,0.13169137218036425,0.7288488149642944,0.7349433505095373,0.7227542794190516,2.1742902040481566,2.1977528214565205,2.150827586639793
102,0.00565035804174836,0.005694300783937709,0.005606415299559011,0.12965581119060515,0.13015198387415122,0.12915963850705908,0.7159603476524353,0.7220710060943029,0.7098496892105678,2.1530086994171143,2.176316993425491,2.1297004054087374
103,0.0058630442246794395,0.005908870699193677,0.005817217750165202,0.12728660851716994,0.12773222483256383,0.12684099220177605,0.7031666994094848,0.7093022165397735,0.6970311822791961,2.13228018283844,2.1555120141078294,2.109048351569051
104,0.006072957348078429,0.0061177980693161525,0.006028116626840706,0.12458266392350192,0.12510890580675607,0.12405642204024779,0.6905659794807434,0.6969765502257779,0.6841554087357089,2.11341108083725,2.136351963678481,2.090470197996019
105,0.006281399913132151,0.006325721166685124,0.006237078659579177,0.1221184059977531,0.12260556461825028,0.12163124737725592,0.6784565031528473,0.6850051766937362,0.6719078296119585,2.0940103054046633,2.117061854926833,2.0709587558824936
106,0.006496495846658901,0.006542092615425756,0.006450899077892046,0.11993895620107649,0.12042604329585303,0.11945186910629994,0.6656221926212311,0.6722729744174208,0.6589714108250414,2.074036169052124,2.097063212278019,2.0510091258262286
107,0.006699217064306091,0.006744103493647591,0.006654330634964591,0.11790836900472638,0.11832867763726701,0.11748806037218576,0.6539075195789337,0.660669883208042,0.6471451559498254,2.0552504420280457,2.078374618570686,2.0321262654854055
108,0.006911807227879721,0.0069560267539030786,0.0068675877018563635,0.11579646170139309,0.11624957937885791,0.11534334402392826,0.6421198546886444,0.6487831799770257,0.6354565294002631,2.035924470424652,2.0588222445569295,2.013026696292375
109,0.007117206882685379,0.007162002487569594,0.007072411277801164,0.11390795707702632,0.11432755758825505,0.11348835656579759,0.6303876459598541,0.636787911390915,0.6239873805287932,2.018780255317688,2.0413380074204936,1.9962225032148821
110,0.007322301017120429,0.007365994449138415,0.007278607585102443,0.11234427019953723,0.11286735920723712,0.11182118119183734,0.6194136619567872,0.6261615260405147,0.6126657978730596,2.000691533088684,2.0233903994894558,1.9779926666879122
111,0.00752671090885991,0.007570611826237425,0.0074828099914823944,0.11072869598865506,0.11135009326227623,0.1101072987150339,0.6091907024383545,0.6159000004465487,0.6024814044301603,1.9817289233207702,2.004094852990058,1.9593629936514825
112,0.007717843446880521,0.00776187318146748,0.007673813712293562,0.1087328679859638,0.10936996619657648,0.10809576977535111,0.5987907528877259,0.6053277418404536,0.5922537639349982,1.9641228437423706,1.9863969922790035,1.9418486952057377
113,0.00790204876102503,0.00794790499208199,0.007856192529968069,0.10729413628578181,0.10782569095834854,0.10676258161321509,0.5882642149925232,0.5947729079505416,0.5817555220345049,1.9469653248786927,1.9696548540545948,1.9242757957027905
114,0.00809369208291168,0.008137761938712684,0.008049622227110677,0.1058339141309261,0.10632131059686924,0.10534651766498297,0.5779432654380798,0.5843624661926993,0.5715240646834604,1.9300952672958374,1.9529405462811944,1.9072499883104803
115,0.00828287079930301,0.008328095524851545,0.008237646073754476,0.10436862707138057,0.10488250446175688,0.10385474968100426,0.567687726020813,0.5740856164160749,0.561289835625551,1.9141248226165772,1.9366142424590256,1.891635402774129
116,0.0084635445848107,0.008508313524310229,0.00841877564531117,0.10318713784217828,0.1035897575524664,0.10278451813189017,0.5580847859382629,0.5645424089344078,0.5516271629421181,1.8960955739021301,1.9187563991199388,1.8734347486843215
117,0.008645891956984949,0.008690040043657076,0.008601743870312822,0.10181302577257154,0.1021837541257139,0.10144229741942917,0.5490173041820526,0.5555737562499897,0.5424608521141155,1.8811002373695374,1.9038327658689256,1.8583677088701491
118,0.008819450065493539,0.008862629199914474,0.008776270931072604,0.10107586458325382,0.1013814518305892,0.10077027733591844,0.5393519997596741,0.5460393491005815,0.5326646504187666,1.8658139944076537,1.8886489512293045,1.842979037586003
119,0.00898100910708304,0.009023685369601103,0.008938332844564977,0.09959637150168414,0.10008104677265404,0.09911169623071424,0.5296346962451934,0.5360239092640786,0.5232454832263083,1.8489513754844666,1.8718015238946444,1.826101227074289
120,0.009135107137262791,0.009177076651499172,0.009093137623026411,0.09857373908162113,0.09903572816024515,0.09811175000299711,0.5206942945718765,0.5271698923244664,0.5142186968192867,1.8328742980957031,1.8556655675542335,1.8100830286371727
121,0.00930099962279196,0.009342142294641727,0.009259856950942192,0.09753770306706423,0.09802640906674862,0.09704899706737985,0.5112865895032883,0.5178262931365316,0.504746885870045,1.815845286846161,1.8381000250589565,1.7935905486333654
122,0.0094543261453509,0.009496803101394644,0.009411849189307157,0.09611113443970679,0.09662702893826577,0.0955952399411478,0.50301014482975,0.5095200390555317,0.49650025060396835,1.8007097125053406,1.8231967060030387,1.7782227190076425
123,0.009600894059985831,0.009644978020661674,0.009556810099309988,0.09555768519639966,0.09612190000093167,0.09499347039186766,0.494366392493248,0.5009380305956166,0.4877947543908794,1.7868200659751892,1.8096664685476034,1.763973663402775
124,0.009734053723514042,0.009776833672778542,0.009691273774249541,0.09452243372797961,0.09510130920410485,0.09394355825185437,0.4867324471473694,0.49323836460975257,0.48022652968498625,1.7710678219795226,1.7935579905484742,1.748577653410571
125,0.00986987976357337,0.009910252391567466,0.009829507135579273,0.09342508986592288,0.09392444873441272,0.09292573099743304,0.47875445187091825,0.4851623652824104,0.4723465384594261,1.7562025427818297,1.7788921114189948,1.7335129741446647
126,0.01000562617555255,0.010045897911118184,0.009965354439986916,0.09272384569048879,0.09334960155805166,0.09209808982292592,0.471177750825882,0.47758051906264953,0.4647749825891144,1.7417392015457154,1.7643655531612055,1.7191128499302253
127,0.010134177189320292,0.010173126401898259,0.010095227976742324,0.09206973835825918,0.0927440305630532,0.09139544615346516,0.46360639929771424,0.47016022238315636,0.45705257621227213,1.7269893765449524,1.7495907622603684,1.7043879908295365
