iter,algo_R_local_0.0_mean,algo_R_local_0.0_upper,algo_R_local_0.0_lower,algo_R_local_1.0_mean,algo_R_local_1.0_upper,algo_R_local_1.0_lower,algo_R_local_3.0_mean,algo_R_local_3.0_upper,algo_R_local_3.0_lower,algo_R_local_5.0_mean,algo_R_local_5.0_upper,algo_R_local_5.0_lower
101,0.1323889702558517,0.1329782242366471,0.1317997162750563,0.11542594507336612,0.11580738246935933,0.11504450767737291,0.13682315200567247,0.13721935700890503,0.1364269470024399,0.15592445135116575,0.15632351491882446,0.15552538778350705
102,0.12979471385478972,0.13040313990853286,0.12918628780104657,0.11448449492454527,0.11494562426490754,0.114023365584183,0.13630828410387036,0.13685654894999047,0.13576001925775025,0.15551025718450545,0.1559577568798806,0.15506275748913032
103,0.1273448698222637,0.1279815659797884,0.126708173664739,0.11337472721934314,0.11383240443905385,0.11291704999963242,0.1356275200843811,0.13621569010975762,0.13503935005900455,0.154754738509655,0.155113757384053,0.15439571963525697
104,0.1246562622487545,0.12527791111742906,0.12403461338007996,0.11278979182243343,0.11326630209141217,0.11231328155345469,0.13520012646913526,0.1357819990048985,0.134618253933372,0.15425708740949629,0.1546350920768368,0.15387908274215578
105,0.12225507274270053,0.12295471156417875,0.12155543392122231,0.11171532645821569,0.1121982561983432,0.11123239671808818,0.13467644006013865,0.1353539498779669,0.1339989302423104,0.1534610539674759,0.15384263469188977,0.153079473243062
106,0.12055884972214695,0.12120579281746077,0.11991190662683313,0.11158401072025297,0.11204540277652418,0.11112261866398175,0.13410431295633313,0.13479176083145714,0.13341686508120912,0.15308709889650343,0.1534636017547174,0.15271059603828946
107,0.1182260878384113,0.11892332923393295,0.11752884644288966,0.11072643473744385,0.11111586646290787,0.11033700301197984,0.13358924984931944,0.13431334852938978,0.1328651511692491,0.15236594229936598,0.1527007772300631,0.15203110736866887
108,0.11634103730320929,0.1170619880251253,0.11562008658129327,0.11045864149928089,0.11079103158773998,0.1101262514108218,0.13294593691825865,0.13362097804271209,0.13227089579380522,0.1522677570581436,0.15255593784108415,0.15197957627520306
109,0.11400963142514224,0.11461783066790188,0.1134014321823826,0.10938768088817592,0.10976456953240792,0.10901079224394393,0.13241140544414517,0.13308071481974956,0.1317420960685408,0.15170309245586394,0.15199995341351288,0.151406231498215
110,0.1119675680994987,0.11258512700086513,0.11135000919813227,0.10893189683556555,0.10931569901491169,0.10854809465621941,0.13203300982713698,0.13268918399284696,0.131376835661427,0.15150109678506846,0.15188658945607,0.1511156041140669
111,0.10994923710823053,0.11064650799937482,0.10925196621708623,0.10790011584758752,0.10832318059079636,0.10747705110437868,0.13145191371440884,0.1320758180311657,0.130828009397652,0.15084700882434846,0.15122220644492967,0.15047181120376724
112,0.10850674360990523,0.10924669310452684,0.10776679411528362,0.1076346196234226,0.10800926539001131,0.1072599738568339,0.13101727068424224,0.13158573945622784,0.13044880191225663,0.1503832012414932,0.15070188486385794,0.15006451761912848
113,0.10710956007242196,0.10774891581623916,0.10647020432860477,0.10708339065313335,0.10746534351720542,0.10670143778906128,0.13055966049432752,0.13121016019772352,0.1299091607909315,0.14992123991250988,0.15026646076805256,0.1495760190569672
114,0.10550531372427938,0.10612402454216888,0.10488660290638988,0.10662351548671718,0.10701615167880998,0.10623087929462438,0.1300599500536918,0.13064734470536757,0.12947255540201605,0.14962982237339018,0.14993030787693146,0.1493293368698489
115,0.10395534187555307,0.10453188232046681,0.10337880143063932,0.10594609007239338,0.10622967418134106,0.10566250596344569,0.1295717597007751,0.13011874772576593,0.1290247716757843,0.14921130985021588,0.14948762269227187,0.1489349970081599
116,0.10226989984512325,0.10274875113888383,0.10179104855136266,0.10541020706295963,0.10569923064283838,0.10512118348308087,0.12913159430027008,0.1296168619657329,0.12864632663480724,0.14911265522241593,0.14941138320382938,0.14881392724100248
117,0.1014784678816795,0.1018883809173495,0.10106855484600949,0.10513137876987455,0.10554431853990598,0.10471843899984312,0.1287695676088333,0.12922156409956034,0.12831757111810624,0.14902186989784239,0.14926481993364157,0.1487789198620432
118,0.0997501097619533,0.10024247382886543,0.09925774569504116,0.10450264587998388,0.10486909738682414,0.10413619437314363,0.1285235643386841,0.12892844299734788,0.1281186856800203,0.14866428971290585,0.1488956915227642,0.1484328879030475
119,0.09829020053148266,0.09874802125932423,0.09783237980364108,0.10389323458075521,0.10430034053107687,0.10348612863043355,0.1281086221337318,0.12846350428530987,0.12775373998215375,0.148342727124691,0.14855768767527827,0.1481277665741037
