iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,93.07961,96.94627380371094,9.747062683105469,3,150,10,500,10,0,10,False,0.01,10,1500
1,88.1452,92.51850891113281,9.306833267211914,3,150,10,500,10,0,10,False,0.01,10,1500
2,83.264534,88.29302978515625,8.881403923034668,3,150,10,500,10,0,10,False,0.01,10,1500
3,78.81381,84.1845703125,8.471335411071777,3,150,10,500,10,0,10,False,0.01,10,1500
4,74.70016,80.42220306396484,8.09660816192627,3,150,10,500,10,0,10,False,0.01,10,1500
5,70.600975,76.60983276367188,7.713750839233398,3,150,10,500,10,0,10,False,0.01,10,1500
6,66.76401,73.02665710449219,7.3564910888671875,3,150,10,500,10,0,10,False,0.01,10,1500
7,63.175682,69.6210708618164,7.0161824226379395,3,150,10,500,10,0,10,False,0.01,10,1500
8,59.907043,66.54094696044922,6.707804203033447,3,150,10,500,10,0,10,False,0.01,10,1500
9,56.70133,63.61479187011719,6.4126057624816895,3,150,10,500,10,0,10,False,0.01,10,1500
10,53.779446,60.68717956542969,6.121255874633789,3,150,10,500,10,0,10,False,0.01,10,1500
11,50.906902,58.00553894042969,5.851696968078613,3,150,10,500,10,0,10,False,0.01,10,1500
12,48.139362,55.3516731262207,5.585845470428467,3,150,10,500,10,0,10,False,0.01,10,1500
13,45.585083,52.74592208862305,5.324448585510254,3,150,10,500,10,0,10,False,0.01,10,1500
14,43.254818,50.43659973144531,5.093728065490723,3,150,10,500,10,0,10,False,0.01,10,1500
15,41.040115,48.2287483215332,4.871577739715576,3,150,10,500,10,0,10,False,0.01,10,1500
16,38.883533,46.20851516723633,4.668599605560303,3,150,10,500,10,0,10,False,0.01,10,1500
17,36.975704,44.28001022338867,4.473727703094482,3,150,10,500,10,0,10,False,0.01,10,1500
18,35.150253,42.36495590209961,4.282049179077148,3,150,10,500,10,0,10,False,0.01,10,1500
