iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,92.22245,96.45320129394531,9.703393936157227,3,150,10,500,10,0,10,False,0.01,10,1500
1,87.15159,91.87450408935547,9.248065948486328,3,150,10,500,10,0,10,False,0.01,10,1500
2,82.52774,87.87682342529297,8.844987869262695,3,150,10,500,10,0,10,False,0.01,10,1500
3,78.011375,83.82746887207031,8.441104888916016,3,150,10,500,10,0,10,False,0.01,10,1500
4,73.9282,80.10433197021484,8.067392349243164,3,150,10,500,10,0,10,False,0.01,10,1500
5,70.06751,76.63391876220703,7.719967365264893,3,150,10,500,10,0,10,False,0.01,10,1500
6,66.33266,73.21043395996094,7.377748966217041,3,150,10,500,10,0,10,False,0.01,10,1500
7,62.944374,69.91023254394531,7.045747756958008,3,150,10,500,10,0,10,False,0.01,10,1500
8,59.649727,66.7393569946289,6.729789733886719,3,150,10,500,10,0,10,False,0.01,10,1500
9,56.604317,63.72123718261719,6.431436061859131,3,150,10,500,10,0,10,False,0.01,10,1500
10,53.523205,60.7979736328125,6.140352725982666,3,150,10,500,10,0,10,False,0.01,10,1500
11,50.68143,58.11495590209961,5.871591567993164,3,150,10,500,10,0,10,False,0.01,10,1500
12,48.053,55.6527214050293,5.623677730560303,3,150,10,500,10,0,10,False,0.01,10,1500
13,45.54553,53.20335388183594,5.376585483551025,3,150,10,500,10,0,10,False,0.01,10,1500
14,43.102688,50.644378662109375,5.122837066650391,3,150,10,500,10,0,10,False,0.01,10,1500
15,40.904396,48.6241340637207,4.918659687042236,3,150,10,500,10,0,10,False,0.01,10,1500
16,38.792664,46.535057067871094,4.708788871765137,3,150,10,500,10,0,10,False,0.01,10,1500
17,36.78795,44.4876708984375,4.502309322357178,3,150,10,500,10,0,10,False,0.01,10,1500
18,34.921867,42.466453552246094,4.298161029815674,3,150,10,500,10,0,10,False,0.01,10,1500
19,33.20766,40.66848373413086,4.117239475250244,3,150,10,500,10,0,10,False,0.01,10,1500
20,31.571451,39.01084518432617,3.949948310852051,3,150,10,500,10,0,10,False,0.01,10,1500
21,29.927526,37.262542724609375,3.775250196456909,3,150,10,500,10,0,10,False,0.01,10,1500
22,28.403288,35.6561279296875,3.611546277999878,3,150,10,500,10,0,10,False,0.01,10,1500
23,26.986921,34.1689338684082,3.4610965251922607,3,150,10,500,10,0,10,False,0.01,10,1500
24,25.595728,32.69109344482422,3.3124494552612305,3,150,10,500,10,0,10,False,0.01,10,1500
25,24.303534,31.318456649780273,3.173762559890747,3,150,10,500,10,0,10,False,0.01,10,1500
26,23.081549,30.097305297851562,3.0501363277435303,3,150,10,500,10,0,10,False,0.01,10,1500
27,21.940306,28.83675193786621,2.9236414432525635,3,150,10,500,10,0,10,False,0.01,10,1500
28,20.832315,27.615644454956055,2.8007335662841797,3,150,10,500,10,0,10,False,0.01,10,1500
29,19.808372,26.422544479370117,2.6801693439483643,3,150,10,500,10,0,10,False,0.01,10,1500
30,18.810286,25.337263107299805,2.5712592601776123,3,150,10,500,10,0,10,False,0.01,10,1500
31,17.884052,24.232213973999023,2.458949327468872,3,150,10,500,10,0,10,False,0.01,10,1500
32,16.99787,23.219446182250977,2.3559834957122803,3,150,10,500,10,0,10,False,0.01,10,1500
33,16.159779,22.30146026611328,2.261934518814087,3,150,10,500,10,0,10,False,0.01,10,1500
34,15.384606,21.335281372070312,2.164484739303589,3,150,10,500,10,0,10,False,0.01,10,1500
35,14.627803,20.502817153930664,2.079937219619751,3,150,10,500,10,0,10,False,0.01,10,1500
36,13.951364,19.682201385498047,1.9957700967788696,3,150,10,500,10,0,10,False,0.01,10,1500
37,13.249509,18.85116958618164,1.9107593297958374,3,150,10,500,10,0,10,False,0.01,10,1500
38,12.619198,18.06890869140625,1.8314011096954346,3,150,10,500,10,0,10,False,0.01,10,1500
39,12.030708,17.333473205566406,1.7568668127059937,3,150,10,500,10,0,10,False,0.01,10,1500
40,11.503223,16.623708724975586,1.6846190690994263,3,150,10,500,10,0,10,False,0.01,10,1500
41,10.938456,15.989750862121582,1.6190863847732544,3,150,10,500,10,0,10,False,0.01,10,1500
42,10.442531,15.3447904586792,1.5524539947509766,3,150,10,500,10,0,10,False,0.01,10,1500
43,9.944404,14.769604682922363,1.4927513599395752,3,150,10,500,10,0,10,False,0.01,10,1500
44,9.48768,14.196258544921875,1.4331353902816772,3,150,10,500,10,0,10,False,0.01,10,1500
45,9.023911,13.599181175231934,1.3716092109680176,3,150,10,500,10,0,10,False,0.01,10,1500
46,8.603036,13.042715072631836,1.314628005027771,3,150,10,500,10,0,10,False,0.01,10,1500
47,8.207064,12.488886833190918,1.2574882507324219,3,150,10,500,10,0,10,False,0.01,10,1500
48,7.813473,12.01030158996582,1.2080862522125244,3,150,10,500,10,0,10,False,0.01,10,1500
49,7.433423,11.535066604614258,1.1591001749038696,3,150,10,500,10,0,10,False,0.01,10,1500
50,7.0919085,11.0784912109375,1.1118040084838867,3,150,10,500,10,0,10,False,0.01,10,1500
51,6.7782307,10.659036636352539,1.068150281906128,3,150,10,500,10,0,10,False,0.01,10,1500
52,6.480898,10.262555122375488,1.027302861213684,3,150,10,500,10,0,10,False,0.01,10,1500
53,6.193003,9.868780136108398,0.9865544438362122,3,150,10,500,10,0,10,False,0.01,10,1500
54,5.9029217,9.498287200927734,0.9481250047683716,3,150,10,500,10,0,10,False,0.01,10,1500
55,5.6441445,9.123520851135254,0.9092169404029846,3,150,10,500,10,0,10,False,0.01,10,1500
56,5.4040804,8.840210914611816,0.880081057548523,3,150,10,500,10,0,10,False,0.01,10,1500
57,5.161885,8.523598670959473,0.8469343781471252,3,150,10,500,10,0,10,False,0.01,10,1500
58,4.914786,8.198052406311035,0.8129370808601379,3,150,10,500,10,0,10,False,0.01,10,1500
59,4.700824,7.881887912750244,0.7798579335212708,3,150,10,500,10,0,10,False,0.01,10,1500
60,4.4893327,7.581945896148682,0.7483029961585999,3,150,10,500,10,0,10,False,0.01,10,1500
61,4.3071666,7.3104729652404785,0.7195001840591431,3,150,10,500,10,0,10,False,0.01,10,1500
62,4.127376,7.044837951660156,0.6914957165718079,3,150,10,500,10,0,10,False,0.01,10,1500
63,3.952784,6.8247833251953125,0.6684138774871826,3,150,10,500,10,0,10,False,0.01,10,1500
64,3.7863286,6.587259292602539,0.6433553695678711,3,150,10,500,10,0,10,False,0.01,10,1500
65,3.636184,6.347117900848389,0.6182584166526794,3,150,10,500,10,0,10,False,0.01,10,1500
66,3.4753597,6.122377395629883,0.5943861603736877,3,150,10,500,10,0,10,False,0.01,10,1500
67,3.330262,5.925695896148682,0.5738131999969482,3,150,10,500,10,0,10,False,0.01,10,1500
68,3.1924322,5.713536262512207,0.5515413284301758,3,150,10,500,10,0,10,False,0.01,10,1500
69,3.0666006,5.511815547943115,0.5301990509033203,3,150,10,500,10,0,10,False,0.01,10,1500
70,2.9410808,5.358409881591797,0.5136415362358093,3,150,10,500,10,0,10,False,0.01,10,1500
71,2.8259387,5.167168617248535,0.49365106225013733,3,150,10,500,10,0,10,False,0.01,10,1500
72,2.713217,4.990752696990967,0.47502633929252625,3,150,10,500,10,0,10,False,0.01,10,1500
73,2.6126873,4.8418869972229,0.45908069610595703,3,150,10,500,10,0,10,False,0.01,10,1500
74,2.5185575,4.693019390106201,0.4433993399143219,3,150,10,500,10,0,10,False,0.01,10,1500
75,2.418328,4.535813331604004,0.4262561798095703,3,150,10,500,10,0,10,False,0.01,10,1500
76,2.3237414,4.4136223793029785,0.4128216505050659,3,150,10,500,10,0,10,False,0.01,10,1500
77,2.2402892,4.274056434631348,0.39780938625335693,3,150,10,500,10,0,10,False,0.01,10,1500
78,2.1663368,4.164186477661133,0.3861020803451538,3,150,10,500,10,0,10,False,0.01,10,1500
79,2.0879924,4.023616313934326,0.3709834814071655,3,150,10,500,10,0,10,False,0.01,10,1500
80,2.0044951,3.9009997844696045,0.3575133979320526,3,150,10,500,10,0,10,False,0.01,10,1500
81,1.9370377,3.8095829486846924,0.3475522994995117,3,150,10,500,10,0,10,False,0.01,10,1500
82,1.8706714,3.7083163261413574,0.3364291489124298,3,150,10,500,10,0,10,False,0.01,10,1500
83,1.8023179,3.6058175563812256,0.32516777515411377,3,150,10,500,10,0,10,False,0.01,10,1500
84,1.7379936,3.4940247535705566,0.312963604927063,3,150,10,500,10,0,10,False,0.01,10,1500
85,1.6897414,3.3976669311523438,0.3024313747882843,3,150,10,500,10,0,10,False,0.01,10,1500
86,1.633251,3.315153121948242,0.29333651065826416,3,150,10,500,10,0,10,False,0.01,10,1500
87,1.5777094,3.203543186187744,0.2812117636203766,3,150,10,500,10,0,10,False,0.01,10,1500
88,1.5333264,3.1653361320495605,0.2766263782978058,3,150,10,500,10,0,10,False,0.01,10,1500
89,1.4849294,3.060131311416626,0.26534217596054077,3,150,10,500,10,0,10,False,0.01,10,1500
90,1.4407922,2.970863103866577,0.25553765892982483,3,150,10,500,10,0,10,False,0.01,10,1500
91,1.3967838,2.9006595611572266,0.24794192612171173,3,150,10,500,10,0,10,False,0.01,10,1500
92,1.3587567,2.838252067565918,0.24098889529705048,3,150,10,500,10,0,10,False,0.01,10,1500
93,1.3208282,2.801837205886841,0.23670229315757751,3,150,10,500,10,0,10,False,0.01,10,1500
94,1.279987,2.7389450073242188,0.22939366102218628,3,150,10,500,10,0,10,False,0.01,10,1500
95,1.2434833,2.6639904975891113,0.2211419939994812,3,150,10,500,10,0,10,False,0.01,10,1500
96,1.2097684,2.615178108215332,0.21596623957157135,3,150,10,500,10,0,10,False,0.01,10,1500
97,1.1776963,2.552572727203369,0.20902308821678162,3,150,10,500,10,0,10,False,0.01,10,1500
98,1.1468117,2.499504804611206,0.20312181115150452,3,150,10,500,10,0,10,False,0.01,10,1500
99,1.1183728,2.441965341567993,0.19644178450107574,3,150,10,500,10,0,10,False,0.01,10,1500
