iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.7138031994303068,0.49969956278800964,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
1,0.2924941120048364,0.5297476053237915,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
2,0.1877124241242806,0.5470753908157349,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
3,0.1362021897609035,0.5657051801681519,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
4,0.10440867037201922,0.5714142322540283,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
5,0.06465539064568777,0.5764223337173462,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
6,0.053007062640972435,0.5832332372665405,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
7,0.04143151287765553,0.588641881942749,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
8,0.03434321575332433,0.5945513844490051,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
9,0.035437089235832296,0.6006610989570618,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
10,0.03291549223164717,0.5993590354919434,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
11,0.026764956244733185,0.6053686141967773,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
12,0.017344404419418424,0.6077724695205688,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
13,0.019506693449026596,0.6099759936332703,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
14,0.017617958888877183,0.6119792461395264,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
15,0.011648119097420325,0.616286039352417,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
16,0.016270582544772576,0.617788553237915,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
17,0.012606702201689282,0.6161860227584839,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
18,0.010610602466234317,0.6212941408157349,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
19,0.00593036239539894,0.6230970025062561,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
20,0.009629226551624015,0.6213942766189575,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
21,0.006155408899455021,0.6256009936332703,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
22,0.006561981266713701,0.6273037195205688,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
23,0.00879876091494225,0.6273037195205688,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
24,0.004994557112998639,0.6256009936332703,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
25,0.006142045929057834,0.6281050443649292,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
26,0.005746544387269144,0.6284055113792419,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
27,0.002270090544091848,0.6316105723381042,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
28,0.0029869395220885053,0.6298078298568726,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
29,0.003333960363913017,0.6318109035491943,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,2.0,30,10
