iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.7154644628365835,0.5127203464508057,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
1,0.30803509304920834,0.5419672131538391,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
2,0.1908151184519132,0.5647035837173462,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
3,0.13590078024814525,0.5813302397727966,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
4,0.10509321264301737,0.588641881942749,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
5,0.07789960084483027,0.5933494567871094,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
6,0.05681643852343162,0.6009615659713745,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
7,0.04848939017392695,0.6087741255760193,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
8,0.0434202104418849,0.6133814454078674,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
9,0.042335521740218006,0.6173878908157349,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
10,0.035126513064218066,0.6178886890411377,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
11,0.02976190863410011,0.6198918223381042,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
12,0.024077236846399803,0.6251001358032227,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
13,0.020112030596161883,0.6260015964508057,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
14,0.017415244850174833,0.6269030570983887,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
15,0.01390211891460543,0.6324119567871094,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
16,0.01636438595596701,0.6337140202522278,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
17,0.01359438153061395,0.6381210684776306,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
18,0.011285000917268917,0.6391226053237915,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
19,0.008305840659886599,0.6395232677459717,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
20,0.009011014044517651,0.641226053237915,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
21,0.006412793726970752,0.641927182674408,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
22,0.006035651497465248,0.6384214758872986,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
23,0.005420394503744319,0.640023946762085,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
24,0.0045061353060494485,0.6443309783935547,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
25,0.005042601769673638,0.6425280570983887,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
26,0.004110702400794253,0.6453325748443604,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
27,0.0031521640776190907,0.6469351053237915,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
28,0.0035102555993944407,0.6435297131538391,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
29,0.0035549858779025576,0.6447316408157349,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.5,30,10
