iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.7129524101813635,0.5194311141967773,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
1,0.31857409824927646,0.5579927563667297,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
2,0.20454513716200987,0.5822316408157349,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
3,0.15052877614895502,0.5992588996887207,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
4,0.1265400176246961,0.6085737943649292,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
5,0.09865922015160322,0.6164864301681519,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
6,0.082094957275937,0.6221956014633179,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
7,0.06750715586046378,0.629807710647583,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
8,0.060823655066390835,0.6365184783935547,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
9,0.054404072308291994,0.6384214162826538,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
10,0.05018690275028348,0.6457332372665405,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
11,0.04345786012709141,0.652944803237915,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
12,0.03755641751922667,0.6556490063667297,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
13,0.033483658994858466,0.6531450748443604,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
14,0.028864416022164125,0.6564503908157349,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
15,0.0257650368148461,0.6596554517745972,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
16,0.02489390833458553,0.6633614301681519,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
17,0.021706409015071888,0.6650642156600952,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
18,0.021590034011751413,0.6671675443649292,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
19,0.01754751654031376,0.6663662195205688,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
20,0.01738671713974327,0.6701722145080566,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
21,0.014352022592599193,0.6697716116905212,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
22,0.013478914275765419,0.6703726649284363,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
23,0.012655726633965969,0.673978328704834,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
24,0.011279296867238978,0.6751803159713745,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
25,0.010446379950735718,0.6747796535491943,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
26,0.009551928824900338,0.6737781763076782,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
27,0.00862570219517996,0.673177182674408,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
28,0.007574455928988755,0.6746796369552612,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
29,0.007591731516489138,0.6750801801681519,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,0.1,30,10
