iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.7150861645738283,0.5191307067871094,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
1,0.31294113770127296,0.5510817170143127,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
2,0.19909068817893663,0.5766226053237915,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
3,0.13942504239579043,0.5884414911270142,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
4,0.11497060302644968,0.5991587042808533,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
5,0.08549736230634153,0.6052684783935547,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
6,0.06690762789609532,0.6144832372665405,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
7,0.05433414205132673,0.6199920773506165,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
8,0.05053943275318792,0.625601053237915,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
9,0.044673374660002686,0.6266025900840759,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
10,0.03908505054035535,0.6341146230697632,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
11,0.03524126562600335,0.6387220621109009,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
12,0.027026846539229155,0.6439303159713745,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
13,0.023719061554099124,0.6430287957191467,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
14,0.01963393302867189,0.6457332372665405,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
15,0.015557905891910195,0.650240421295166,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
16,0.02061013029500221,0.6523438096046448,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
17,0.015568818101504197,0.6537460088729858,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
18,0.013989048369694501,0.658954381942749,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
19,0.009976358948430667,0.6581531167030334,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
20,0.011896575927191103,0.6579527258872986,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
21,0.0083376145727622,0.66015625,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
22,0.008476750372210518,0.6597557067871094,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
23,0.00816607879824005,0.6643630266189575,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
24,0.005933432189825301,0.6666667461395264,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
25,0.005975660363522668,0.6654648780822754,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
26,0.0061483801691792905,0.6635617017745972,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
27,0.004527403546186785,0.6672676801681519,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
28,0.004312268196372315,0.6618590950965881,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
29,0.003958466802335654,0.6645632982254028,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,8,reward,2.0,30,10
