iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.7131286139289538,0.5128204822540283,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
1,0.30625277881820995,0.5422676801681519,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
2,0.1916922094921271,0.5656049847602844,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
3,0.13589884899556637,0.5824319124221802,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
4,0.10884633225699265,0.5905449986457825,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
5,0.08178636819745104,0.599459171295166,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
6,0.06205258642633756,0.6026642322540283,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
7,0.052455251260350146,0.6123798489570618,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
8,0.04281830694526434,0.6145833730697632,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
9,0.041429664163539805,0.6193910241127014,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
10,0.036406825529411435,0.6219952702522278,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
11,0.03136336702543,0.6212941408157349,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
12,0.024819686465586226,0.6311098337173462,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
13,0.022171712208849687,0.6315104961395264,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
14,0.01774422830203548,0.631610631942749,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
15,0.014499011100269854,0.6343149542808533,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
16,0.014528911056307455,0.6356170177459717,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
17,0.013285093669158718,0.6362179517745972,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
18,0.011689712177030742,0.6368188858032227,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
19,0.00847629617783241,0.6426282525062561,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
20,0.00948775900178589,0.6381210684776306,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
21,0.006712314498145133,0.6396234631538391,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
22,0.00643872835401756,0.6400240659713745,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
23,0.005868965711367006,0.6417268514633179,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
24,0.004736317098528768,0.6473358273506165,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
25,0.006339138262167883,0.6449319124221802,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
26,0.005048608572299902,0.6478365659713745,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
27,0.0035626710111197704,0.6470353007316589,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
28,0.003756654870812781,0.6465344429016113,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
29,0.0038121695688460022,0.644831657409668,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,0.1,30,10
