iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.875785196820895,0.30016669631004333,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
1,1.5176548063755035,0.3932916820049286,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
2,1.307075594862302,0.43758338689804077,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
3,1.1821701601147652,0.4580833613872528,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
4,1.073288582265377,0.46941667795181274,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
5,0.9542062083880106,0.48479163646698,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
6,0.8518066431085268,0.4983333945274353,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
7,0.7703093762199084,0.5072084069252014,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
8,0.7082250354190668,0.5116667151451111,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
9,0.6455637700855732,0.514958381652832,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
10,0.6005341528604428,0.517916738986969,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
11,0.5339171215891838,0.5246250033378601,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
12,0.49121532899638015,0.5268750786781311,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
13,0.45005709988375503,0.5294167399406433,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
14,0.4188928632065654,0.5285833477973938,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
15,0.38101115357130766,0.5320417284965515,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
16,0.35202407045289874,0.5334583520889282,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
17,0.32555733853951097,0.5348750352859497,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
18,0.2971387538127601,0.5334166884422302,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
19,0.2714803808679183,0.5360000133514404,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
20,0.2535789927157263,0.5365417003631592,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
21,0.2269530426710844,0.5379583835601807,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
22,0.21173929780100784,0.5384583473205566,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
23,0.19360387480507293,0.5383750200271606,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
24,0.1768936226144433,0.5398750305175781,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
25,0.1644832328117142,0.5398334264755249,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
26,0.15113351653174809,0.5401249527931213,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
27,0.13896334260546914,0.5406666994094849,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
28,0.12711774883791804,0.5402500629425049,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
29,0.1207026159002756,0.5408333539962769,24,4,500,1000,0.0,9,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
