iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.8552623093128204,0.29716670513153076,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
1,1.5364446292320888,0.3693333864212036,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
2,1.4054233481486638,0.4021250605583191,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
3,1.1982911402980487,0.4404999911785126,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
4,1.1173560967048008,0.4507083296775818,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
5,0.978668620189031,0.46675002574920654,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
6,0.8869673411051432,0.4799583852291107,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
7,0.7788381228844324,0.4879166781902313,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
8,0.7240538050731024,0.49066662788391113,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
9,0.6454397017757098,0.49491673707962036,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
10,0.5890117697417736,0.49929171800613403,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
11,0.5246880489091078,0.5052083730697632,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
12,0.4794887912770112,0.5040833950042725,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
13,0.43941551943620044,0.5075417160987854,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
14,0.40203493523101014,0.5105000734329224,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
15,0.3571417635927598,0.5134583711624146,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
16,0.33451563368240994,0.5134167671203613,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
17,0.2897332509358724,0.5161250233650208,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
18,0.265380060300231,0.5173749923706055,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
19,0.24131809175014496,0.5178333520889282,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
20,0.22005326704432568,0.5200833678245544,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
21,0.19283165968954563,0.5225417017936707,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
22,0.17700553809603056,0.5220417380332947,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
23,0.15797977739324173,0.5228749513626099,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
24,0.14525003420809904,0.5217916965484619,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
25,0.1301823224251469,0.5237499475479126,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
26,0.11554336190844576,0.5249167084693909,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
27,0.10487771360203624,0.5239999890327454,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
28,0.09381687873974442,0.5264583826065063,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
29,0.08860381133854389,0.5258750319480896,24,4,500,1000,0.0,7,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
