iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.844694862763087,0.30520832538604736,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
1,1.3936832199494045,0.4245833158493042,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
2,1.24607219795386,0.4503750205039978,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
3,1.1030935421586037,0.4763750731945038,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
4,0.9980172539750735,0.49291670322418213,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
5,0.9097506875793139,0.500708281993866,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
6,0.8204377970347801,0.5145833492279053,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
7,0.7493447829037905,0.5232083797454834,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
8,0.6860754446436962,0.5275416374206543,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
9,0.6339004182567199,0.534208357334137,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
10,0.5787423104047775,0.5363749861717224,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
11,0.5393792785083255,0.5354584455490112,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
12,0.498923084543397,0.5423750877380371,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
13,0.4683712227270007,0.5442083477973938,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
14,0.4372969743174811,0.5444167852401733,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
15,0.4020162569358945,0.5480000972747803,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
16,0.380327478904898,0.5478750467300415,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
17,0.3564782799997677,0.5480834245681763,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
18,0.3260281200443084,0.5498334169387817,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
19,0.3036399810419728,0.5505833625793457,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
20,0.28468801302369684,0.5511250495910645,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
21,0.27023540045289945,0.5525417327880859,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
22,0.24813456274569035,0.5533750057220459,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
23,0.23043332425489402,0.5544583797454834,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
24,0.21999187129161632,0.5538333654403687,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
25,0.2023587451161196,0.5568333864212036,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
26,0.18685758610566458,0.5573334097862244,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
27,0.17280309600755572,0.5578750371932983,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
28,0.16218224548113844,0.5585001111030579,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
29,0.14961154601769522,0.5603750944137573,24,4,500,1000,0.0,1,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
