iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.7802197933197021,0.3369166851043701,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
1,1.3951859722534816,0.42237502336502075,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
2,1.2299770563840866,0.4519166946411133,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
3,1.101823051770528,0.46954166889190674,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
4,0.9467918251951536,0.49525007605552673,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
5,0.8761302431424459,0.4998750388622284,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
6,0.7855699807405472,0.5094583630561829,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
7,0.6876973633964857,0.5194584131240845,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
8,0.6197070082028707,0.5242916941642761,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
9,0.5736915258069833,0.5257916450500488,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
10,0.5054178647696972,0.5295833349227905,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
11,0.46573451285560924,0.533875048160553,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
12,0.4239794413248698,0.5342916250228882,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
13,0.3783645952741305,0.5377500653266907,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
14,0.34577566012740135,0.5388334393501282,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
15,0.3119883580754201,0.5409583449363708,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
16,0.27882207309206325,0.5434166789054871,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
17,0.2546330081919829,0.5425000190734863,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
18,0.2281205424418052,0.5420834422111511,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
19,0.2085513242830833,0.5442917346954346,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
20,0.1849657337491711,0.5437917113304138,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
21,0.16725802949319282,0.543541669845581,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
22,0.15176694871236882,0.5453333854675293,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
23,0.1355641937504212,0.5455416440963745,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
24,0.12183731080343325,0.54645836353302,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
25,0.10943254518012206,0.547458291053772,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
26,0.10025656751046579,0.5477916598320007,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
27,0.09073900617659092,0.5468751192092896,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
28,0.08255690957109134,0.5480000376701355,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
29,0.0738938602929314,0.5484583973884583,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
