iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.827654744187991,0.335541695356369,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
1,1.5199215511480968,0.3892083764076233,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
2,1.3497293889522552,0.42104169726371765,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
3,1.1715332667032878,0.45058339834213257,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
4,1.0731307938694954,0.4670833945274353,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
5,0.9595097949107488,0.4726667106151581,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
6,0.8764274269342422,0.48166680335998535,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
7,0.7785038178165754,0.4923750162124634,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
8,0.7077442035079002,0.4932916760444641,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
9,0.6436455311874548,0.5017083287239075,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
10,0.5746411519745985,0.5049999952316284,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
11,0.5252531630297502,0.5083333253860474,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
12,0.47166651611526805,0.5105416774749756,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
13,0.4290263553460439,0.5120416879653931,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
14,0.39958373333017033,0.5121250152587891,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
15,0.36038580909371376,0.5133749842643738,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
16,0.3269498484830062,0.5155833959579468,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
17,0.2903701172520717,0.517541766166687,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
18,0.26578571647405624,0.5196666717529297,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
19,0.2337741438920299,0.5215000510215759,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
20,0.220052907243371,0.5243749618530273,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
21,0.1916454111536344,0.5237917900085449,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
22,0.17405009983728328,0.5236250162124634,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
23,0.1602812229345242,0.5231667757034302,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
24,0.1409947924936811,0.5261250138282776,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
25,0.12904645098994175,0.5251250863075256,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
26,0.11564518775170048,0.5267083644866943,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
27,0.10531339018295209,0.5273751020431519,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
28,0.0959938910479347,0.5272916555404663,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
29,0.08696940805142124,0.5275417566299438,24,4,500,1000,0.0,0,"(3, 32, 32)",10,0.03,0.99,4,2,30,10
