iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,77.17608519236246,8.626595497131348,87.34574890136719,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
1,61.86466433842977,7.556993007659912,76.55108642578125,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
2,49.66201236089071,6.630945205688477,67.17948150634766,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
3,39.9447568766276,5.840801239013672,59.167724609375,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
4,32.58653640111287,5.192739963531494,52.59038162231445,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
5,26.912898778915405,4.657033443450928,47.16544723510742,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
6,22.27703278541565,4.171513557434082,42.277828216552734,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
7,18.558055426279704,3.7457003593444824,37.98354721069336,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
8,15.644755147298177,3.390022039413452,34.41260528564453,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
9,13.343803505897522,3.082584857940674,31.31502914428711,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
10,11.462425972620647,2.8265342712402344,28.7595157623291,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
11,9.872877028783163,2.5774104595184326,26.270606994628906,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
12,8.583350063165028,2.3544375896453857,24.01479721069336,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
13,7.5710622795422875,2.16269588470459,22.11528778076172,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
14,6.6049624379475915,1.96630859375,20.16157341003418,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
15,5.809254876772562,1.8025673627853394,18.506755828857422,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
16,5.160442490577697,1.6610468626022339,17.090641021728516,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
17,4.561345682938893,1.5242884159088135,15.721230506896973,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
18,4.118086218635241,1.4394809007644653,14.858121871948242,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
19,3.702911428809166,1.3436139822006226,13.916852951049805,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
20,3.3631315623720486,1.250209093093872,12.99417781829834,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
21,3.045524312754472,1.1513904333114624,12.0075044631958,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
22,2.8064696958661077,1.0749821662902832,11.257135391235352,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
23,2.6035614853103954,1.0077486038208008,10.586712837219238,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
24,2.3869450225432716,0.9485185146331787,10.008241653442383,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
25,2.2546383446455,0.9139565229415894,9.686797142028809,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
26,2.101776503324509,0.8575001955032349,9.13683032989502,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
27,1.9708934885263443,0.8072536587715149,8.6453857421875,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
28,1.8853118085861207,0.7680209279060364,8.263496398925781,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
29,1.783970217605432,0.7340714335441589,7.931820869445801,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
30,1.705098287264506,0.7012702822685242,7.613788604736328,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
31,1.6212395552297434,0.665604293346405,7.259609699249268,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
32,1.5611631997923057,0.6454352736473083,7.055842399597168,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
33,1.4555555512507756,0.6102200746536255,6.709239482879639,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
34,1.44460904635489,0.5943451523780823,6.556939601898193,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
35,1.391620951195558,0.5682606101036072,6.299188137054443,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
36,1.3714489777882894,0.5482870936393738,6.104869842529297,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
37,1.2651644988854727,0.522275447845459,5.858486175537109,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
38,1.2276650775472324,0.5070882439613342,5.707244873046875,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
39,1.1733914017180602,0.4834936261177063,5.474898338317871,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
40,1.1193127212425074,0.46763738989830017,5.317178249359131,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
41,1.0948513626803955,0.45327186584472656,5.1811418533325195,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
42,1.0760392350455126,0.4406929612159729,5.04600715637207,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
43,1.0128562487661839,0.41777902841567993,4.814234256744385,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
44,0.9595860270659129,0.39063096046447754,4.553141117095947,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
45,0.9218476733068625,0.37503522634506226,4.398717403411865,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
46,0.9097224887708822,0.3611481487751007,4.260815143585205,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
47,0.8780199438333511,0.3474934697151184,4.135255336761475,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
48,0.8447715675830841,0.33330291509628296,4.001564025878906,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
49,0.8429560323059558,0.32832661271095276,3.9560751914978027,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
50,0.8570864467819532,0.3186548054218292,3.8748910427093506,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
51,0.8389202645917734,0.3093527853488922,3.7811923027038574,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
52,0.8226694671809673,0.2987242341041565,3.675983190536499,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
53,0.8312524810930093,0.2906621992588043,3.6003000736236572,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
54,0.8299795694152514,0.29262471199035645,3.6256396770477295,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
55,0.7844817766547203,0.28594255447387695,3.555436611175537,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
56,0.7796651277442773,0.2802256941795349,3.4991142749786377,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
57,0.7622777469952902,0.2798747718334198,3.490048885345459,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
58,0.7767123440404733,0.28032663464546204,3.498471736907959,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
59,0.7771360086898009,0.27882814407348633,3.488288640975952,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
60,0.7727310818930467,0.27173706889152527,3.4208362102508545,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
61,0.7502826492488385,0.26853328943252563,3.3973209857940674,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
62,0.7328675795098146,0.26895496249198914,3.4118130207061768,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
63,0.728823448518912,0.26373717188835144,3.3639330863952637,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
64,0.7271790790061156,0.2598060965538025,3.3292062282562256,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
65,0.7062934300800164,0.254592627286911,3.2699625492095947,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
66,0.7024746399621169,0.2495041787624359,3.216515064239502,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
67,0.6995286050438881,0.24396416544914246,3.1725962162017822,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
68,0.6994944161673387,0.23913447558879852,3.131378173828125,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
69,0.7021603103975455,0.23540733754634857,3.088258743286133,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
70,0.7293923217058181,0.2387935221195221,3.1218414306640625,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
71,0.7208336845537027,0.22903145849704742,3.02780818939209,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
72,0.7033270832896232,0.22380654513835907,2.976591110229492,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
73,0.6883285197615624,0.2164943516254425,2.9000322818756104,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
74,0.7105306545396646,0.21394145488739014,2.8831729888916016,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
75,0.7218412221471469,0.21930667757987976,2.941070079803467,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
76,0.7127587854365508,0.2198706865310669,2.938455581665039,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
77,0.70018387367328,0.21806204319000244,2.929774761199951,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
78,0.7234009736031294,0.2185453623533249,2.9320664405822754,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
79,0.7240258660664161,0.2129627913236618,2.8752999305725098,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
80,0.7239474410563708,0.21327468752861023,2.8770360946655273,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
81,0.7280010610322157,0.20813091099262238,2.8218464851379395,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
82,0.7197954811155796,0.20703288912773132,2.806511640548706,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
83,0.7100428322454294,0.20615191757678986,2.8024744987487793,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
84,0.703332857688268,0.20773954689502716,2.8242709636688232,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
85,0.7013869259258111,0.20125828683376312,2.7555246353149414,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
86,0.7298321483035882,0.20533159375190735,2.78910493850708,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
87,0.7266579096515974,0.20862023532390594,2.814227819442749,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
88,0.7222808536887169,0.21077066659927368,2.8427438735961914,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
89,0.7004786641399066,0.20265692472457886,2.7690939903259277,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
90,0.6935937111079693,0.199682354927063,2.7421278953552246,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
91,0.6700797364115715,0.19460389018058777,2.6942944526672363,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
92,0.6484957287708918,0.187914177775383,2.6386241912841797,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
93,0.6431181068221729,0.18912428617477417,2.6385395526885986,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
94,0.6515350732704004,0.1853201985359192,2.6139636039733887,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
95,0.6608154784391324,0.18595364689826965,2.6201720237731934,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
96,0.6558267886191607,0.18495890498161316,2.597388982772827,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
97,0.6214115690191587,0.17638926208019257,2.5189764499664307,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
98,0.6171944384276867,0.17584773898124695,2.5149877071380615,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
99,0.6213591862718264,0.17491568624973297,2.499307155609131,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
100,0.6396246458093325,0.1760842502117157,2.5121662616729736,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
101,0.6580309052268664,0.17844296991825104,2.530834913253784,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
102,0.6849455305933952,0.1848193258047104,2.5917818546295166,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
103,0.7026108561456204,0.18499086797237396,2.6045281887054443,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
104,0.6942421686649323,0.1841803342103958,2.5842525959014893,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
105,0.6968448536594709,0.17927253246307373,2.5373284816741943,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
106,0.7050654758512974,0.1806308478116989,2.545393705368042,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
107,0.6943369646618763,0.1828685998916626,2.568997621536255,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
108,0.6988127938906352,0.19047987461090088,2.6380276679992676,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
109,0.679005413154761,0.18391725420951843,2.5766842365264893,3,150,10,500,10,0.0,0.1,False,10,False,0.01,1,5,300,2
