iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,87.97299938201904,8.684651374816895,97.7211685180664,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
1,70.03367240905762,7.6005730628967285,85.8057861328125,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
2,56.560571893056235,6.74881649017334,76.38595581054688,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
3,46.34518183390299,5.999980449676514,68.22727966308594,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
4,38.04303478240967,5.331578731536865,60.82155227661133,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
5,31.665726006825764,4.810344219207764,54.923667907714844,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
6,26.524277013142903,4.36286735534668,49.80552291870117,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
7,22.459766702651976,3.991251230239868,45.6181640625,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
8,19.083946472803753,3.6233866214752197,41.55859375,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
9,16.358137203852337,3.3191707134246826,38.14299011230469,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
10,14.059304687182108,3.0595450401306152,35.151336669921875,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
11,12.275697917938233,2.8133394718170166,32.37894058227539,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
12,10.724015742937723,2.6300742626190186,30.253217697143555,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
13,9.454559528032938,2.4437406063079834,28.140647888183594,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
14,8.443201162020365,2.317999839782715,26.576480865478516,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
15,7.593192144234975,2.1735527515411377,24.9719295501709,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
16,6.832871477603913,2.0409302711486816,23.467309951782227,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
17,6.186921193599701,1.9458197355270386,22.312917709350586,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
18,5.632695177396139,1.8154016733169556,20.858430862426758,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
19,5.151248490015666,1.71573007106781,19.688928604125977,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
20,4.759854322274526,1.657155156135559,18.843122482299805,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
21,4.441139495770137,1.5991637706756592,18.054229736328125,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
22,4.2149794201056165,1.5388466119766235,17.218557357788086,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
23,3.94690122961998,1.4710758924484253,16.429187774658203,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
24,3.7045111135641733,1.4322105646133423,15.930267333984375,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
25,3.5237454545497893,1.4002915620803833,15.427420616149902,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
26,3.3172640061378478,1.337171196937561,14.76115608215332,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
27,3.1710909140110015,1.2960543632507324,14.257894515991211,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
28,3.0008850489060084,1.2372767925262451,13.657604217529297,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
29,2.8700976345936455,1.1921378374099731,13.174748420715332,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
30,2.7638437036673227,1.1858088970184326,12.981968879699707,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
31,2.6272727710008623,1.149938941001892,12.495782852172852,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
32,2.5283801577488583,1.1450929641723633,12.24913501739502,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
33,2.4822100633382798,1.094958782196045,11.818060874938965,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
34,2.379194955031077,1.0732991695404053,11.509492874145508,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
35,2.3187581598758698,1.0686640739440918,11.349997520446777,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
36,2.249512598911921,1.0529553890228271,11.081570625305176,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
37,2.207924648920695,1.03842031955719,10.88666820526123,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
38,2.117218395670255,1.0205564498901367,10.567668914794922,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
39,2.1051057559251785,1.0105654001235962,10.415802001953125,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
40,2.0568982408444088,0.9870033860206604,10.234903335571289,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
41,1.9670301496982574,0.9833389520645142,10.076777458190918,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
42,1.9086305217941602,0.976113498210907,9.953225135803223,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
43,1.8856175395846366,0.9705522060394287,9.813889503479004,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
44,1.8455888813734054,0.9568983316421509,9.680877685546875,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
45,1.8261638569831848,0.9403862953186035,9.528219223022461,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
46,1.7905357044935226,0.9337542057037354,9.333308219909668,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
47,1.7573149682084719,0.9163462519645691,9.125252723693848,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
48,1.7159425032138824,0.896712064743042,8.87844467163086,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
49,1.7122682826717694,0.8868584632873535,8.794472694396973,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
50,1.7031447300314904,0.8886357545852661,8.770282745361328,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
51,1.6684502840042115,0.8763163685798645,8.628986358642578,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
52,1.6611989024281502,0.8667544722557068,8.571846008300781,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
53,1.6621715674797695,0.8595226407051086,8.45423412322998,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
54,1.6285064115126928,0.8500672578811646,8.290682792663574,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
55,1.602063966592153,0.869000256061554,8.31013011932373,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
56,1.585913172463576,0.8640357851982117,8.326358795166016,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
57,1.5912270150581995,0.8614889979362488,8.21951961517334,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
58,1.5880947067340214,0.8699138760566711,8.240060806274414,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
59,1.5774667704105376,0.8504645228385925,8.175003051757812,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
60,1.5935889607667924,0.847067654132843,8.122817993164062,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
61,1.562648405234019,0.8343926072120667,8.054645538330078,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
62,1.572042831381162,0.8398699760437012,8.012242317199707,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
63,1.590826738079389,0.8446695804595947,7.961437225341797,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
64,1.588606911500295,0.835893988609314,7.9156975746154785,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
65,1.5961312919855117,0.832176923751831,7.88409948348999,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
66,1.6604128430287044,0.8510773777961731,7.956048965454102,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
67,1.6394242680072784,0.8362332582473755,7.861222743988037,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
68,1.636611827413241,0.8350004553794861,7.837480545043945,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
69,1.6215084952116012,0.8266435265541077,7.752286911010742,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
70,1.6433676959077517,0.8254631757736206,7.800896167755127,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
71,1.6434403880437216,0.8304136991500854,7.837353706359863,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
72,1.6169156934817632,0.832181990146637,7.806305408477783,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
73,1.6504739778240523,0.8224917054176331,7.791224002838135,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
74,1.658842043975989,0.8092580437660217,7.667007923126221,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
75,1.653134218653043,0.8039251565933228,7.610134601593018,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
76,1.6190102412303289,0.7947928309440613,7.574462413787842,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
77,1.6155587677160899,0.8030657768249512,7.581119060516357,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
78,1.6143937879800796,0.8333260416984558,7.767286777496338,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
79,1.5951731230815251,0.82662034034729,7.750818729400635,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
80,1.5927727488676706,0.8301176428794861,7.710039138793945,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
81,1.5589737994472186,0.8217547535896301,7.654834747314453,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
82,1.5470587211847304,0.8161759376525879,7.604475975036621,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
83,1.5541724622249604,0.8219510912895203,7.595724582672119,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
84,1.5422311302026113,0.8054909706115723,7.478833198547363,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
85,1.550952669084072,0.7968549728393555,7.429214954376221,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
86,1.5471217653155327,0.8090431690216064,7.506916522979736,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
87,1.5438242003321647,0.7925766706466675,7.43156099319458,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
88,1.5085744190216064,0.7848197817802429,7.40071964263916,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
89,1.5245772108435631,0.7666274309158325,7.2864990234375,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
90,1.5255228456854821,0.7732376456260681,7.268920421600342,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
91,1.5413059976696968,0.7827911376953125,7.30438756942749,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
92,1.5450106198589006,0.7889417409896851,7.262021064758301,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
93,1.557826277911663,0.8010112047195435,7.346272945404053,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
94,1.5263154695431391,0.7933230400085449,7.284446716308594,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
95,1.5215508673588436,0.7714072465896606,7.214319705963135,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
96,1.5205124296744665,0.7668296694755554,7.228947162628174,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
97,1.5690210876862207,0.7725889086723328,7.289381504058838,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
98,1.565003957649072,0.778136134147644,7.335676670074463,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
99,1.532785872220993,0.7774388790130615,7.270893573760986,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
100,1.5095730633536975,0.7826797366142273,7.21268892288208,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
101,1.5269874306519826,0.7912740111351013,7.250007629394531,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
102,1.5747060511509579,0.7922440767288208,7.336669445037842,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
103,1.5707910509904226,0.79527348279953,7.354952335357666,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
104,1.5591211081544558,0.7994194030761719,7.357308864593506,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
105,1.5723873154322305,0.8045343160629272,7.384339332580566,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
106,1.5725146130720775,0.7988201975822449,7.3372111320495605,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
107,1.5711397562424343,0.7964868545532227,7.323939800262451,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
108,1.5397005045413972,0.795935332775116,7.276181221008301,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
109,1.5683369437853496,0.7904488444328308,7.321676731109619,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
110,1.584336584409078,0.8003913760185242,7.3823113441467285,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
111,1.5547934325536092,0.7857832312583923,7.272821426391602,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
112,1.5720766846338907,0.7977703213691711,7.325371265411377,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
113,1.5578939777612686,0.8084264397621155,7.323193550109863,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
114,1.575736616551876,0.80465167760849,7.313435077667236,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
115,1.5470716366171837,0.7954035401344299,7.233034610748291,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
116,1.5507295764485995,0.7827972173690796,7.245753765106201,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
117,1.5465796403586864,0.7854810953140259,7.2693281173706055,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
118,1.5195447478691737,0.7840964198112488,7.202964782714844,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
119,1.496892993847529,0.7786128520965576,7.2097063064575195,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
120,1.4993418844540913,0.7869844436645508,7.251917362213135,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
121,1.5080312489469847,0.7919919490814209,7.265323162078857,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
122,1.501366991897424,0.7864784002304077,7.231268882751465,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
123,1.4812567311525344,0.7844311594963074,7.188216209411621,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
124,1.459793903430303,0.7856159210205078,7.151453495025635,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
125,1.4345428570111594,0.7698707580566406,7.0752387046813965,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
126,1.456232296625773,0.7769662141799927,7.183660507202148,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
127,1.4936332475145657,0.7988069653511047,7.311895370483398,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
128,1.466091372569402,0.794833242893219,7.2435173988342285,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
129,1.4960727587342262,0.7952941656112671,7.171145915985107,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
130,1.5072845717271168,0.7786597013473511,7.061448574066162,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
131,1.4795063044627508,0.7764238119125366,6.999667167663574,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
132,1.4659550699591637,0.7734662890434265,6.98629093170166,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
133,1.448289209008217,0.7797969579696655,6.967197418212891,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
134,1.4239721775054932,0.7760303616523743,6.875696182250977,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
135,1.452346883614858,0.7871325016021729,7.017776012420654,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
136,1.4188660770654677,0.7845050692558289,7.027368545532227,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
137,1.4482959586381912,0.7755223512649536,7.051605224609375,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
138,1.467275599439939,0.7707169055938721,7.070034503936768,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
139,1.4501787720123926,0.7825188636779785,7.0853962898254395,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
140,1.415855012933413,0.7870567440986633,7.03888463973999,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
141,1.4079894280433656,0.7938922643661499,7.091888904571533,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
142,1.4193096826473872,0.7890781164169312,7.056785583496094,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
143,1.3983190328876178,0.8009769320487976,7.112794876098633,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
144,1.4212005968888601,0.8011252880096436,7.1357808113098145,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
145,1.4342958692709604,0.789861798286438,7.047735214233398,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
146,1.4203983783721923,0.790856122970581,7.010524272918701,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
147,1.446441603899002,0.7910377979278564,7.021670818328857,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
148,1.4430489895741145,0.7915592789649963,7.143695831298828,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
149,1.4498091488083205,0.7922210693359375,7.133114814758301,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
150,1.4551825484633445,0.7889086604118347,7.117589473724365,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
151,1.4573378266890844,0.7878816723823547,7.135510444641113,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
152,1.4856746497750282,0.7842466831207275,7.126125812530518,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
153,1.503194821427266,0.7922687530517578,7.166716575622559,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
154,1.5021847221255302,0.7890161871910095,7.0638322830200195,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
155,1.4888537247975668,0.7725269794464111,6.990869522094727,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
156,1.5114751693606376,0.7700807452201843,7.077298164367676,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
157,1.4783788876732191,0.7931013703346252,7.233513355255127,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
158,1.4803332574168842,0.7957069873809814,7.251455307006836,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
159,1.4884873821338018,0.7894335985183716,7.241570949554443,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
160,1.4597806044419606,0.7791626453399658,7.154927730560303,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
161,1.449520182510217,0.7783804535865784,7.137928009033203,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
162,1.475476778447628,0.7691306471824646,7.139494895935059,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
163,1.4625281036893527,0.7715409398078918,7.0833740234375,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
164,1.4690131999055545,0.7681796550750732,7.1057024002075195,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
165,1.4763649013638496,0.7668232321739197,7.144110679626465,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
166,1.4737261751294135,0.7635917067527771,7.157926559448242,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
167,1.474263997276624,0.7691875100135803,7.174041748046875,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
168,1.4771772971749306,0.7669461369514465,7.170590400695801,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
169,1.4810308390855789,0.7558506727218628,7.151814937591553,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
170,1.455499181052049,0.7631805539131165,7.160628318786621,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
171,1.4776254613200823,0.7764862179756165,7.275209903717041,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
172,1.4696274620294572,0.7723959684371948,7.254120349884033,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
173,1.47447897007068,0.763530433177948,7.240331172943115,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
174,1.5015692699948946,0.7668927907943726,7.283442497253418,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
175,1.511550989349683,0.7676693201065063,7.2969841957092285,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
176,1.5098011481761933,0.7628905177116394,7.2793965339660645,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
177,1.5504525605837505,0.7627868056297302,7.354320526123047,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
178,1.5325522647301355,0.7714288234710693,7.41750431060791,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
179,1.5036137545108794,0.7709890007972717,7.358572959899902,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
180,1.5093000851074854,0.7677774429321289,7.292128086090088,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
181,1.5092670810222626,0.7610101699829102,7.203904151916504,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
182,1.5095494546492894,0.7709913849830627,7.224152088165283,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
183,1.5038730692863465,0.7804053425788879,7.255363941192627,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
184,1.4782068023085595,0.7845489382743835,7.20283317565918,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
185,1.4757886440555255,0.768266499042511,7.15900993347168,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
186,1.4784618819753328,0.7741763591766357,7.1490864753723145,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
187,1.4800561487674713,0.7868797779083252,7.276434898376465,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
188,1.4779831725358963,0.7779284119606018,7.2127580642700195,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
189,1.4569346882899603,0.7802699208259583,7.136760234832764,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
190,1.480235012372335,0.7803322672843933,7.169923782348633,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
191,1.4364168292284012,0.7669453620910645,7.041640758514404,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
192,1.4675696816047032,0.7572987079620361,7.0039496421813965,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
193,1.4543473296364149,0.7590526938438416,7.000988960266113,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
194,1.4489727245767912,0.7608839273452759,6.981106758117676,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
195,1.451557040711244,0.7509238123893738,6.952436923980713,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
196,1.4430768256386122,0.7540973424911499,6.895195484161377,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
197,1.4451258997122447,0.7454735040664673,6.899266242980957,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
198,1.4391802135109901,0.7472418546676636,6.828488826751709,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
199,1.4375739519794781,0.7566810846328735,6.843572616577148,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
200,1.4252734466393788,0.7541722059249878,6.805802822113037,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
201,1.4866077307860057,0.7583804130554199,6.879632472991943,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
202,1.455139245390892,0.7465158700942993,6.775135517120361,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
203,1.4564035865664482,0.7310155034065247,6.70867919921875,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
204,1.4685264880458513,0.7309615015983582,6.691666126251221,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
205,1.4681451186537742,0.7363151907920837,6.684398174285889,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
206,1.465561733841896,0.7251293659210205,6.646350383758545,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
207,1.4360080455740294,0.733632504940033,6.653255462646484,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
208,1.4721356286605198,0.7297895550727844,6.708336353302002,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
209,1.468581351240476,0.7424724102020264,6.754148483276367,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
210,1.4544626112778982,0.7465322017669678,6.772550582885742,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
211,1.4719145619869232,0.7648369073867798,6.8361592292785645,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
