iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,79.9575754928589,8.65458869934082,90.08734130859375,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
1,63.50838887532552,7.518083095550537,78.30006408691406,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
2,50.75965149561564,6.604278564453125,68.80498504638672,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
3,41.11988571802775,5.8545613288879395,60.954078674316406,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
4,33.325509821573895,5.1759934425354,53.9043083190918,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
5,27.520935815175374,4.652283191680908,48.52193832397461,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
6,23.015337896347045,4.195840835571289,43.726478576660156,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
7,19.451573321024576,3.7892403602600098,39.53311538696289,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
8,16.492220118840535,3.4479339122772217,35.986629486083984,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
9,14.047544914881389,3.146742105484009,32.83464050292969,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
10,12.04897959391276,2.851902484893799,29.765987396240234,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
11,10.349425950050353,2.5959584712982178,27.121826171875,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
12,8.950979329744975,2.3748154640197754,24.821386337280273,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
13,7.817327857017517,2.1872246265411377,22.89360809326172,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
14,6.86790976524353,2.02476167678833,21.21446418762207,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
15,6.044539334774018,1.872559666633606,19.67803192138672,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
16,5.327251699765523,1.7263312339782715,18.18560028076172,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
17,4.748343248367309,1.603744387626648,16.964920043945312,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
18,4.284614296754201,1.4886131286621094,15.832408905029297,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
19,3.891626535256704,1.3957113027572632,14.936357498168945,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
20,3.5201740010579425,1.3022047281265259,13.95249080657959,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
21,3.2908252505461375,1.2248200178146362,13.151490211486816,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
