iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,80.27259395599366,8.651009559631348,89.94336700439453,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
1,63.70030490875244,7.5538105964660645,78.61184692382812,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
2,51.29889386494954,6.6272969245910645,69.06487274169922,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
3,41.59218188603719,5.861449718475342,61.11820983886719,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
4,33.94069375991821,5.198121547698975,54.22341537475586,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
5,28.07429011662801,4.64301872253418,48.50157928466797,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
6,23.366788113911948,4.1470818519592285,43.438026428222656,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
7,19.635352735519408,3.7290303707122803,39.111270904541016,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
8,16.50282949447632,3.366440773010254,35.36598205566406,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
9,14.089804423650106,3.0630931854248047,32.2717170715332,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
10,12.257171270052591,2.816847562789917,29.76115608215332,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
11,10.576855991681416,2.5826094150543213,27.370290756225586,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
12,9.194937028884887,2.364436626434326,25.156421661376953,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
13,7.935610345204672,2.156355142593384,22.98626136779785,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
14,7.008731121222178,1.9999414682388306,21.3231201171875,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
15,6.185643498102824,1.847348690032959,19.682706832885742,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
16,5.449964032967885,1.7143844366073608,18.311960220336914,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
17,4.896926754315694,1.6061408519744873,17.115123748779297,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
18,4.373245450655619,1.4945628643035889,15.979731559753418,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
19,3.9254725722471875,1.3855090141296387,14.850013732910156,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
20,3.575342939297358,1.2941465377807617,13.911383628845215,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
21,3.276459487279256,1.2070393562316895,12.983497619628906,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
22,3.029815171957016,1.154008150100708,12.373199462890625,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
23,2.8307712213198344,1.0957229137420654,11.744270324707031,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
24,2.6287274181842806,1.0340757369995117,11.150914192199707,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
25,2.4299887239933016,0.9765936732292175,10.57105827331543,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
26,2.298283703724543,0.9325515031814575,10.0936861038208,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
27,2.1222291766603787,0.880875289440155,9.568075180053711,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
28,1.9702572553356488,0.8302393555641174,9.04556655883789,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
29,1.9320844344298045,0.7919745445251465,8.676390647888184,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
30,1.8053081833322844,0.7526224255561829,8.25733470916748,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
31,1.7218685404459635,0.7209105491638184,7.935225486755371,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
32,1.618135615090529,0.6880232095718384,7.614840507507324,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
33,1.5285997359951338,0.6532217860221863,7.276159763336182,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
34,1.4635696500539779,0.6277146935462952,6.994261264801025,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
35,1.425855218519767,0.6101329922676086,6.777211666107178,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
36,1.390527982066075,0.5833783149719238,6.520384311676025,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
37,1.365513129333655,0.5686547756195068,6.402741432189941,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
38,1.3221823215484618,0.5576940178871155,6.305491924285889,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
39,1.2904945944746335,0.5449141263961792,6.164417266845703,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
40,1.2387418642640113,0.5200513601303101,5.922182083129883,3,150,10,500,10,0.0,0.5,False,10,False,0.01,1,5,300,2
