iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,87.60416081746419,8.594576835632324,96.81523895263672,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
1,69.45707450230917,7.478554725646973,84.60643005371094,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
2,56.050235970815024,6.564666748046875,74.63275909423828,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
3,45.40353541692098,5.828882694244385,66.43394470214844,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
4,37.55697297414144,5.256922721862793,59.91905212402344,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
5,31.11357837677002,4.734337329864502,54.058677673339844,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
6,25.775668087005617,4.234992027282715,48.41183090209961,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
7,21.718927631378175,3.8408195972442627,43.93257141113281,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
8,18.65494086901347,3.5195329189300537,40.16375732421875,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
9,16.062312768300373,3.2229974269866943,36.92455291748047,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
10,14.105600341161091,3.009902238845825,34.490177154541016,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
11,12.259683372179667,2.791703939437866,31.93313217163086,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
12,10.773680648803712,2.5824196338653564,29.52857780456543,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
13,9.51282275279363,2.3957889080047607,27.41831398010254,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
14,8.36835261106491,2.2303287982940674,25.552997589111328,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
15,7.5959166097640995,2.1301679611206055,24.332921981811523,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
16,6.849726020495097,2.014866352081299,22.96519660949707,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
17,6.238393135070801,1.912509560585022,21.76630401611328,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
18,5.674551376501719,1.8207249641418457,20.662670135498047,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
19,5.195564678907394,1.7342047691345215,19.662944793701172,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
20,4.764526853164037,1.649228811264038,18.574705123901367,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
21,4.350591458876928,1.5650813579559326,17.509540557861328,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
22,4.051675466299057,1.500472903251648,16.74832534790039,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
23,3.776495895385742,1.4366713762283325,16.008092880249023,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
24,3.573889331817627,1.3753244876861572,15.340423583984375,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
25,3.331987329920133,1.3188995122909546,14.672329902648926,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
26,3.1400705732901892,1.2769442796707153,14.087885856628418,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
27,2.976270446181297,1.238601803779602,13.59406566619873,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
28,2.863747261365255,1.2111023664474487,13.237846374511719,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
29,2.7747151098648706,1.175446629524231,12.845805168151855,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
30,2.607238179445267,1.147026538848877,12.441559791564941,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
31,2.5027822621663414,1.1348727941513062,12.155128479003906,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
32,2.4389947026968004,1.1148520708084106,11.892512321472168,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
33,2.3233209975560505,1.0893747806549072,11.520411491394043,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
34,2.2876720249652864,1.0781457424163818,11.370908737182617,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
35,2.2709927890698114,1.0565366744995117,11.132844924926758,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
36,2.2591445531447727,1.051343560218811,10.991786003112793,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
37,2.1401236162583035,1.023773431777954,10.7208890914917,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
38,2.066418183843295,1.0010485649108887,10.496254920959473,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
39,1.9842943320671718,0.9828703999519348,10.245802879333496,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
