iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,100.05138787587484,8.581913948059082,108.90664672851562,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
1,79.57544224421183,7.450632572174072,95.15438842773438,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
2,63.967757333119714,6.537796974182129,83.86780548095703,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
3,51.9720929590861,5.784600734710693,74.65399932861328,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
4,42.74441541671753,5.1654767990112305,66.89460754394531,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
5,35.80416763305664,4.691415786743164,60.83666229248047,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
6,30.125413913726806,4.306946277618408,55.78406524658203,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
7,25.591595996220907,3.945277690887451,51.131019592285156,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
8,22.138000453313193,3.6778459548950195,47.566287994384766,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
9,19.362408345540363,3.450631618499756,44.47147750854492,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
10,17.108242343266806,3.2481067180633545,41.78091049194336,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
11,15.148583461443582,3.0931146144866943,39.5020866394043,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
12,13.448582955996196,2.9583487510681152,37.286766052246094,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
13,12.090056597391765,2.805788516998291,35.23708724975586,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
14,10.890327628453573,2.6765708923339844,33.28451919555664,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
15,9.816842673619588,2.5281167030334473,31.284467697143555,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
16,8.951206854979198,2.439666748046875,29.72966194152832,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
17,8.310066498120626,2.3766088485717773,28.52787208557129,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
18,7.683923701445262,2.2869482040405273,27.313779830932617,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
19,7.0902203492323554,2.233381748199463,26.22765350341797,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
20,6.641127407153448,2.1552748680114746,25.15362548828125,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
21,6.23010746439298,2.1045327186584473,24.305465698242188,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
22,5.890507130622864,2.067483901977539,23.678173065185547,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
23,5.5496692589918775,2.0161330699920654,22.857261657714844,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
24,5.233581023216248,1.9818921089172363,22.017271041870117,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
25,4.978268683751424,1.9401134252548218,21.2752742767334,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
26,4.751507163842519,1.9158061742782593,20.728822708129883,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
27,4.575567762056987,1.8670167922973633,20.20836067199707,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
28,4.4031031596660615,1.836060643196106,19.624725341796875,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
29,4.1606908903519315,1.8033432960510254,19.04927635192871,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
30,4.006892133951187,1.7866085767745972,18.71038246154785,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
31,3.845238031744957,1.7587112188339233,18.178842544555664,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
32,3.749509128332138,1.7479325532913208,17.93793487548828,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
33,3.73145841439565,1.754952073097229,17.80658721923828,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
34,3.65206666747729,1.725335955619812,17.35970687866211,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
35,3.5515895094474157,1.7085535526275635,17.130273818969727,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
36,3.4368937357266742,1.6955822706222534,16.77349090576172,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
37,3.334838332931201,1.6790319681167603,16.462026596069336,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
38,3.2512446888287863,1.678619623184204,16.23898696899414,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
39,3.163080288171768,1.7004809379577637,16.23691749572754,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
40,3.0715544203917187,1.6690623760223389,15.908449172973633,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
41,3.029762170712153,1.6781455278396606,15.82058334350586,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
42,2.9575960731506346,1.6707137823104858,15.487492561340332,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
43,2.9031960445642473,1.676922082901001,15.3335599899292,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
44,2.890891325076421,1.6700111627578735,15.238571166992188,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
45,2.880391474366188,1.6643949747085571,15.113858222961426,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
46,2.826226476430893,1.6626300811767578,15.012345314025879,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
47,2.866025384068489,1.6751521825790405,15.070924758911133,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
48,2.801979758540789,1.6572223901748657,14.849837303161621,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
49,2.7519924197594325,1.6507525444030762,14.663683891296387,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
50,2.716507350802422,1.6326096057891846,14.481240272521973,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
51,2.692825008233388,1.6115074157714844,14.288426399230957,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
52,2.637973233660062,1.6082429885864258,14.229269981384277,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
53,2.648880100051562,1.597923755645752,14.078250885009766,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
54,2.617519432902336,1.5759538412094116,13.815744400024414,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
55,2.596523726582527,1.5778305530548096,13.634183883666992,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
56,2.624630494316419,1.5640243291854858,13.642662048339844,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
57,2.6037368472417195,1.5584267377853394,13.534189224243164,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
58,2.5402350024382274,1.5391358137130737,13.360986709594727,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
59,2.501979145805041,1.541738510131836,13.25732707977295,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
60,2.4921525780359906,1.5556269884109497,13.246776580810547,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
61,2.44539238512516,1.54252290725708,13.137479782104492,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
62,2.4507193340857825,1.5538012981414795,13.186565399169922,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
63,2.414085677464803,1.568955421447754,13.159676551818848,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
64,2.4188906276226043,1.5780097246170044,13.10311508178711,3,150,10,500,10,0.0,1.5,False,10,False,0.01,1,5,300,2
