iter,loss_mean,MSE_params,MSE_test,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_test,data_n_features,data_noise_scale,data_noise_weight,data_no_scale,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,86.819514986674,8.563549041748047,96.07474517822266,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
1,69.11324818929036,7.4498748779296875,83.91399383544922,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
2,55.162490641276044,6.525379657745361,73.7842025756836,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
3,44.75281041463216,5.807980060577393,65.8337631225586,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
4,36.96128566741943,5.223784446716309,59.331668853759766,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
5,30.61814350446065,4.687965393066406,53.2734375,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
6,25.775929085413615,4.2416486740112305,48.30198669433594,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
7,21.655397424697878,3.8513336181640625,43.96855163574219,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
8,18.404219369888306,3.5059521198272705,40.09250259399414,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
9,15.846058541933695,3.2356646060943604,37.052703857421875,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
10,13.643229022026063,2.9864931106567383,34.26511001586914,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
11,11.953195641835531,2.7752184867858887,31.840505599975586,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
12,10.598138868014018,2.586475133895874,29.588367462158203,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
13,9.483135630289713,2.442044734954834,27.978864669799805,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
14,8.353977864583333,2.27053165435791,26.028934478759766,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
15,7.559182065327962,2.16831374168396,24.738182067871094,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
16,6.926281713644664,2.0244717597961426,23.23875617980957,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
17,6.228425090312958,1.9027334451675415,21.782276153564453,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
18,5.706447043418884,1.8074257373809814,20.626239776611328,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
19,5.208674178918202,1.7237913608551025,19.575454711914062,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
20,4.84684262752533,1.6417204141616821,18.601415634155273,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
21,4.4648522218068445,1.5686297416687012,17.658092498779297,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
22,4.132315066258113,1.504530906677246,16.908267974853516,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
23,3.8897784237066904,1.457934021949768,16.3599796295166,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
24,3.631947807868322,1.4159964323043823,15.696810722351074,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
25,3.403605620463689,1.3608276844024658,14.995561599731445,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
26,3.2834357806046803,1.33966064453125,14.594947814941406,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
27,3.1644380962848664,1.2959643602371216,14.157407760620117,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
28,3.0104084581136705,1.2498952150344849,13.61228084564209,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
29,2.8712131794293723,1.1992926597595215,13.03511905670166,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
30,2.73125225653251,1.177021861076355,12.7381591796875,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
31,2.6033908626437188,1.1411213874816895,12.192887306213379,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
32,2.537430091996988,1.1080442667007446,11.890809059143066,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
33,2.456257156531016,1.0932782888412476,11.629841804504395,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
34,2.367376321554184,1.0763450860977173,11.440134048461914,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
35,2.321979449590047,1.0417362451553345,11.157325744628906,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
36,2.256937424739202,1.0325239896774292,10.897505760192871,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
37,2.211781117518743,1.0045748949050903,10.546268463134766,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
38,2.1567432445287706,1.0034747123718262,10.398073196411133,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
39,2.1410780471563338,0.9943602681159973,10.310161590576172,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
40,2.095193571448326,0.9868302941322327,10.120077133178711,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
41,2.029814037879308,0.959028422832489,9.780158042907715,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
42,1.987155295610428,0.9601860642433167,9.75239086151123,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
43,1.9861938446760177,0.934013307094574,9.546327590942383,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
44,1.930308157602946,0.9199174046516418,9.33120346069336,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
45,1.904796153306961,0.9183401465415955,9.234662055969238,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
46,1.9031410048405328,0.9121388792991638,9.114336967468262,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
47,1.889191483060519,0.8903894424438477,8.87523365020752,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
48,1.8751390069723128,0.8955578804016113,8.817642211914062,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
49,1.8426602770884832,0.8800256848335266,8.675487518310547,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
50,1.7877723801136016,0.8686729073524475,8.518754959106445,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
51,1.761884356737137,0.8617718815803528,8.422567367553711,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
52,1.790218428770701,0.8580750823020935,8.327259063720703,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
53,1.7842426814635595,0.845679759979248,8.224287033081055,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
54,1.7305978749195734,0.8268290162086487,8.045238494873047,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
55,1.7172579007347424,0.8282570242881775,8.047638893127441,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
56,1.7087791311740874,0.8262821435928345,8.01098918914795,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
57,1.673605866531531,0.8205331563949585,7.910849094390869,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
58,1.6502132268746694,0.8244333863258362,7.803526401519775,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
59,1.6349498546123504,0.815002977848053,7.756102085113525,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
60,1.650454782048861,0.8276122808456421,7.850910186767578,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
61,1.6637237562735876,0.8318600654602051,7.850221633911133,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
62,1.6245039157072703,0.8349475860595703,7.788309097290039,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
63,1.6024706441164016,0.8163615465164185,7.707198143005371,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
64,1.5884353297948837,0.8104559183120728,7.622156620025635,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
65,1.5777109372615814,0.8125346302986145,7.567166328430176,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
66,1.5765733765562375,0.8194239735603333,7.5328898429870605,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
67,1.6409835294882456,0.8120789527893066,7.565065383911133,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
68,1.6678212841351827,0.8182094097137451,7.593764781951904,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
69,1.6282028953234355,0.8112146854400635,7.505861282348633,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
70,1.5921832544604937,0.7984490394592285,7.4979658126831055,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
71,1.5560515469312668,0.7964685559272766,7.478262901306152,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
72,1.5493773966034254,0.7931306958198547,7.370288372039795,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
73,1.5613769453763962,0.8051616549491882,7.412490367889404,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
74,1.5428214891751608,0.7947352528572083,7.383965015411377,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
75,1.550407340725263,0.7984482645988464,7.462113857269287,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
76,1.5285781952738762,0.780613899230957,7.365686416625977,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
77,1.4924527743458749,0.7810500860214233,7.346757888793945,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
78,1.475315520564715,0.7763029932975769,7.324419975280762,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
79,1.453138729731242,0.7626427412033081,7.200303077697754,3,150,10,500,10,0.0,1.0,False,10,False,0.01,1,5,300,2
