iter,loss_mean,MSE_val,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_max_depth,algo_lmbd,algo_S,algo_R
0,6.62532694441849,144.55201712731528,2,150,10,500,10,0.0,0.0,5,0.05,30,200
1,8.2775289468678,142.53379592151347,2,150,10,500,10,0.0,0.0,5,0.05,30,200
2,9.390573596407833,138.5100637479425,2,150,10,500,10,0.0,0.0,5,0.05,30,200
3,10.034426911910744,134.9064803308244,2,150,10,500,10,0.0,0.0,5,0.05,30,200
4,11.013878242607392,134.38336107881244,2,150,10,500,10,0.0,0.0,5,0.05,30,200
5,11.449857364134093,132.7140456561818,2,150,10,500,10,0.0,0.0,5,0.05,30,200
6,12.352881451219481,130.81300816472285,2,150,10,500,10,0.0,0.0,5,0.05,30,200
7,13.418195262020017,127.25644714515872,2,150,10,500,10,0.0,0.0,5,0.05,30,200
8,14.315660507104248,126.68531794677833,2,150,10,500,10,0.0,0.0,5,0.05,30,200
9,14.98077881444083,123.97457716515986,2,150,10,500,10,0.0,0.0,5,0.05,30,200
10,14.924588015542328,125.03549587698484,2,150,10,500,10,0.0,0.0,5,0.05,30,200
11,16.058464918828165,122.60667364289664,2,150,10,500,10,0.0,0.0,5,0.05,30,200
12,17.7821555192267,121.36721249845422,2,150,10,500,10,0.0,0.0,5,0.05,30,200
13,17.56689683782006,121.0081827313253,2,150,10,500,10,0.0,0.0,5,0.05,30,200
14,17.731772412444013,121.22937606434363,2,150,10,500,10,0.0,0.0,5,0.05,30,200
15,17.72128097898407,120.81687755986522,2,150,10,500,10,0.0,0.0,5,0.05,30,200
16,18.293896549772846,118.8598199586435,2,150,10,500,10,0.0,0.0,5,0.05,30,200
17,18.549654992631023,118.5821509060872,2,150,10,500,10,0.0,0.0,5,0.05,30,200
18,18.717278287238937,116.12568905645125,2,150,10,500,10,0.0,0.0,5,0.05,30,200
19,19.825012565389812,115.96984701032979,2,150,10,500,10,0.0,0.0,5,0.05,30,200
20,19.816854643354667,115.73051565245153,2,150,10,500,10,0.0,0.0,5,0.05,30,200
