iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.7389719262719154,0.44581329822540283,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
1,0.32869391205410164,0.4941907823085785,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
2,0.22181417172153792,0.5120192766189575,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
3,0.1553913423170646,0.5327524542808533,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
4,0.1130561197642237,0.5381611585617065,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
5,0.11368340890233715,0.5437700748443604,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
6,0.10424886853434145,0.5589944124221802,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
7,0.10688688943628222,0.5605970621109009,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
8,0.09166304949515809,0.5620994567871094,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
9,0.06407594513924171,0.5728165507316589,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
10,0.048140233052739255,0.5703125,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
11,0.04761344260380914,0.5731170177459717,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
12,0.04799382893058161,0.5778245329856873,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
13,0.04351066504993165,0.5771234035491943,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
14,0.03723757761569383,0.5805289149284363,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
15,0.03273259389485853,0.5875400900840759,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
16,0.04587240294010068,0.5875400900840759,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
17,0.026005828704607364,0.587440013885498,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
18,0.027641908682805177,0.594150722026825,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
19,0.01650514864983658,0.5937501192092896,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
20,0.014825841702986509,0.5958534479141235,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
21,0.02568403823048963,0.5956531167030334,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
22,0.019761955559564132,0.5965545177459717,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
23,0.008922047898522578,0.6000601649284363,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
24,0.006795800436520949,0.6048678159713745,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
25,0.012737135596883794,0.6026642322540283,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
26,0.01838559788787582,0.6036659479141235,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
27,0.016337944728244718,0.6053686141967773,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
28,0.016084324529704947,0.6068710684776306,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
29,0.01156923801075512,0.6113782525062561,24,1,500,1000,0,"(3, 32, 32)",10,0.01,0.99,4,30,10
