iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.7095346773664156,0.451480507850647,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
1,0.2328272337714831,0.48014208674430847,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
2,0.13180716646214327,0.494797945022583,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
3,0.09509314775156479,0.5032013058662415,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
4,0.048014278911675014,0.5089536309242249,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
5,0.0604595261781166,0.5142557621002197,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
6,0.06203670617348204,0.5155562162399292,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
7,0.04588598917083194,0.5240595936775208,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
8,0.01798056240659207,0.5239095091819763,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
9,0.03485476846496264,0.5232093930244446,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
10,0.024769344590216253,0.5285114049911499,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
11,0.02147913301208367,0.5299619436264038,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
12,0.011083432948604846,0.5310124754905701,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
13,0.03810292903411513,0.5310624837875366,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
14,0.03264091088203713,0.5363645553588867,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
15,0.006217022639854501,0.5359643697738647,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
16,0.006318975404913847,0.5359643697738647,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
17,0.008313463986269198,0.5376149415969849,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
18,0.0043174538780779885,0.5401160717010498,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
19,0.01728978410877365,0.5424169898033142,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
20,0.004115416842978448,0.5412665605545044,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
21,0.003163683638073659,0.5422669649124146,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
22,0.01383367823533869,0.5440175533294678,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
23,0.0037323018550523557,0.5440175533294678,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
24,0.008729265515285078,0.5438175201416016,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
25,0.0027387662509378665,0.5449679493904114,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
26,0.013593008234844698,0.5441176295280457,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
27,0.004672954346460756,0.5438675880432129,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
28,0.007260008872738884,0.5446178913116455,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
29,0.016609000363435673,0.5448179244995117,24,2,500,1000,7,"(3, 32, 32)",10,0.01,0.99,16,30,10
