iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.708981491625309,0.46364185214042664,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.27795364148914814,0.48998403549194336,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.17420089601849517,0.5139223337173462,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.1321415777783841,0.5262420177459717,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.1016339254565537,0.529146671295166,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.09474936116021127,0.5376602411270142,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.09369831947454561,0.5362579822540283,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.06088734264873589,0.5448718070983887,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.06717752628416444,0.5482773184776306,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.051033723109867424,0.5539863109588623,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.02369482077968617,0.5540866255760193,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.025085360898325842,0.561698853969574,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.021021550346631557,0.5595954656600952,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.033104974776506424,0.5588942766189575,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.01840227779757697,0.5676081776618958,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.027313625731039792,0.5637019872665405,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.025338649890424374,0.568209171295166,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.02662811742629856,0.5749198198318481,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.00980263840756379,0.5753204822540283,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.01187325726399043,0.5711138248443604,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.005254902605277796,0.5710136890411377,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.014527342432605414,0.5709134936332703,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.014297395852433207,0.576021671295166,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.004554259971579692,0.5747196078300476,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.008182140794815496,0.5722155570983887,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.01720157311744212,0.5763221979141235,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.0036769337433118685,0.5797275900840759,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.014388618071582945,0.5786257982254028,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.012460523653620234,0.5773237943649292,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.00889487321061703,0.5813301801681519,24,1,500,1000,1,"(3, 32, 32)",10,0.01,0.99,8,30,10
