iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.7203649679819742,0.4570417106151581,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
1,0.24332236063977083,0.4932500720024109,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
2,0.1444042787576715,0.5015417337417603,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
3,0.07914641515041392,0.5091250538825989,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
4,0.06802510493434966,0.5163750648498535,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
5,0.04334451518176744,0.5164999961853027,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
6,0.035043467670523874,0.5204583406448364,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
7,0.04628128585560868,0.5229166746139526,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
8,0.028023273645279307,0.5277917385101318,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
9,0.04749914864078164,0.5280000567436218,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
10,0.03448724876701211,0.5328750610351562,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
11,0.015324259526096284,0.5349584817886353,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
12,0.02830712190673997,0.5321250557899475,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
13,0.006510369275929406,0.5379999876022339,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
14,0.025101822713622823,0.5375000834465027,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
15,0.035222535511517584,0.5399166941642761,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
16,0.01739804954074013,0.5430834293365479,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
17,0.0035898748610634357,0.5448750257492065,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
18,0.01612395775737241,0.5443750619888306,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
19,0.0030925958562875167,0.5445833802223206,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
20,0.005513691590749659,0.5451251268386841,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
21,0.0048905370907353545,0.5446667075157166,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
22,0.010330554735749805,0.54583340883255,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
23,0.008020703278210325,0.5475834012031555,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
24,0.004073854264182349,0.549958348274231,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
25,0.007033086748075827,0.5520000457763672,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
26,0.0029437824535610466,0.5490833520889282,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
27,0.003518479007955951,0.549875020980835,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
28,0.007496181341897075,0.551708459854126,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
29,0.009500710237868285,0.5494166612625122,24,4,500,1000,15,"(3, 32, 32)",10,0.01,0.99,16,30,10
