iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_val,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.7668695772687594,0.44062501192092896,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
1,0.30855112088223297,0.48929163813591003,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
2,0.1828674729913473,0.505500078201294,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
3,0.11222510831430554,0.5087918043136597,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
4,0.0934417958681782,0.517958402633667,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
5,0.06469896354246885,0.5220832824707031,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
6,0.09240012720692903,0.5246666669845581,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
7,0.06481758772861212,0.5317916870117188,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
8,0.033594572256940104,0.5358749628067017,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
9,0.04085980652598664,0.5358750820159912,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
10,0.02348240614325429,0.5416666865348816,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
11,0.02387949805900765,0.5392500758171082,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
12,0.04648566812587281,0.5354167222976685,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
13,0.03539343937882222,0.5399584174156189,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
14,0.054259815136902034,0.5382084250450134,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
15,0.012409206848436346,0.545958399772644,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
16,0.014937650572392158,0.5504584312438965,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
17,0.035785595304332674,0.5456667542457581,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
18,0.029374659056581248,0.5507916808128357,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
19,0.028966183934244327,0.549833357334137,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
20,0.012905049176576236,0.5543750524520874,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
21,0.022835988575631443,0.5552083849906921,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
22,0.021407025361744065,0.5556668043136597,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
23,0.009287406882018937,0.5602083206176758,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
24,0.0028738766729172007,0.5612500309944153,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
25,0.019896434792220436,0.562666654586792,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
26,0.023125869867120247,0.5609583854675293,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
27,0.009061260866777351,0.5625,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
28,0.0034855707538857437,0.561791718006134,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
29,0.006136368996521924,0.5660001039505005,24,4,500,1000,14,"(3, 32, 32)",10,0.01,0.99,12,30,10
