iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.0023461083571115,0.28029167652130127,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7296726256608963,0.3552917242050171,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6181346625089645,0.3776249885559082,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5284347832202911,0.40395841002464294,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.499111185471217,0.40020835399627686,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.388003612558047,0.4228751063346863,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.330474595228831,0.4242499768733978,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.2664646555980046,0.43150004744529724,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.1996307422717412,0.43500006198883057,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1747196391224861,0.4391666650772095,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1028423209985097,0.4474167227745056,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0623152628540993,0.4474167227745056,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0213420564929645,0.4482501149177551,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9770117998123169,0.452875018119812,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9357364624738693,0.45600003004074097,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9018431703249613,0.455708384513855,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8506231779853503,0.4618750214576721,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.831397071480751,0.4602084159851074,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7892235070466995,0.4632501006126404,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7596069201827049,0.46370837092399597,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7304172019163767,0.4660000205039978,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.6925972426931063,0.4672500789165497,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6637826624015967,0.4686667323112488,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6397456924120585,0.46908342838287354,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6179347299039364,0.46787506341934204,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5944446387390295,0.4683334529399872,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5702961807449659,0.4684167504310608,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5453988847633203,0.46920835971832275,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5214390742282072,0.4720000624656677,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.49406449869275093,0.47091659903526306,24,4,500,1000,45.0,9,"(3, 32, 32)",10,0.03,0.99,30,10
