iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.00499918560187,0.24387501180171967,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.713399663567543,0.35058337450027466,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6676564862330754,0.36637502908706665,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5971874843041103,0.38075003027915955,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.4850493123133977,0.4007500410079956,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.422100653251012,0.408750057220459,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3707812130451202,0.4152083396911621,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.2729577794671059,0.42204174399375916,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.213876225054264,0.4281666874885559,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1567328001062076,0.43525001406669617,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.0934821590781212,0.44087502360343933,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.064498747388522,0.44320839643478394,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0228580062588055,0.4415833652019501,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9722188139955202,0.44866666197776794,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9376875584324201,0.44600003957748413,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9009755129615465,0.4500417411327362,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8769152015447617,0.44845840334892273,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.829431970914205,0.45220839977264404,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7966199815273285,0.45362505316734314,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7524935826659203,0.45383334159851074,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.734006238480409,0.45241665840148926,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.6976715090374151,0.45475003123283386,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6637334190309048,0.4580833911895752,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6413875110447407,0.4569166600704193,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6143133975565434,0.45762500166893005,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5869629941880703,0.4580417275428772,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5641123106082281,0.4568750560283661,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5312086852888266,0.4593749940395355,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5120648269852003,0.4577500522136688,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.4916436734298865,0.45741674304008484,24,4,500,1000,60.0,6,"(3, 32, 32)",10,0.03,0.99,30,10
