iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9827911655108135,0.2617083489894867,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7132193346818287,0.35362502932548523,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6640979548295338,0.3692917227745056,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5757120996713638,0.38208338618278503,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.4435908099015553,0.4163333773612976,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.3406901955604553,0.43162500858306885,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.2871968845526378,0.4345416724681854,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.233432446916898,0.4386250376701355,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.1537007341782253,0.4512084126472473,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.0872790937622387,0.4580416679382324,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.0281537125507991,0.463291734457016,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.9943714141845703,0.4639584422111511,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.9602839176853498,0.4673750400543213,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9012653976678848,0.4701666831970215,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.8645959372321764,0.4755416810512543,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.8325364664196968,0.4764167070388794,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.7952528074383736,0.4786667227745056,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.7576771502693495,0.4806250333786011,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7168365766604742,0.4832915961742401,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.6879956697424253,0.48395848274230957,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.6609454167385896,0.48479169607162476,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.6307451575994492,0.48487505316734314,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.5995478431383768,0.486500084400177,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.580021895468235,0.4866666793823242,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.5518560695151488,0.4896250367164612,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5306071589390436,0.4895833730697632,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.502887119849523,0.4881666302680969,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.48229460169871646,0.4910000264644623,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.4617090697089831,0.4896250367164612,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.44321372484167415,0.4897083640098572,24,4,500,1000,15.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
