iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9636216411987941,0.24783334136009216,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.680534839630127,0.35970836877822876,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6729383418957393,0.35837504267692566,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.538681944211324,0.3851250410079956,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.4549605598052342,0.4078333377838135,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4225918153921764,0.408875048160553,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3097758491834004,0.42737501859664917,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.2634892414013545,0.424458384513855,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2061913137634594,0.4346249997615814,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1499652341008186,0.4384167194366455,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1015039185682933,0.43829166889190674,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0635665183266003,0.44191667437553406,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0224311798810959,0.4450001120567322,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9730586831768354,0.44787511229515076,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9293445075551668,0.44983339309692383,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.8881717398762703,0.4528749883174896,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8525983765721321,0.45212501287460327,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8314997057120005,0.4515417516231537,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7954141894976298,0.4540416896343231,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.756096271177133,0.45583340525627136,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7226716900865237,0.45879173278808594,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.694430772215128,0.4569166898727417,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6631252057850361,0.4590833783149719,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6286491838594278,0.46041667461395264,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6089256356159846,0.46000009775161743,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5818441348771254,0.4622499942779541,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5590491766730944,0.461208313703537,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5314665573338667,0.4642917513847351,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5127652684847513,0.4644583463668823,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.4909549665947755,0.4630000591278076,24,4,500,1000,45.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
