iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9699481626351674,0.2952916920185089,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7660928070545197,0.3460833728313446,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.654810016353925,0.3775416612625122,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.576535036166509,0.38741669058799744,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5047916968663533,0.4022916555404663,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.409075528383255,0.414166659116745,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3950539628664653,0.4116250276565552,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3081550399462383,0.42104169726371765,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.264230286081632,0.42220836877822876,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1847041174769402,0.4322500228881836,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1658109202980995,0.42887502908706665,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0903662517666817,0.4357500970363617,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.055046446621418,0.43575000762939453,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
13,1.0044253120819728,0.4425833821296692,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9579251433412234,0.44195839762687683,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9341393311818441,0.4420417249202728,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8782034143805504,0.44604167342185974,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.857957735657692,0.44308340549468994,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8199223453799883,0.44445836544036865,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7920467853546143,0.4451250731945038,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7492633834481239,0.4504167437553406,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7166361063718796,0.44979166984558105,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6849924027919769,0.45104169845581055,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6665921583771706,0.4498750567436218,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.63460540274779,0.45279166102409363,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6094414715965589,0.4520000219345093,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5787682123482227,0.4508749842643738,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5563064279655615,0.4530833959579468,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5344774598876635,0.4544167220592499,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5152485072612762,0.452750027179718,24,4,500,1000,45.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
