iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.010329475005468,0.2861666977405548,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7078274389108021,0.35450005531311035,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.717161625623703,0.3477500379085541,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5798115481932957,0.38587504625320435,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.4927734285593033,0.39895838499069214,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4057161659002304,0.41187506914138794,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3550002028544743,0.42120835185050964,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.2953171531359355,0.4279167056083679,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2138119339942932,0.4336250424385071,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1562824646631877,0.4414166808128357,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.117051529387633,0.44329172372817993,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0578850532571475,0.44479167461395264,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0066058387358983,0.4495416581630707,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9589806869626045,0.45116671919822693,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9205880165100098,0.45441675186157227,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.865770623087883,0.45837506651878357,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8352581039071083,0.46054166555404663,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8070913478732109,0.4590834081172943,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7641826445857683,0.4610832631587982,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7261903037627538,0.4655417203903198,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.6965545850495497,0.4643750786781311,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.6712230903406938,0.46500009298324585,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6412298592428366,0.46395835280418396,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6199553410212199,0.4647083282470703,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.5845103537042936,0.4670000672340393,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5622124349077543,0.4677083492279053,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5385630701979002,0.4671249985694885,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5116752448181311,0.46779167652130127,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.4916088916361332,0.46916672587394714,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.46392980217933655,0.46933335065841675,24,4,500,1000,60.0,5,"(3, 32, 32)",10,0.03,0.99,30,10
