iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9529570986827214,0.29079169034957886,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.697623074054718,0.3514584004878998,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6278262833754222,0.37425002455711365,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5123229573170345,0.3946250081062317,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.4043598969777424,0.4166666865348816,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.3432923307021458,0.42750000953674316,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.2644914885361989,0.43766674399375916,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.1939691851536434,0.4466666877269745,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.13714250177145,0.4501250386238098,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.088048738737901,0.45241665840148926,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.0130988856156666,0.46416670083999634,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0042606244484584,0.45862501859664917,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.9344113121430079,0.46920841932296753,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9060905426740646,0.4661666750907898,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.8583068201939265,0.47066664695739746,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.8122745205958685,0.4744583070278168,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.7886744638284048,0.4739583134651184,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.751695491373539,0.47504162788391113,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7262174040079117,0.47595834732055664,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.6932078376412392,0.47941672801971436,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.6577781587839127,0.4804166257381439,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.6250150973598162,0.47933340072631836,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6034581251442432,0.48066672682762146,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.5822828275461992,0.4791250228881836,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.5554562248289585,0.48175010085105896,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5284680699308714,0.4815834164619446,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5063769196470579,0.48241671919822693,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.48227012405792874,0.4828333556652069,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.46432094151775044,0.48512503504753113,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.4403982100387414,0.48554179072380066,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
