iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9338671664396923,0.30287501215934753,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7266651292641957,0.35041671991348267,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.705873504281044,0.35600003600120544,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5930827607711155,0.38320833444595337,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5289204518000286,0.390166699886322,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.3828310916821163,0.4158749580383301,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3391557584206264,0.4185417592525482,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.263712892929713,0.43274998664855957,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.190576935807864,0.4364583492279053,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.15451497087876,0.4409583806991577,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1087824230392773,0.4413333535194397,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0422699103752773,0.4493333697319031,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.004243642091751,0.4505000114440918,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9721180920799574,0.45354172587394714,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9259035115440687,0.45595836639404297,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.8758848384022713,0.4601666331291199,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8512899950146675,0.45866674184799194,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8095631102720896,0.4606250524520874,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7750166480739912,0.46237504482269287,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7412566890319189,0.4643333852291107,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7120126436154047,0.4658750295639038,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.6922765150666237,0.46679168939590454,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6582664599021276,0.4667500853538513,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6318807378411293,0.46737509965896606,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6042163781821728,0.4677083492279053,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5837594966093699,0.46908336877822876,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5489450184007486,0.47075003385543823,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5280178785324097,0.47070837020874023,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5050895710786184,0.46929168701171875,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.49047183245420456,0.46933338046073914,24,4,500,1000,15.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
