iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9193404267231624,0.3082500398159027,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.6531808724006016,0.3712500333786011,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.5902680506308873,0.3840416669845581,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.4277493208646774,0.43020838499069214,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.3788814544677734,0.42987507581710815,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.238941992322604,0.4603334367275238,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.1696488956610362,0.4669583737850189,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.0932393247882526,0.48387500643730164,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.0298078233997028,0.48900002241134644,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
9,0.9898668378591537,0.4934167265892029,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
10,0.908802273372809,0.505458414554596,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.874719426035881,0.5087500214576721,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.8394400427738825,0.5110417604446411,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.794536920885245,0.5142500400543213,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.7503571410973867,0.518166720867157,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.7192765499154726,0.5190833806991577,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.6781345009803772,0.5225000381469727,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.6481882383426031,0.5241667628288269,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.6138180320461591,0.5269166827201843,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.5841006835301717,0.5273334980010986,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.5590925477445126,0.5277917385101318,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.5265171279509863,0.530916690826416,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.5046118882795175,0.5320417284965515,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.47642049938440323,0.533041775226593,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.45354796449343365,0.5341667532920837,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.431646466255188,0.5363333821296692,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.4110471308231354,0.5355833768844604,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.3859979497889678,0.5390416383743286,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.3669177790482839,0.5396667122840881,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.3459947866698106,0.5404999852180481,24,4,500,1000,0.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
