iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9235541820526123,0.29875004291534424,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.673688530921936,0.358916699886322,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.5473306129376094,0.3955000340938568,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.4543279508749645,0.41550004482269287,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.3230285098155339,0.44225001335144043,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.2126521319150925,0.46641671657562256,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.162895182768504,0.4723750948905945,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.0904624238610268,0.4819999635219574,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.035995900630951,0.4896250367164612,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
9,0.9704557756582896,0.4981667399406433,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
10,0.9299593344330788,0.5005833506584167,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.8712869460384051,0.5077084302902222,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.8415724858641624,0.5094584226608276,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.7866769582033157,0.5154584050178528,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.7609104067087173,0.5130833387374878,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.7163974965612093,0.5195000171661377,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.685302252570788,0.5216667652130127,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.6505867143472036,0.5243750810623169,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.6264653503894806,0.5243333578109741,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.5915943011641502,0.5261667370796204,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.5703452055652937,0.5258333683013916,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.5403150158623854,0.5284166932106018,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.5158201791346073,0.531083345413208,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.4951706839104493,0.5302916765213013,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.4705439731478691,0.5312917232513428,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.44935238113005954,0.531499981880188,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.4222541886071364,0.533500075340271,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.40091338381171227,0.534583330154419,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.3821497969329357,0.5357084274291992,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.3664129649599393,0.5357916355133057,24,4,500,1000,0.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
