iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.8864988336960475,0.31550002098083496,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.6474038114150364,0.36529168486595154,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.5373085240523021,0.39645835757255554,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.4448968023061752,0.42120838165283203,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.2706954330205917,0.45524996519088745,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.1820730765660603,0.46925002336502075,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.1242387741804123,0.47720834612846375,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.0665572757522266,0.49020835757255554,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
8,0.9847688103715578,0.5006250739097595,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
9,0.9490862588087717,0.5041251182556152,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
10,0.9024410943190256,0.5081666707992554,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
11,0.8533091048399607,0.5112500786781311,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.8300317327181498,0.5097084045410156,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.7733409777283669,0.5165001153945923,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.7319612503051758,0.5196667313575745,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.698185034096241,0.5216667056083679,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.668594573934873,0.5236667394638062,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.6379451801379522,0.5264167785644531,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.6113077600797018,0.5270833969116211,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.5773169857760271,0.5293750166893005,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.5514699183404446,0.5283750295639038,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.520693144450585,0.5314584970474243,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.49954281002283096,0.5317918062210083,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.47440079351266223,0.5327500104904175,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.4512389761706193,0.5336250066757202,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.42680806418259937,0.5358750820159912,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.4093908915917079,0.5358750820159912,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.3852555292348067,0.5370417833328247,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.3672247591118018,0.5375834107398987,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.3473297444482644,0.5375833511352539,24,4,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
