iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.968071848154068,0.29983335733413696,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.684058850010236,0.3604583740234375,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6930634478727977,0.35845834016799927,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5231113384167354,0.39350003004074097,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.4508850624163945,0.4072500467300415,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.3479603081941605,0.42508333921432495,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.319523846109708,0.429208368062973,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.232985605796178,0.4361250400543213,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.1571819881598155,0.4508333206176758,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.108804317812125,0.4515417218208313,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.0567028025786083,0.4558750092983246,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0030565361181896,0.46033334732055664,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.9714523628354073,0.4630834460258484,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9249790435036024,0.4646250605583191,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.8918662865956625,0.4685834050178528,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.8425089667240778,0.4702916741371155,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8007303302486738,0.4756666421890259,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.7769409144918124,0.47300010919570923,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7547660370667776,0.47545838356018066,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7170968949794769,0.4738334119319916,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.6846364090840021,0.4767916798591614,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.6537800952792168,0.4777083396911621,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6281124576926231,0.4775000512599945,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6007903243104616,0.47908341884613037,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.5748290792107582,0.48108336329460144,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5484149840970834,0.4797916114330292,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5246319683889548,0.47970840334892273,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.4971906157831351,0.4816666841506958,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.4822106560071309,0.48195838928222656,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.4539702534675598,0.4839167296886444,24,4,500,1000,15.0,2,"(3, 32, 32)",10,0.03,0.99,30,10
