iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.0059454490741095,0.27912503480911255,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.6997707684834797,0.3500417172908783,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.7035574863354366,0.35604172945022583,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5762788305679958,0.37537503242492676,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.4959259976943333,0.3908333480358124,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4229518175125122,0.4010833203792572,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3497981677452724,0.41316670179367065,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3022551784912746,0.41595837473869324,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.218264217178027,0.42633336782455444,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1509874388575554,0.4348750114440918,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.12783099959294,0.4318750500679016,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0643461893002193,0.4387083947658539,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.006372128923734,0.44475001096725464,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9744632939497629,0.44562503695487976,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9292214761177698,0.4476250410079956,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9002052694559097,0.4452916979789734,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8606707826256752,0.44833335280418396,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8319225882490476,0.44758331775665283,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7973745514949163,0.4490833282470703,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7508519912759463,0.45233339071273804,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7257767245173454,0.45216673612594604,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.6980914721886317,0.453041672706604,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6627917115887006,0.4546250104904175,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6355086167653402,0.455500066280365,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6107249930500984,0.4551250636577606,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5885121536751589,0.45616671442985535,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5630168492595354,0.45612502098083496,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.533605287472407,0.45716673135757446,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5162192831436793,0.4558333158493042,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.48926303659876186,0.4595834016799927,24,4,500,1000,60.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
