iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9292280574639638,0.31229168176651,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7611917108297348,0.34583336114883423,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6545472641785939,0.3749167323112488,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5811197410027187,0.38570839166641235,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5093850791454315,0.3970000147819519,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.3654345273971558,0.41866669058799744,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3358537604411442,0.42229163646698,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.2863905429840088,0.4266667068004608,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2120902116099994,0.43162497878074646,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1624662205576897,0.43845832347869873,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1010744248827298,0.44325003027915955,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0422581732273102,0.4500417113304138,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0277769366900127,0.44862502813339233,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9755087867379189,0.4504166543483734,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.928143228093783,0.45316678285598755,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.8862116833527883,0.45387503504753113,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8623223702112833,0.45629164576530457,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8155345991253853,0.4567500352859497,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7854856525858244,0.45841681957244873,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.751813005656004,0.460375040769577,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7235537245869637,0.46137499809265137,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.6947467190523943,0.4608333110809326,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6594370504220327,0.46433335542678833,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6294235363602638,0.46637505292892456,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.599928637345632,0.4663749933242798,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5845830452938875,0.4662500321865082,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5564963395396868,0.4685834050178528,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.533280398696661,0.46858328580856323,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5054155997931957,0.4701666831970215,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.4839129274090131,0.46970832347869873,24,4,500,1000,60.0,7,"(3, 32, 32)",10,0.03,0.99,30,10
