iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9972335894902546,0.28558337688446045,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.8556881695985794,0.3232083320617676,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.7361256529887517,0.3581249713897705,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.6078949272632599,0.37558338046073914,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.5469441711902618,0.38733336329460144,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4208206584056218,0.4076250195503235,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.374808852871259,0.4117083251476288,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.3277987043062847,0.4153749644756317,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2652587046225865,0.4205417335033417,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.2267085015773773,0.42370837926864624,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1591717998186748,0.42662498354911804,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0888958796858788,0.43666669726371765,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0624194120367367,0.4360416829586029,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9973264262080193,0.44175001978874207,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9665624847014745,0.44216665625572205,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.9488323777914047,0.4405834376811981,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8958259796102842,0.445000022649765,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8625743786493937,0.4466249942779541,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8188774958252907,0.4506250321865082,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7913079336285591,0.44883331656455994,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7574209719896317,0.45037493109703064,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7290111382802328,0.4517499804496765,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6879897663990656,0.4527500569820404,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6717165236671766,0.45154163241386414,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6467994898557663,0.45366668701171875,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.6097821108996868,0.4556666612625122,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5938579378028711,0.4530416429042816,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5659022616843382,0.4541250467300415,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5415517588456472,0.455750048160553,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.5208164043724537,0.455666720867157,24,4,500,1000,30.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
