iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.995198334256808,0.25858330726623535,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.6838207989931107,0.35987505316734314,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6374216427405675,0.3715416193008423,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.599377080798149,0.3803333640098572,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.4903074602286022,0.3993334174156189,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4034047077099483,0.4125416874885559,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3182371656099956,0.4229166507720947,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.2681912730137508,0.4231249988079071,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2053794761498768,0.43420839309692383,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1528857449690502,0.43787503242492676,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.0949117466807365,0.444916695356369,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0403534720341365,0.4488333463668823,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.9934149732192358,0.45079171657562256,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9650984704494476,0.45225000381469727,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9276993994911512,0.45370838046073914,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.8804306015372276,0.4552500247955322,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8337621539831161,0.4585416913032532,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8089421118299166,0.4570417106151581,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7730706458290418,0.45700007677078247,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7434448103109995,0.4594583213329315,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7156204581260681,0.45966672897338867,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.6708899214863777,0.4644167423248291,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6514331288635731,0.4635416269302368,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6241523772478104,0.46462497115135193,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.5965701056023439,0.4649166762828827,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5721796887616316,0.46650010347366333,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.548286904891332,0.46941670775413513,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5220978160699209,0.46875,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5026121536890665,0.46841666102409363,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.4782926042874654,0.46787506341934204,24,4,500,1000,45.0,3,"(3, 32, 32)",10,0.03,0.99,30,10
