iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.9939685811599095,0.265375018119812,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7598418494065602,0.34304165840148926,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.694858729839325,0.36495834589004517,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.600497563680013,0.3800417184829712,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.52090718348821,0.39916667342185974,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.4175533751646678,0.41208338737487793,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.342997709910075,0.4209166467189789,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.2773346702257793,0.4288334250450134,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2389596328139305,0.4310833215713501,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1858092496792476,0.4348333477973938,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1121086080869038,0.4403749704360962,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0944923808177311,0.4413750171661377,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0447782675425212,0.44458338618278503,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9898953860004743,0.4468749463558197,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.947624127070109,0.4468749761581421,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.912902444601059,0.44849997758865356,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.879929448167483,0.4490416944026947,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8419518048564593,0.4507499933242798,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.8110985706249872,0.45358335971832275,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7757882053653399,0.4560416638851166,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7446056480209032,0.45466670393943787,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7099435875813166,0.45637500286102295,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6821669861674309,0.45845839381217957,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.65840536976854,0.4596666693687439,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6289217919111252,0.4596250653266907,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.5999104330937067,0.46129173040390015,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5773370402554671,0.46254175901412964,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5496334309379259,0.46154165267944336,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5274717323482037,0.46341678500175476,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.508405809601148,0.4625416696071625,24,4,500,1000,60.0,4,"(3, 32, 32)",10,0.03,0.99,30,10
