iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,1.951366533835729,0.3125416934490204,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.7868740210930507,0.32770836353302,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6858099699020386,0.35737502574920654,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.546782871087392,0.3995000123977661,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.4603912780682247,0.41083332896232605,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.3744480162858963,0.4272500276565552,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.2751592099666595,0.439750075340271,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.2731275359789531,0.4334584176540375,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.176420159637928,0.4491666555404663,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1798408006628354,0.44025009870529175,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.0840277597308159,0.4527084231376648,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.0310522069533665,0.46054166555404663,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
12,0.9962905819217364,0.46058326959609985,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9644601792097092,0.46025002002716064,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9094285145401955,0.4660833775997162,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.8783801744381586,0.46641668677330017,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8433707828323046,0.468291699886322,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.8109721516569456,0.46775004267692566,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7791893854737282,0.4698750376701355,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7412444328268369,0.4720000624656677,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7067360406120619,0.4722500741481781,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.6841328342755636,0.47054171562194824,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6589012866218885,0.4700417220592499,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6264839867750803,0.4738750457763672,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.5968082870046297,0.4750417172908783,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.573141798377037,0.47825002670288086,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.547779963662227,0.4777916669845581,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.5272324681282043,0.47729164361953735,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5037224007149538,0.479083389043808,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.4815511219203472,0.47670838236808777,24,4,500,1000,60.0,0,"(3, 32, 32)",10,0.03,0.99,30,10
