iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local
0,2.0056125124295554,0.2992500066757202,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
1,1.6919219940900803,0.35745829343795776,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
2,1.6218965252240498,0.3787916600704193,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
3,1.5411535650491714,0.3982499837875366,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
4,1.4847533305486043,0.4038333296775818,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
5,1.3850026031335194,0.4255000054836273,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
6,1.3183007190624874,0.42774999141693115,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
7,1.2813172390063603,0.4332084059715271,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
8,1.2061900148789089,0.4411250352859497,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
9,1.1920986473560333,0.4363750219345093,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
10,1.1025482589999835,0.4480832815170288,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
11,1.071905791759491,0.4464583396911621,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
12,1.0231576710939407,0.45125001668930054,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
13,0.9780645072460175,0.45104169845581055,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
14,0.9404270276427269,0.45350000262260437,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
15,0.902662160495917,0.45491671562194824,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
16,0.8642816071708997,0.45591673254966736,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
17,0.832395094136397,0.45741671323776245,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
18,0.7988907272617022,0.4580417573451996,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
19,0.7604951535662016,0.46141669154167175,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
20,0.7314596896370252,0.46083343029022217,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
21,0.7085370061298212,0.4616250693798065,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
22,0.6700097235540549,0.4622917175292969,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
23,0.6479547234872977,0.46041667461395264,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
24,0.6187506938974062,0.46233341097831726,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
25,0.591056634982427,0.4645833969116211,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
26,0.5717816216250261,0.4640417695045471,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
27,0.540720005830129,0.4648333489894867,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
28,0.5165813180307547,0.4641250967979431,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
29,0.4963153873880704,0.46495839953422546,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10
