iter,loss_mean,MSE_val,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_max_depth,algo_lmbd,algo_S,algo_R
0,6.790800622944448,142.2861356561484,3,150,10,500,10,0,0,5,0.05,30,200
1,8.122974469804934,137.49152133091798,3,150,10,500,10,0,0,5,0.05,30,200
2,9.551664692306225,136.09184704965386,3,150,10,500,10,0,0,5,0.05,30,200
3,10.973562929387457,133.55026021444468,3,150,10,500,10,0,0,5,0.05,30,200
4,11.262355016437969,130.77515581163053,3,150,10,500,10,0,0,5,0.05,30,200
5,11.550727873670363,128.46323160444635,3,150,10,500,10,0,0,5,0.05,30,200
6,12.831590046225763,127.10890233485448,3,150,10,500,10,0,0,5,0.05,30,200
7,13.64292682205918,124.8311336706598,3,150,10,500,10,0,0,5,0.05,30,200
8,14.282110142053273,125.17802304550598,3,150,10,500,10,0,0,5,0.05,30,200
9,14.787095931345577,123.65762552343527,3,150,10,500,10,0,0,5,0.05,30,200
10,14.640454079389592,121.41804046872562,3,150,10,500,10,0,0,5,0.05,30,200
11,15.986379074429081,120.54330417167985,3,150,10,500,10,0,0,5,0.05,30,200
12,16.472032170166585,119.73240743553764,3,150,10,500,10,0,0,5,0.05,30,200
13,16.553427626509446,118.02462467159077,3,150,10,500,10,0,0,5,0.05,30,200
14,17.40679382821602,115.76447512670566,3,150,10,500,10,0,0,5,0.05,30,200
15,18.485114981269476,116.8451550655248,3,150,10,500,10,0,0,5,0.05,30,200
16,18.847979654486906,115.86021716586488,3,150,10,500,10,0,0,5,0.05,30,200
17,20.28245136097669,115.64281295331811,3,150,10,500,10,0,0,5,0.05,30,200
18,20.867997694221156,114.63255869637258,3,150,10,500,10,0,0,5,0.05,30,200
19,21.32262479149026,111.45540407788658,3,150,10,500,10,0,0,5,0.05,30,200
20,22.14746860551003,112.49735994725361,3,150,10,500,10,0,0,5,0.05,30,200
21,23.302207644257546,111.36730170300946,3,150,10,500,10,0,0,5,0.05,30,200
22,22.881746704120786,110.77719243187319,3,150,10,500,10,0,0,5,0.05,30,200
23,23.362518604343514,111.78087294987888,3,150,10,500,10,0,0,5,0.05,30,200
24,24.79880781331335,108.89543939156952,3,150,10,500,10,0,0,5,0.05,30,200
25,24.994443136949933,110.92139234095089,3,150,10,500,10,0,0,5,0.05,30,200
26,25.51407203487006,108.157982175095,3,150,10,500,10,0,0,5,0.05,30,200
27,25.90034275648854,107.58280848237767,3,150,10,500,10,0,0,5,0.05,30,200
28,25.525220364023983,108.12358564569831,3,150,10,500,10,0,0,5,0.05,30,200
29,26.78908578045807,107.26488342967903,3,150,10,500,10,0,0,5,0.05,30,200
30,26.59829729170331,108.16800116338455,3,150,10,500,10,0,0,5,0.05,30,200
31,27.623771476115714,105.05017502515346,3,150,10,500,10,0,0,5,0.05,30,200
32,27.947443358399543,104.76769211037191,3,150,10,500,10,0,0,5,0.05,30,200
33,28.260445476001163,105.2132860014775,3,150,10,500,10,0,0,5,0.05,30,200
34,28.6903113554689,106.57955211431118,3,150,10,500,10,0,0,5,0.05,30,200
35,29.660547412630972,104.72096999717115,3,150,10,500,10,0,0,5,0.05,30,200
36,29.40365999695676,105.08176445584634,3,150,10,500,10,0,0,5,0.05,30,200
37,30.393109607100225,105.49862636147375,3,150,10,500,10,0,0,5,0.05,30,200
38,30.828494844688272,105.13711530983063,3,150,10,500,10,0,0,5,0.05,30,200
39,31.373037625172206,105.37445589427067,3,150,10,500,10,0,0,5,0.05,30,200
40,30.863699232570724,106.30242308427401,3,150,10,500,10,0,0,5,0.05,30,200
41,31.006851528282464,106.22497694776442,3,150,10,500,10,0,0,5,0.05,30,200
42,30.991207571961233,104.77194776067824,3,150,10,500,10,0,0,5,0.05,30,200
43,32.092513959521625,105.50454022641254,3,150,10,500,10,0,0,5,0.05,30,200
44,32.49214353855666,103.3180458286345,3,150,10,500,10,0,0,5,0.05,30,200
45,32.950741483460504,102.54382489545728,3,150,10,500,10,0,0,5,0.05,30,200
46,33.284338476668175,105.23008059712579,3,150,10,500,10,0,0,5,0.05,30,200
47,33.83487241800894,106.34118751192078,3,150,10,500,10,0,0,5,0.05,30,200
48,33.649171023212624,103.71674594546617,3,150,10,500,10,0,0,5,0.05,30,200
49,34.67258577390469,104.92424688825271,3,150,10,500,10,0,0,5,0.05,30,200
50,34.93920771379094,105.12333635039609,3,150,10,500,10,0,0,5,0.05,30,200
51,34.9354877585531,103.70709078729362,3,150,10,500,10,0,0,5,0.05,30,200
52,36.16955972499369,102.86505640822891,3,150,10,500,10,0,0,5,0.05,30,200
53,35.683409201931646,104.11817782317685,3,150,10,500,10,0,0,5,0.05,30,200
54,36.841525078870106,102.90150189897425,3,150,10,500,10,0,0,5,0.05,30,200
55,37.26132908218055,102.6350045490155,3,150,10,500,10,0,0,5,0.05,30,200
56,37.51993523701253,104.02127159491694,3,150,10,500,10,0,0,5,0.05,30,200
57,38.55373722447498,103.58132888796503,3,150,10,500,10,0,0,5,0.05,30,200
58,38.40760714798949,103.86109788564445,3,150,10,500,10,0,0,5,0.05,30,200
59,37.4211030103768,104.03704338012453,3,150,10,500,10,0,0,5,0.05,30,200
60,39.614292035231045,102.4856230906177,3,150,10,500,10,0,0,5,0.05,30,200
61,38.73745368009,102.44609766659049,3,150,10,500,10,0,0,5,0.05,30,200
62,39.267775165429995,103.64971296989064,3,150,10,500,10,0,0,5,0.05,30,200
63,39.55908671423606,102.61738923081336,3,150,10,500,10,0,0,5,0.05,30,200
64,40.05508572172644,102.8480747150141,3,150,10,500,10,0,0,5,0.05,30,200
65,40.404979590831026,103.75396257823856,3,150,10,500,10,0,0,5,0.05,30,200
66,40.92388573197152,103.30526862907698,3,150,10,500,10,0,0,5,0.05,30,200
