iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,model_n_features,model_bias,algo_lrate,algo_S,algo_R
0,329.65857,373.2453918457031,7.421907901763916,2,100,10,500,50,0,50,False,0.03,20,1500
1,264.08514,333.2935485839844,6.645292282104492,2,100,10,500,50,0,50,False,0.03,20,1500
2,213.91736,301.4344177246094,5.98659610748291,2,100,10,500,50,0,50,False,0.03,20,1500
3,176.0064,273.21978759765625,5.403660774230957,2,100,10,500,50,0,50,False,0.03,20,1500
4,147.64989,248.77452087402344,4.870975971221924,2,100,10,500,50,0,50,False,0.03,20,1500
5,125.00216,230.3524932861328,4.467794895172119,2,100,10,500,50,0,50,False,0.03,20,1500
6,107.49728,215.7019500732422,4.124794960021973,2,100,10,500,50,0,50,False,0.03,20,1500
7,93.52875,203.06553649902344,3.7973690032958984,2,100,10,500,50,0,50,False,0.03,20,1500
8,83.3892,194.28480529785156,3.5912861824035645,2,100,10,500,50,0,50,False,0.03,20,1500
9,75.89975,185.11187744140625,3.3414852619171143,2,100,10,500,50,0,50,False,0.03,20,1500
10,70.53471,179.23985290527344,3.159468412399292,2,100,10,500,50,0,50,False,0.03,20,1500
11,66.32949,171.00254821777344,2.960012435913086,2,100,10,500,50,0,50,False,0.03,20,1500
12,62.419765,163.95361328125,2.7900657653808594,2,100,10,500,50,0,50,False,0.03,20,1500
13,59.707504,158.21035766601562,2.6330838203430176,2,100,10,500,50,0,50,False,0.03,20,1500
14,57.870316,154.5728759765625,2.5293002128601074,2,100,10,500,50,0,50,False,0.03,20,1500
15,56.127148,150.0870361328125,2.4211928844451904,2,100,10,500,50,0,50,False,0.03,20,1500
16,54.893967,147.72494506835938,2.333418130874634,2,100,10,500,50,0,50,False,0.03,20,1500
17,53.89647,143.79388427734375,2.2314200401306152,2,100,10,500,50,0,50,False,0.03,20,1500
