iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,95.32473,98.62431335449219,9.899724960327148,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
1,88.21849,92.5494155883789,9.29753303527832,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
2,81.63253,86.7802734375,8.725687980651855,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
3,75.50043,81.39359283447266,8.190668106079102,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
4,69.90339,76.40586853027344,7.694089412689209,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
5,64.68595,71.68611145019531,7.22437047958374,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
6,59.980835,67.37760162353516,6.795663833618164,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
7,55.613125,63.173004150390625,6.379802227020264,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
8,51.533085,59.33782196044922,5.999229431152344,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
9,47.925465,55.86241149902344,5.651893615722656,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
10,44.50736,52.66065216064453,5.332624435424805,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
11,41.323505,49.53777313232422,5.0203351974487305,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
12,38.384106,46.56064987182617,4.723779201507568,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
13,35.58893,43.81752395629883,4.449456214904785,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
14,33.048435,41.3241081237793,4.198485374450684,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
15,30.762083,38.954524993896484,3.9621424674987793,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
16,28.62407,36.70315933227539,3.7364792823791504,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
17,26.644104,34.54203796386719,3.520052671432495,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
18,24.759659,32.56878662109375,3.3223893642425537,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
19,23.036339,30.724365234375,3.137493848800659,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
20,21.434381,28.992319107055664,2.9638009071350098,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
21,19.917374,27.365814208984375,2.8004696369171143,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
22,18.521044,25.842222213745117,2.64756441116333,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
23,17.257536,24.469104766845703,2.508617639541626,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
24,16.098492,23.180932998657227,2.378413200378418,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
25,15.017518,21.92702865600586,2.252105474472046,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
26,13.995608,20.710086822509766,2.1299281120300293,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
27,13.056465,19.627553939819336,2.020751476287842,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
28,12.179266,18.611600875854492,1.918359637260437,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
29,11.364249,17.649456024169922,1.8211084604263306,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
30,10.596912,16.726892471313477,1.7273482084274292,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
31,9.887393,15.8626708984375,1.6400812864303589,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
32,9.22707,15.053851127624512,1.5580756664276123,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
33,8.609651,14.256694793701172,1.4772571325302124,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
34,8.041087,13.477555274963379,1.398377537727356,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
35,7.505522,12.777235984802246,1.326996088027954,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
36,7.009792,12.073915481567383,1.2554409503936768,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
37,6.5467877,11.455103874206543,1.1924479007720947,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
38,6.114941,10.86004638671875,1.13185453414917,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
39,5.7142143,10.281981468200684,1.073230504989624,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
40,5.3370132,9.743407249450684,1.018147587776184,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
41,4.991697,9.24914264678955,0.9675000309944153,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
42,4.6670747,8.768827438354492,0.918391227722168,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
43,4.363818,8.29018783569336,0.8694997429847717,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
44,4.0772333,7.850032806396484,0.8244607448577881,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
45,3.8133183,7.473695755004883,0.7856320738792419,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
46,3.563999,7.084601402282715,0.7458352446556091,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
47,3.33101,6.723735809326172,0.7085795402526855,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
48,3.117148,6.3881516456604,0.6740888357162476,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
49,2.9193752,6.054190635681152,0.6397176384925842,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
50,2.7325318,5.757941722869873,0.6092984080314636,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
51,2.559638,5.459819316864014,0.5786077976226807,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
52,2.398251,5.180722713470459,0.5497286319732666,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
53,2.2463262,4.909175872802734,0.5216615200042725,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
54,2.1048288,4.662057876586914,0.4958013594150543,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
55,1.9716457,4.428333282470703,0.4716411828994751,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
56,1.8470386,4.203708648681641,0.44818589091300964,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
57,1.7334021,3.9996635913848877,0.42714235186576843,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
58,1.6247305,3.7976295948028564,0.40607407689094543,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
59,1.5228057,3.6121530532836914,0.3867299556732178,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
60,1.4290999,3.4373836517333984,0.36852043867111206,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
61,1.3393035,3.260143280029297,0.3500232994556427,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
62,1.2567666,3.0994527339935303,0.3331792652606964,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
63,1.178282,2.94018816947937,0.3166694939136505,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
64,1.1054673,2.793048858642578,0.30136343836784363,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
65,1.0385177,2.6553282737731934,0.28684231638908386,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
66,0.9742735,2.5282087326049805,0.2734590768814087,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
67,0.9145485,2.404345989227295,0.26054537296295166,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
68,0.859189,2.2877495288848877,0.2483963817358017,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
69,0.8072514,2.1836092472076416,0.2373623251914978,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
70,0.75989825,2.0787553787231445,0.22640228271484375,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
71,0.7144285,1.9820973873138428,0.21624070405960083,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
72,0.67204994,1.8856770992279053,0.20613346993923187,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
73,0.63273495,1.7966607809066772,0.1967361867427826,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
74,0.59614027,1.7122572660446167,0.18784037232398987,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
75,0.5612587,1.6351968050003052,0.17965330183506012,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
76,0.52884775,1.555333137512207,0.1711357682943344,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
77,0.49760446,1.4857572317123413,0.1637176126241684,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
78,0.4688347,1.4168438911437988,0.15636852383613586,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
79,0.44191426,1.3509066104888916,0.14937089383602142,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
80,0.41674516,1.2886635065078735,0.142746239900589,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
81,0.393089,1.2292132377624512,0.1363830417394638,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
82,0.3713207,1.1752173900604248,0.13057449460029602,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
83,0.3509774,1.1193228960037231,0.12462739646434784,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
84,0.33152455,1.0677391290664673,0.1190599724650383,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
85,0.31333402,1.0204582214355469,0.11397073417901993,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
86,0.29648572,0.9754465818405151,0.10906882584095001,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
87,0.28040272,0.9328116178512573,0.10448034852743149,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
88,0.2654958,0.8934153318405151,0.10015720874071121,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
89,0.25142327,0.8545215129852295,0.09591223299503326,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
90,0.2383945,0.8160890340805054,0.09171266108751297,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
91,0.22593462,0.7813141942024231,0.0879627987742424,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
92,0.21433589,0.7470602989196777,0.08420217037200928,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
93,0.20350856,0.7175101041793823,0.08096136897802353,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
94,0.1932884,0.6873413920402527,0.07766753435134888,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
95,0.18369634,0.6591894626617432,0.07454604655504227,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
96,0.1749001,0.6332026720046997,0.07169502228498459,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
97,0.16648328,0.6073976159095764,0.06889312714338303,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
98,0.1586927,0.5842854380607605,0.06632456183433533,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
99,0.15131538,0.5634057521820068,0.06399364769458771,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
100,0.1444688,0.5434931516647339,0.06173618510365486,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
101,0.13780683,0.5224384665489197,0.05942988395690918,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
102,0.13164583,0.5034284591674805,0.0572902075946331,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
103,0.12583365,0.4837939441204071,0.05509224534034729,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
104,0.12051645,0.46728602051734924,0.053214430809020996,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
105,0.11542709,0.45094621181488037,0.051394712179899216,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
106,0.11059746,0.4342968761920929,0.049497731029987335,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
107,0.106309466,0.41959699988365173,0.04784254729747772,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
108,0.10204508,0.4057636559009552,0.04626963287591934,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
109,0.0981341,0.3927771747112274,0.04482615366578102,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
110,0.09431824,0.3806510269641876,0.04343410208821297,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
111,0.09080538,0.3690408170223236,0.04208105430006981,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
112,0.08763251,0.3574965000152588,0.04075881093740463,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
113,0.08454945,0.34674689173698425,0.03952836990356445,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
114,0.08167667,0.3359760344028473,0.03830742835998535,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
115,0.07886208,0.3264993727207184,0.03721374273300171,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
116,0.07622388,0.3166719675064087,0.036073826253414154,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
117,0.073795155,0.3086010217666626,0.03511924669146538,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
118,0.071558505,0.2996864318847656,0.034074775874614716,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
119,0.06938755,0.2922649085521698,0.0331769622862339,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
120,0.06733077,0.28435856103897095,0.03226295858621597,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
121,0.065361135,0.2765720784664154,0.031339485198259354,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
122,0.06356427,0.2699878513813019,0.030547132715582848,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
123,0.06182145,0.26299482583999634,0.029709648340940475,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
124,0.06023445,0.25649842619895935,0.028945500031113625,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
125,0.05874366,0.2509074807167053,0.028272276744246483,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
126,0.057234053,0.24480505287647247,0.027525879442691803,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
127,0.055848617,0.24130673706531525,0.027094075456261635,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
128,0.054510016,0.235677108168602,0.026416415348649025,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
129,0.05329905,0.23153778910636902,0.02591075748205185,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
130,0.052124772,0.2265118509531021,0.025310231372714043,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
131,0.051030826,0.22300726175308228,0.024880772456526756,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
132,0.049940035,0.21834999322891235,0.02431323006749153,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
133,0.048967738,0.21409891545772552,0.023786574602127075,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
