iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,77.18113,82.54588317871094,8.205643653869629,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
1,72.125534,78.37853240966797,7.791713237762451,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
2,67.35702,74.18098449707031,7.376852512359619,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
3,62.857533,70.55416107177734,7.019201755523682,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
4,58.994232,67.23768615722656,6.689857482910156,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
5,55.3286,64.00129699707031,6.371863842010498,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
6,51.908543,61.2360954284668,6.096283435821533,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
7,48.70037,58.225067138671875,5.800283908843994,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
8,45.80024,55.704166412353516,5.551766395568848,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
9,42.99248,53.05470275878906,5.289977550506592,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
10,40.38518,50.52262878417969,5.0419158935546875,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
11,37.994484,48.305633544921875,4.821231365203857,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
12,35.719193,46.11052703857422,4.604629993438721,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
13,33.56069,43.90315246582031,4.385836601257324,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
14,31.581648,41.946128845214844,4.190408706665039,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
15,29.743431,40.109527587890625,4.007906436920166,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
16,27.912813,38.266788482666016,3.8251233100891113,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
17,26.252981,36.58360290527344,3.6574647426605225,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
18,24.669167,34.89503479003906,3.4896814823150635,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
19,23.285927,33.43045425415039,3.344817876815796,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
20,21.903967,31.824806213378906,3.185565948486328,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
21,20.649609,30.439775466918945,3.048373222351074,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
22,19.465462,29.167139053344727,2.9214982986450195,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
23,18.338907,27.916879653930664,2.7959673404693604,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
24,17.290592,26.67473793029785,2.6715052127838135,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
25,16.337698,25.502878189086914,2.5543205738067627,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
26,15.402874,24.327945709228516,2.4376983642578125,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
27,14.557354,23.240550994873047,2.329491138458252,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
28,13.719215,22.179460525512695,2.223803997039795,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
29,12.958398,21.27728843688965,2.134092092514038,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
30,12.251914,20.392658233642578,2.0461604595184326,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
31,11.576836,19.568872451782227,1.9630768299102783,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
32,10.94652,18.707826614379883,1.876611351966858,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
33,10.335544,17.906028747558594,1.7962130308151245,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
34,9.749479,17.117998123168945,1.7181382179260254,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
35,9.217816,16.355518341064453,1.6418558359146118,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
36,8.708105,15.644378662109375,1.5707061290740967,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
37,8.226807,14.979569435119629,1.503546953201294,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
38,7.7878547,14.372848510742188,1.443097472190857,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
39,7.359183,13.765721321105957,1.3822901248931885,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
40,6.965637,13.171016693115234,1.3228555917739868,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
41,6.594563,12.66128158569336,1.2713046073913574,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
42,6.256,12.135360717773438,1.2184947729110718,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
43,5.9126854,11.594237327575684,1.1643611192703247,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
44,5.606965,11.081295013427734,1.112547755241394,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
45,5.3206315,10.602985382080078,1.064231514930725,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
46,5.0535793,10.185931205749512,1.0220967531204224,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
47,4.8006315,9.772961616516113,0.9806570410728455,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
48,4.56137,9.378310203552246,0.9411930441856384,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
49,4.332661,9.078622817993164,0.9106178879737854,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
50,4.1086287,8.728286743164062,0.8755077123641968,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
51,3.9048584,8.413614273071289,0.8437151312828064,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
52,3.7064445,8.075904846191406,0.8095448017120361,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
53,3.521193,7.821691036224365,0.7834715247154236,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
54,3.346469,7.516837120056152,0.7526863217353821,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
55,3.1797087,7.20411491394043,0.7210015654563904,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
56,3.0220342,6.939001560211182,0.6940957307815552,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
57,2.8733,6.676862716674805,0.6671664714813232,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
58,2.737227,6.434267520904541,0.6425667405128479,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
59,2.6030679,6.18119478225708,0.6170313358306885,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
60,2.4827812,5.946778297424316,0.5930094718933105,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
61,2.3634918,5.755399227142334,0.5732282400131226,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
62,2.2571676,5.545037269592285,0.5519284605979919,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
63,2.1510262,5.336016654968262,0.5301589369773865,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
64,2.0521898,5.1402740478515625,0.5101470351219177,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
65,1.958208,4.976196765899658,0.49324917793273926,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
66,1.8674022,4.78164529800415,0.47346287965774536,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
67,1.7815523,4.640407562255859,0.45878511667251587,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
68,1.7008553,4.463833808898926,0.4406106770038605,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
69,1.6269729,4.322999477386475,0.4261375367641449,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
70,1.5566028,4.214550495147705,0.4146922528743744,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
