iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,77.41158,83.3267822265625,8.272189140319824,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
1,72.48118,79.25053405761719,7.87211275100708,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
2,67.78403,75.4234390258789,7.49517822265625,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
3,63.328537,71.69270324707031,7.1243791580200195,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
4,59.266705,68.2196273803711,6.781008243560791,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
5,55.448242,64.83139038085938,6.446511268615723,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
6,51.825413,61.55750274658203,6.122475624084473,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
7,48.588173,58.537662506103516,5.8255534172058105,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
8,45.648293,55.83353042602539,5.55845308303833,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
9,42.859245,53.248016357421875,5.3035502433776855,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
10,40.19267,50.723724365234375,5.055404186248779,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
11,37.734116,48.43037033081055,4.827400207519531,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
12,35.469044,46.36574935913086,4.622921466827393,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
13,33.314434,44.22271728515625,4.410754680633545,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
14,31.236296,42.111778259277344,4.2021379470825195,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
15,29.389786,40.131195068359375,4.007658958435059,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
16,27.66987,38.41824722290039,3.8369944095611572,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
17,26.066816,36.7006950378418,3.6661057472229004,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
18,24.513906,35.06938171386719,3.5048828125,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
19,23.082058,33.56123733520508,3.3547496795654297,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
20,21.76425,32.05403518676758,3.205552339553833,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
21,20.56317,30.72966194152832,3.0739285945892334,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
22,19.370352,29.356853485107422,2.9369726181030273,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
23,18.251812,28.104734420776367,2.8133270740509033,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
24,17.197735,26.776273727416992,2.6823689937591553,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
25,16.216383,25.617094039916992,2.567610502243042,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
26,15.279076,24.46566390991211,2.4526729583740234,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
27,14.410557,23.44992446899414,2.351616382598877,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
28,13.589788,22.429832458496094,2.2495360374450684,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
29,12.8396015,21.41851043701172,2.148225784301758,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
30,12.131562,20.520713806152344,2.059602975845337,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
31,11.46913,19.695568084716797,1.9769450426101685,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
32,10.845267,18.84087371826172,1.8921902179718018,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
33,10.247821,18.022192001342773,1.8107681274414062,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
34,9.675088,17.25423812866211,1.7335115671157837,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
35,9.163366,16.539350509643555,1.661791205406189,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
36,8.664387,15.877412796020508,1.594959020614624,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
37,8.191665,15.21345043182373,1.52907133102417,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
38,7.7534914,14.624582290649414,1.469921588897705,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
39,7.33244,14.053735733032227,1.412430763244629,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
40,6.9518914,13.468263626098633,1.353377342224121,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
41,6.5835695,12.90687370300293,1.2965261936187744,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
42,6.2365766,12.416752815246582,1.2473249435424805,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
43,5.912237,11.888729095458984,1.194265604019165,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
44,5.6003814,11.384099006652832,1.1436914205551147,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
45,5.307072,10.929102897644043,1.0982104539871216,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
46,5.032633,10.485710144042969,1.053674340248108,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
47,4.7744427,10.062768936157227,1.0112777948379517,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
48,4.5264997,9.667083740234375,0.9712466597557068,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
49,4.2997622,9.309608459472656,0.934959352016449,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
50,4.090999,8.964492797851562,0.9003909230232239,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
51,3.8846319,8.649624824523926,0.8687952160835266,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
52,3.687941,8.292832374572754,0.8327509760856628,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
53,3.5075436,7.993564605712891,0.8027674555778503,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
54,3.3377304,7.676707744598389,0.7704849243164062,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
55,3.175746,7.396675109863281,0.7419356107711792,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
56,3.0176325,7.099372863769531,0.7117476463317871,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
57,2.870703,6.798171520233154,0.6812394261360168,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
58,2.7294443,6.52765417098999,0.6536991000175476,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
59,2.5992358,6.281973838806152,0.6281928420066833,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
60,2.4783008,6.053125858306885,0.6044761538505554,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
61,2.3622458,5.849483966827393,0.583538293838501,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
62,2.2515738,5.633801460266113,0.5615308284759521,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
63,2.147703,5.439053058624268,0.5416995882987976,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
64,2.0458784,5.253995895385742,0.52274090051651,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
65,1.9523692,5.052734851837158,0.5020657181739807,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
66,1.8614726,4.880505084991455,0.48468518257141113,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
67,1.7773598,4.715173244476318,0.46764543652534485,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
68,1.6987814,4.541459083557129,0.44975748658180237,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
69,1.6219838,4.3830766677856445,0.4333615303039551,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
70,1.5515385,4.238885402679443,0.41815105080604553,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
71,1.4838173,4.087053298950195,0.40257662534713745,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
72,1.4178714,3.96930193901062,0.39014601707458496,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
73,1.3581153,3.8370203971862793,0.3767572343349457,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
74,1.3015338,3.7195444107055664,0.3645017445087433,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
75,1.2497826,3.5963518619537354,0.35182979702949524,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
76,1.1996806,3.4862558841705322,0.34022727608680725,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
77,1.1518863,3.3841419219970703,0.32968953251838684,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
78,1.105558,3.2843258380889893,0.31914883852005005,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
79,1.0620816,3.175833225250244,0.30787473917007446,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
80,1.0205597,3.079012393951416,0.2976662218570709,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
81,0.97953117,3.027439594268799,0.2924520969390869,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
82,0.94135976,2.950762987136841,0.28432697057724,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
83,0.9062905,2.854898452758789,0.2743489742279053,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
84,0.8722085,2.7827115058898926,0.2668977379798889,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
85,0.8395741,2.6998870372772217,0.25791090726852417,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
86,0.81026256,2.6312665939331055,0.25052502751350403,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
87,0.7819168,2.5510497093200684,0.2420407384634018,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
88,0.7540575,2.491788864135742,0.23568861186504364,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
89,0.72782916,2.44262957572937,0.230478897690773,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
90,0.7034495,2.373849868774414,0.22306779026985168,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
91,0.67924315,2.317866086959839,0.21712039411067963,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
92,0.655505,2.257415771484375,0.21050894260406494,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
93,0.6336801,2.192856788635254,0.20368875563144684,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
94,0.6141888,2.170217990875244,0.20110124349594116,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
95,0.59409213,2.126250743865967,0.19645656645298004,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
96,0.5751509,2.0622944831848145,0.18969933688640594,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
97,0.55836695,2.009962320327759,0.18411453068256378,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
98,0.5425251,1.951470136642456,0.17783311009407043,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
99,0.52673185,1.9158477783203125,0.17396226525306702,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
100,0.5123935,1.8662034273147583,0.16883690655231476,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
101,0.49920768,1.8370769023895264,0.16552327573299408,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
