iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,67.624115,70.62124633789062,7.01411247253418,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
1,63.752476,67.51634216308594,6.704148292541504,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
2,59.99495,64.67462158203125,6.418193817138672,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
3,56.485138,61.990196228027344,6.150238037109375,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
4,53.441296,59.598453521728516,5.910097599029541,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
5,50.386063,57.211055755615234,5.672092437744141,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
6,47.63289,54.94231414794922,5.44537878036499,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
7,44.99922,52.71057891845703,5.222827911376953,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
8,42.521667,50.66632843017578,5.017728805541992,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
9,40.219334,48.68729782104492,4.820830345153809,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
10,38.102196,46.7780647277832,4.63138484954834,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
11,36.07258,44.91140365600586,4.445359230041504,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
12,34.246372,43.12545394897461,4.267597198486328,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
13,32.468674,41.55721664428711,4.109782695770264,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
14,30.84708,39.962406158447266,3.9495952129364014,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
15,29.319727,38.62459945678711,3.8153576850891113,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
16,27.891022,37.28401184082031,3.6799895763397217,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
17,26.520346,35.854942321777344,3.537003755569458,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
18,25.156103,34.479366302490234,3.399047613143921,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
19,23.928484,33.2580451965332,3.2761311531066895,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
20,22.788721,32.08670425415039,3.15841007232666,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
21,21.67239,30.930723190307617,3.043571949005127,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
22,20.586828,29.82018280029297,2.9338326454162598,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
23,19.60099,28.672523498535156,2.8186228275299072,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
24,18.650995,27.69021224975586,2.7193169593811035,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
25,17.76135,26.66796875,2.6180639266967773,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
26,16.922709,25.675674438476562,2.5190587043762207,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
27,16.144081,24.847631454467773,2.436551570892334,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
28,15.406639,23.98111343383789,2.349830389022827,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
29,14.674271,23.167673110961914,2.267993688583374,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
30,14.004065,22.351165771484375,2.1865718364715576,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
31,13.370465,21.565773010253906,2.1080949306488037,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
32,12.779768,20.897008895874023,2.041217565536499,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
33,12.188645,20.181188583374023,1.9700303077697754,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
34,11.636689,19.503664016723633,1.902297854423523,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
35,11.110409,18.841815948486328,1.8368788957595825,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
36,10.629684,18.26983642578125,1.7799371480941772,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
37,10.165349,17.746204376220703,1.7278130054473877,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
38,9.716947,17.251190185546875,1.6777790784835815,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
39,9.29904,16.653539657592773,1.6178796291351318,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
40,8.871035,16.11424446105957,1.5641340017318726,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
41,8.494656,15.640358924865723,1.5163856744766235,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
42,8.115715,15.110553741455078,1.4640235900878906,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
43,7.7743115,14.661657333374023,1.418731927871704,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
44,7.422207,14.223989486694336,1.3752039670944214,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
45,7.11164,13.80508804321289,1.3326116800308228,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
46,6.8126583,13.402237892150879,1.292710304260254,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
47,6.52048,13.047151565551758,1.2564001083374023,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
48,6.2386775,12.647216796875,1.2166115045547485,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
49,5.9663363,12.222800254821777,1.1744905710220337,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
50,5.7320514,11.848332405090332,1.137222409248352,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
51,5.4917645,11.49294376373291,1.1017932891845703,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
52,5.2736516,11.1436185836792,1.0670844316482544,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
53,5.056014,10.80898380279541,1.0336166620254517,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
54,4.846847,10.455188751220703,0.998245894908905,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
55,4.6531844,10.162574768066406,0.968904435634613,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
56,4.4661465,9.88495922088623,0.9405451416969299,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
57,4.272198,9.549838066101074,0.9066542983055115,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
58,4.103247,9.28409481048584,0.8798419237136841,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
59,3.9335058,9.000125885009766,0.8514876961708069,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
60,3.7771785,8.698412895202637,0.8219718337059021,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
61,3.6402156,8.452897071838379,0.7977409362792969,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
62,3.4997847,8.204462051391602,0.7726544141769409,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
63,3.3639307,7.96742057800293,0.7498383522033691,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
64,3.2354224,7.724562168121338,0.7256888151168823,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
65,3.1172543,7.524069309234619,0.7058776617050171,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
66,2.9942203,7.3043012619018555,0.6846287846565247,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
67,2.869714,7.1500163078308105,0.6690759658813477,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
68,2.7648518,6.969644546508789,0.6513926982879639,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
69,2.6658208,6.754539489746094,0.6301535367965698,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
70,2.5606241,6.592700481414795,0.6143324375152588,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
71,2.4569962,6.39392614364624,0.5945344567298889,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
72,2.3660312,6.228246688842773,0.5784153342247009,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
73,2.2737017,6.070457935333252,0.5622533559799194,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
74,2.1937432,5.891205310821533,0.54459547996521,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
75,2.1102645,5.7822675704956055,0.5339893698692322,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
76,2.0347145,5.618743896484375,0.5177797079086304,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
77,1.9612,5.496878147125244,0.5059952735900879,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
78,1.8890724,5.3387556076049805,0.490315318107605,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
79,1.8193247,5.230126857757568,0.47904735803604126,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
80,1.7555599,5.105175018310547,0.4669583737850189,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
81,1.6959821,4.967592716217041,0.45346060395240784,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
82,1.6356322,4.820943355560303,0.4392470419406891,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
83,1.5831237,4.707851886749268,0.4282558262348175,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
84,1.5265094,4.603072166442871,0.4178657829761505,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
85,1.4766563,4.510771751403809,0.4086199700832367,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
86,1.4308773,4.412349224090576,0.3988117277622223,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
87,1.3855467,4.317443370819092,0.38958799839019775,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
88,1.3428019,4.216565132141113,0.3800187408924103,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
89,1.3036565,4.142998695373535,0.3727070093154907,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
90,1.2641642,4.033439636230469,0.36211222410202026,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
91,1.2175274,3.9549598693847656,0.35491228103637695,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
92,1.1807948,3.851010799407959,0.3444107472896576,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
93,1.1429397,3.79660701751709,0.3393564522266388,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
94,1.108844,3.7161667346954346,0.331187903881073,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
95,1.0741962,3.6396644115448,0.32367265224456787,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
96,1.0397736,3.5625476837158203,0.315988689661026,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
97,1.0055809,3.479861259460449,0.30847835540771484,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
98,0.9762606,3.4042999744415283,0.3014312982559204,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
99,0.9504448,3.326799154281616,0.29384490847587585,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
100,0.9289463,3.2535884380340576,0.28676965832710266,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
101,0.8999937,3.195702075958252,0.2811821401119232,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
102,0.8764444,3.1565682888031006,0.27764302492141724,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
103,0.8534849,3.1032874584198,0.27242642641067505,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
104,0.831267,3.0683915615081787,0.2691287100315094,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
105,0.8089717,2.9991750717163086,0.26240187883377075,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
106,0.7881031,2.9762120246887207,0.25973284244537354,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
107,0.7704709,2.9122235774993896,0.25396308302879333,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
108,0.7490209,2.846585988998413,0.2475205808877945,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
109,0.731514,2.7919845581054688,0.24242176115512848,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
110,0.712958,2.7512800693511963,0.23889081180095673,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
111,0.6936238,2.6994822025299072,0.2340819388628006,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
112,0.6765505,2.6473424434661865,0.22896060347557068,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
113,0.65823257,2.60956072807312,0.22506295144557953,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
114,0.64297163,2.5782814025878906,0.22225606441497803,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
115,0.62952495,2.5350990295410156,0.21761052310466766,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
116,0.61446077,2.4975149631500244,0.21387286484241486,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
117,0.6012183,2.45990252494812,0.21010722219944,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
118,0.58576,2.409083604812622,0.20533759891986847,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
119,0.5732999,2.3577864170074463,0.20033904910087585,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
120,0.5613507,2.328989028930664,0.19775143265724182,10,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
