iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,95.99483,98.92333984375,9.926715850830078,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
1,88.88569,92.7305908203125,9.316317558288574,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
2,82.19723,86.81715393066406,8.729513168334961,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
3,76.19551,81.41741180419922,8.193221092224121,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
4,70.594574,76.4705581665039,7.701776027679443,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
5,65.450874,71.89736938476562,7.247652530670166,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
6,60.54015,67.56202697753906,6.815622806549072,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
7,56.043137,63.29888153076172,6.392920970916748,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
8,52.129707,59.60826873779297,6.0254950523376465,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
9,48.355225,56.02861404418945,5.669810771942139,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
10,44.933586,52.761009216308594,5.344325542449951,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
11,41.659645,49.665401458740234,5.036043167114258,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
12,38.758156,46.77657699584961,4.746751308441162,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
13,35.947643,43.96853256225586,4.464677810668945,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
14,33.334854,41.319618225097656,4.199093341827393,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
15,30.976337,38.92836380004883,3.9610018730163574,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
16,28.807594,36.73505401611328,3.7424707412719727,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
17,26.809782,34.63982391357422,3.533116102218628,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
18,24.958424,32.75546646118164,3.3454625606536865,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
19,23.274132,30.932523727416992,3.1616058349609375,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
20,21.644115,29.215648651123047,2.989586591720581,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
21,20.134106,27.617431640625,2.828824758529663,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
22,18.732065,26.05754852294922,2.6720826625823975,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
23,17.45278,24.60916519165039,2.526350975036621,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
24,16.257666,23.25482177734375,2.3899102210998535,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
25,15.156794,22.035842895507812,2.2668023109436035,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
26,14.134694,20.796276092529297,2.141681671142578,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
27,13.177502,19.710905075073242,2.031921148300171,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
28,12.280332,18.66728973388672,1.9267812967300415,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
29,11.455111,17.65460777282715,1.8242690563201904,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
30,10.676035,16.704164505004883,1.7277309894561768,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
31,9.97027,15.859575271606445,1.6416332721710205,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
32,9.312882,15.059176445007324,1.560183048248291,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
33,8.677526,14.269902229309082,1.4800024032592773,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
34,8.091315,13.514362335205078,1.4027944803237915,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
35,7.5504003,12.78884506225586,1.3288729190826416,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
36,7.0486517,12.116191864013672,1.2602684497833252,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
37,6.583956,11.502015113830566,1.1971632242202759,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
38,6.152729,10.914663314819336,1.1373143196105957,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
39,5.751018,10.330096244812012,1.0776201486587524,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
40,5.385118,9.794295310974121,1.0228928327560425,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
41,5.02837,9.28101634979248,0.9703459143638611,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
42,4.6955647,8.789063453674316,0.9198403358459473,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
43,4.389564,8.330242156982422,0.8727232217788696,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
44,4.1028304,7.904493808746338,0.829085111618042,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
45,3.8373518,7.512219429016113,0.7889881730079651,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
46,3.5855954,7.139423847198486,0.7506301403045654,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
47,3.3551784,6.760960102081299,0.7117416262626648,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
48,3.1364236,6.433806896209717,0.6780876517295837,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
49,2.9378674,6.116610050201416,0.6453695297241211,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
50,2.751318,5.826831340789795,0.6155495643615723,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
51,2.57685,5.527600288391113,0.5846201181411743,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
52,2.4131372,5.260791301727295,0.556804895401001,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
53,2.2597692,5.001672744750977,0.5299869179725647,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
54,2.1194756,4.7552690505981445,0.5043767690658569,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
55,1.9850334,4.514131546020508,0.4793907701969147,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
56,1.8608557,4.290302276611328,0.4562426507472992,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
57,1.7429147,4.07600736618042,0.43414485454559326,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
58,1.6345115,3.867398738861084,0.4126007556915283,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
59,1.5325191,3.6835734844207764,0.3934715688228607,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
60,1.4368505,3.4993197917938232,0.3742920160293579,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
61,1.3474412,3.3258068561553955,0.3561466932296753,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
62,1.2636284,3.1589322090148926,0.33881670236587524,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
63,1.18646,2.9979805946350098,0.3220347464084625,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
64,1.1131049,2.8520684242248535,0.30680739879608154,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
65,1.0456578,2.7201263904571533,0.2930222451686859,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
66,0.9810848,2.5868585109710693,0.27906572818756104,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
67,0.9204021,2.460439920425415,0.26585787534713745,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
68,0.86536807,2.341418504714966,0.2533233165740967,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
69,0.8124808,2.2295584678649902,0.2415291965007782,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
70,0.76339394,2.1230521202087402,0.23035594820976257,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
71,0.7179541,2.020416021347046,0.21944794058799744,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
72,0.67554605,1.922109603881836,0.2092006504535675,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
73,0.6351287,1.830979824066162,0.1996375471353531,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
74,0.5972762,1.7448590993881226,0.19055615365505219,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
75,0.5624455,1.6622264385223389,0.18188069760799408,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
76,0.52932006,1.5813100337982178,0.17339111864566803,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
77,0.4988859,1.5084667205810547,0.1657285839319229,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
78,0.4700218,1.4363040924072266,0.1580694168806076,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
79,0.44262034,1.3691695928573608,0.15094426274299622,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
80,0.41749954,1.3043731451034546,0.14407674968242645,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
81,0.39443287,1.2446197271347046,0.13764868676662445,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
82,0.37269896,1.191498041152954,0.13192284107208252,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
83,0.35227922,1.1378093957901,0.12614643573760986,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
84,0.33273718,1.0837122201919556,0.12037445604801178,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
85,0.31460625,1.0397372245788574,0.11558492481708527,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
86,0.29741,0.9925581216812134,0.11050523072481155,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
87,0.28136486,0.9488444328308105,0.10579971969127655,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
88,0.2662996,0.9075707197189331,0.10128697007894516,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
89,0.2521921,0.8665909171104431,0.09679754823446274,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
90,0.239123,0.8284376263618469,0.0926719456911087,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
91,0.22658132,0.7943762540817261,0.08895298093557358,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
92,0.21489543,0.7613160610198975,0.08538834750652313,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
93,0.20407438,0.7289568781852722,0.08189591020345688,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
94,0.19377172,0.6993852257728577,0.0786721259355545,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
95,0.18411957,0.6706291437149048,0.07558687031269073,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
96,0.1751018,0.6440036296844482,0.07266692072153091,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
97,0.16666155,0.6171650290489197,0.06971217691898346,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
98,0.1588609,0.5915243029594421,0.06690406054258347,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
99,0.15145944,0.5680838227272034,0.06428796797990799,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
100,0.14464928,0.546190083026886,0.06181284785270691,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
101,0.13818832,0.5263668298721313,0.05960908904671669,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
102,0.13206322,0.5069118738174438,0.05748429149389267,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
103,0.12645388,0.4886459410190582,0.05544276162981987,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
104,0.12106014,0.47030553221702576,0.053398050367832184,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
