iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,96.38499,99.10157775878906,9.937477111816406,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
1,89.192986,93.1075668334961,9.344649314880371,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
2,82.513596,87.43106842041016,8.780183792114258,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
3,76.436584,82.31006622314453,8.273788452148438,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
4,70.93496,77.432373046875,7.791106224060059,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
5,65.66041,72.63545227050781,7.316405773162842,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
6,60.819126,68.34508514404297,6.889003276824951,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
7,56.35875,64.14632415771484,6.473425388336182,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
8,52.222046,60.21273422241211,6.0832438468933105,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
9,48.38028,56.6302490234375,5.728033542633057,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
10,44.89689,53.21724319458008,5.386832237243652,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
11,41.71763,50.01258087158203,5.068146705627441,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
12,38.749218,47.04615783691406,4.773128509521484,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
13,35.971233,44.289215087890625,4.498219966888428,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
14,33.433517,41.720462799072266,4.240757942199707,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
15,31.064402,39.31004333496094,3.9991281032562256,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
16,28.880463,37.04838562011719,3.7720768451690674,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
17,26.821634,34.87165069580078,3.553194284439087,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
18,24.945839,32.89700698852539,3.3550617694854736,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
19,23.233135,30.965320587158203,3.161017656326294,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
20,21.607664,29.155534744262695,2.9796743392944336,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
21,20.157578,27.570743560791016,2.8207178115844727,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
22,18.774305,26.089778900146484,2.671278476715088,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
23,17.47796,24.67081069946289,2.5297343730926514,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
24,16.272562,23.323871612548828,2.3936870098114014,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
25,15.151335,22.031803131103516,2.263819932937622,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
26,14.13418,20.922565460205078,2.151460886001587,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
27,13.174719,19.843725204467773,2.0417795181274414,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
28,12.278556,18.764385223388672,1.932889461517334,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
29,11.444023,17.793315887451172,1.8349770307540894,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
30,10.675786,16.86321449279785,1.7405624389648438,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
31,9.948763,15.955050468444824,1.6488443613052368,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
32,9.295712,15.1235990524292,1.565041184425354,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
33,8.6777525,14.343899726867676,1.4858959913253784,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
34,8.0881815,13.562192916870117,1.4065157175064087,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
35,7.55125,12.897527694702148,1.3384977579116821,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
36,7.039689,12.222097396850586,1.2699620723724365,2,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
