iter,loss_mean,MSE_val,MSE_params,data_n_clusters,data_n_clients,data_n_samples,data_n_samples_val,data_n_features,data_noise_scale,data_noise_weight,model_n_features,model_bias,algo_lrate,algo_lmbd,algo_S,algo_R,algo_R_local
0,77.42791,83.3345947265625,8.278809547424316,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
1,72.27224,79.14736938476562,7.8653950691223145,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
2,67.63617,75.40316772460938,7.496489524841309,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
3,63.474155,72.023681640625,7.161149978637695,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
4,59.548763,68.55254364013672,6.816838264465332,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
5,55.90271,65.18521881103516,6.486845970153809,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
6,52.326305,61.94635009765625,6.167275428771973,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
7,49.062344,59.08267593383789,5.882841110229492,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
8,46.021263,56.29865264892578,5.609429836273193,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
9,43.0867,53.50432586669922,5.331697940826416,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
10,40.44738,50.98105239868164,5.083809852600098,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
11,37.831757,48.573097229003906,4.845142364501953,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
12,35.50512,46.31401824951172,4.620094299316406,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
13,33.34577,44.13336944580078,4.404706954956055,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
14,31.321451,42.03498077392578,4.195792198181152,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
15,29.446703,39.94371032714844,3.9888880252838135,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
16,27.666504,38.015716552734375,3.797623872756958,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
17,26.005753,36.41804504394531,3.6369447708129883,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
18,24.500605,34.76447677612305,3.4737281799316406,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
19,23.071146,33.335411071777344,3.3317084312438965,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
20,21.686747,31.801549911499023,3.1788523197174072,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
21,20.432556,30.296463012695312,3.029034376144409,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
22,19.266289,28.98169708251953,2.899228811264038,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
23,18.105537,27.683073043823242,2.7697999477386475,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
24,17.051008,26.50370979309082,2.6524505615234375,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
25,16.03598,25.330991744995117,2.5365140438079834,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
26,15.156881,24.248443603515625,2.42801570892334,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
27,14.298255,23.216384887695312,2.3256874084472656,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
28,13.48598,22.26358413696289,2.2311320304870605,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
29,12.73943,21.274221420288086,2.1323623657226562,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
30,12.029266,20.313405990600586,2.0362396240234375,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
31,11.360864,19.40479278564453,1.9471731185913086,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
32,10.711766,18.535886764526367,1.8608630895614624,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
33,10.127627,17.79041290283203,1.7856988906860352,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
34,9.559146,17.024080276489258,1.7098076343536377,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
35,9.045762,16.336673736572266,1.6405118703842163,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
36,8.549515,15.62187671661377,1.568456768989563,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
37,8.080914,14.930912017822266,1.4993863105773926,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
38,7.646738,14.292818069458008,1.4352879524230957,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
39,7.257211,13.717777252197266,1.3781358003616333,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
40,6.8615413,13.147266387939453,1.3203192949295044,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
41,6.5048885,12.605826377868652,1.266408085823059,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
42,6.1712637,12.06470775604248,1.2121132612228394,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
43,5.8584137,11.594648361206055,1.1644129753112793,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
44,5.544417,11.127545356750488,1.1175943613052368,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
45,5.2557154,10.705815315246582,1.0750572681427002,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
46,4.9774017,10.285423278808594,1.0328203439712524,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
47,4.707728,9.875192642211914,0.990987241268158,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
48,4.4707084,9.464594841003418,0.9499039649963379,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
49,4.2427936,9.148239135742188,0.9179167151451111,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
50,4.030049,8.781561851501465,0.8807345032691956,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
51,3.8225338,8.44057846069336,0.8463497161865234,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
52,3.6259823,8.114960670471191,0.81346195936203,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
53,3.448977,7.824000835418701,0.7837420105934143,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
54,3.2784872,7.5096516609191895,0.7521875500679016,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
55,3.1179368,7.2298970222473145,0.7237541675567627,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
56,2.9652262,6.934711933135986,0.694273829460144,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
57,2.8231177,6.670703411102295,0.6675460934638977,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
58,2.6844637,6.413267612457275,0.6415786743164062,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
59,2.5562525,6.181724548339844,0.6176896095275879,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
60,2.4343266,5.961742401123047,0.5953854322433472,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
61,2.3226056,5.737466335296631,0.5725471377372742,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
62,2.2144492,5.5359063148498535,0.5517551898956299,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
63,2.1086752,5.340721607208252,0.531895101070404,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
64,2.0087235,5.142740249633789,0.511444091796875,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
65,1.9172862,4.955536842346191,0.49214279651641846,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
66,1.8297246,4.765783786773682,0.47261807322502136,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
67,1.7467214,4.614198684692383,0.4571252167224884,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
68,1.6721389,4.466862678527832,0.44198691844940186,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
69,1.601823,4.312275409698486,0.4259260892868042,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
70,1.5321001,4.179815292358398,0.4123333990573883,5,150,10,500,10,0,0,10,False,0.01,1,30,1500,0
