iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.6890137245257696,0.5059095025062561,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
1,0.29414572566747665,0.543870210647583,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
2,0.18391156072417894,0.5619992613792419,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
3,0.12240348942577839,0.5722155570983887,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
4,0.10296960640698671,0.5867387652397156,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
5,0.06735005431498091,0.5950521230697632,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
6,0.05027233040891588,0.5992588400840759,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
7,0.04719872477774819,0.6056691408157349,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
8,0.03939426275125394,0.6100761890411377,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
9,0.029364456558444847,0.6118789911270142,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
10,0.024746295646764338,0.6146835088729858,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
11,0.022807092561076086,0.6193910241127014,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
12,0.023716630511141073,0.6228966116905212,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
13,0.015142874287751814,0.6223958730697632,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
14,0.013273313020666441,0.6239985227584839,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
15,0.010697496007196605,0.6258013248443604,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
16,0.014250022397997478,0.6305088996887207,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
17,0.007484449481125921,0.6282051801681519,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
18,0.007442757739530255,0.6282051801681519,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
19,0.008286706754006445,0.6327123641967773,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
20,0.005289717727767614,0.6327123641967773,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
21,0.006681003248862301,0.6328125,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
22,0.005117376470783104,0.6339142322540283,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
23,0.005046391568612307,0.6327124834060669,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
24,0.0035195528180338442,0.631911039352417,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
25,0.0034615198189082244,0.6321113109588623,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
26,0.0029723012121394277,0.633413553237915,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
27,0.0040410837876455235,0.6315104365348816,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
28,0.005587445635076922,0.6367188096046448,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
29,0.0027750175844024247,0.6384214758872986,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
