iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_K,algo_weighting,algo_temperature,algo_R,algo_R_local
0,0.7150910521546999,0.5124199390411377,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
1,0.3027481685082118,0.5354568362236023,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
2,0.18981615516046682,0.5607972741127014,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
3,0.13550716762741408,0.5756210088729858,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
4,0.10451593886439998,0.5848357677459717,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
5,0.07290884673905869,0.5909455418586731,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
6,0.054470479721203446,0.5966547131538391,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
7,0.04476843972224742,0.6020632982254028,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
8,0.040399152979565166,0.6088742017745972,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
9,0.03702533955220133,0.6086738705635071,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
10,0.034697196912020445,0.617788553237915,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
11,0.02842794267538314,0.6161859035491943,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
12,0.02105498129579549,0.6223958730697632,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
13,0.017892713639109086,0.6225961446762085,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
14,0.01695624242226283,0.6248999238014221,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
15,0.011846980729994053,0.6300081014633179,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
16,0.016968483299327392,0.6288061738014221,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
17,0.012245512848797565,0.6344150900840759,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
18,0.010308684490155429,0.6353165507316589,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
19,0.007053317725270365,0.637319803237915,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
20,0.00872556979690368,0.6341145634651184,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
21,0.006159801521183302,0.6360176801681519,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
22,0.005383108713431284,0.63671875,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
23,0.006346985130221583,0.639423131942749,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
24,0.0044027156885325285,0.640625,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
25,0.005791808134138894,0.641526460647583,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
26,0.005884865046634029,0.6404247283935547,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
27,0.0030127123075847826,0.6449320316314697,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
28,0.00369046232663095,0.6414263248443604,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
29,0.0026832818063364052,0.6416267156600952,24,1,500,1000,0.0,0,"(3, 32, 32)",10,0.01,0.99,8,4,reward,1.0,30,10
